,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PYY,,,,,,,-0.022768043336717992,,,,,0.050036499033660205,0.016055248671445393,,,-0.02238382369856463,-0.0279541892968181,
PENK,-0.043842844520867036,-0.01106777573780068,,-0.03818813737167642,-0.0476392500739932,-0.05885066728543191,-0.03133624953119239,0.09337550427589869,0.09157773917646583,,,,,-0.002496233111619209,-0.021603859723425035,0.06583226028375863,-0.1064035639386813,0.2647516339762539
CTF1,-0.043775155986259605,-0.018145225648440476,0.05206090567636983,0.006801920795578183,0.04532845471876773,0.060339276613560304,0.06397072287594678,0.10309235684622603,0.04343811877995231,0.03847481256287745,-0.00469547800215,0.04876513167092735,0.03151579034932674,0.03301006048881422,0.0036796386423990275,0.0453834864952391,-0.017324215662609457,-0.06514325284524876
COL3A1,0.04203354410132831,0.07896000500475175,-0.01346386715202258,-0.022534694234732353,0.10833034030572262,0.1340672898135814,0.06678855304224372,0.15646660629972445,0.0533919075846156,-0.06370049906978233,0.09535881270975197,-0.05532375832959582,-0.09268322029419877,0.051716886981855156,-0.05903823141124498,-0.05993882822003333,0.006279239094787652,-0.04192636567594505
S100A10,-0.07545747975085391,-0.0396145222103515,0.010640207275720582,0.03089267169307092,0.07173711088560848,0.09831364485861252,-0.01592197920935231,0.07963860911538242,0.0730114623222477,0.05571975500138617,0.04835586184657901,-0.014193507151878186,0.010882212204468743,0.1582331715394995,-0.0032951008760920978,-0.034825593394048594,0.09860765362260318,-0.025122419241162024
FGF13,-0.03026056401989632,0.04961212803209683,0.0685224815686335,-0.020361479595104343,-0.0004330256791222737,-0.04869537896517978,-0.013702360773853147,-0.11994432745359924,0.030594078815516915,,,0.09773775841034194,0.065714470495883,0.011790786725357025,-0.023404421961548846,-0.042013044157331585,-0.08339705964269938,-0.024254216384974086
SEMA4A,-0.000806365807752759,0.019717140462996663,-0.033012132573857454,0.02522998977697199,-0.046231740762764886,-0.03919797603791562,0.00708265401824376,-0.06510073598320838,-0.004016461814054672,0.07679009968893676,-0.049586540522163006,0.07516575434462644,0.02259164688883783,0.03839162464989689,0.02205841477649952,0.02394043483458656,0.05982338397317346,0.03622378301890765
EFNA4,0.1398679656676942,0.023481451638146713,0.11208982610461309,-0.05176615283428457,-0.009796063801609526,0.03671003129929732,0.006312680166388603,0.11159491477243386,0.09026421879521353,0.05739029068560321,0.054959619215672675,-0.01930286690437996,0.0012983293392281115,-0.03967477987243398,-0.05678546907269978,0.041355332478267406,0.05057151165276783,0.13962425688058
HSPA8,-0.015827482415606695,0.027327384943993564,-0.07414584031935591,-0.02600158515912429,0.05316222303148522,-0.003288913430050849,-0.010789382364302458,-0.044605538454091924,0.05527775042574007,0.07559312914918534,-0.02631558617761048,0.08226866154412414,-0.022066552962629115,0.031787249204122264,-0.011892577919353364,0.024007211681732102,-0.08328994961559294,-0.045580053710247787
NPB,0.021928546437792542,-0.036063028946136916,-0.019344666903153715,-0.016799120092650378,,,-0.027156662167464655,-0.029646017812730234,-0.006865936794999127,0.037171040667105325,-0.0046766630703280266,0.0006710273942335776,0.005097983702859884,0.015921431307965087,-0.06196135114081386,0.03445300051969895,-0.001656606233904777,-0.028660473539823237
ULBP1,0.15125330890222313,0.017013304537770703,,-0.008417185652666234,0.03211577957661514,0.039891733676876026,0.012005704925071864,,,0.09909944326527308,-0.03399155335296983,0.023100691610041676,0.028856396208040275,,0.05338353959859342,-0.002613212880166032,0.004804844782704388,
SEMA3E,0.08052700084705904,-0.0009218613797757361,-0.10906371526695546,0.03979601370648652,0.007308224279719241,-0.006585406597173449,0.020071124948037006,0.013802124318198102,0.04193673421765991,0.102728689658536,-0.038268841188874796,0.11084132250258101,0.051067280451579926,-0.023433768843702334,-0.03278650010463453,0.009892218822229137,0.051087849901706915,0.06256329670511804
FGF3,,,,,,,,,,,,0.0852432364141331,0.03943357942985186,,-0.01676479876282715,,,
ADAM9,-0.007912622684981345,0.04471471474445233,-0.08155309369810534,0.022536092494059124,0.005574411190273505,0.09558633879880889,-0.004662296592687895,0.1154773695953422,0.17711257913756312,0.15642316404936665,0.11076342557040492,-0.030913613470417847,0.049233789520736065,0.022583981870125384,0.06674641407033303,-0.035126082083665945,0.0546861767598199,0.07405690651812895
ASIP,0.038447690730244476,,-0.021190644505977397,-0.015474910983638207,-0.02273407379720845,,-0.025050982689964238,0.038711296126610714,0.1491985547683647,0.08247195501952553,-0.017076162773034996,0.008246912966468968,0.011442182366930355,0.04165770405526766,0.012508272639664964,0.059710759702453584,0.0669764634034248,
IBSP,0.05056874240023762,,-0.04493259854360672,0.0028417916924293233,0.08995459431631106,0.03545422513851549,,0.1368022366843586,0.04627235953298607,0.06321582977599258,0.0797181357736893,-0.030510924794345026,-0.026884062354668142,0.023469927282644226,-0.02590619284386964,0.025213208317662324,0.01848818951764922,
MMP12,,,,,,,,,,,,,,,-0.01517942443260792,,,
FAT4,-0.02794595917694155,0.01644001191122344,0.04391034070286065,-0.020724588947543744,0.01359109399136659,0.0687972332873807,0.018459892517905994,0.05983628351447118,0.02304373245809943,-0.03437838408088996,0.09577849874057595,0.02440379254841808,0.012865376589112302,-0.01245597611265955,0.01535460997308058,-0.025853387996765197,0.04176548813382938,-0.08282292160898783
MDK,0.026155337652175644,0.10619850871269076,-0.00635152617541668,0.008597090058945324,0.018279550839624837,0.14073839983915404,-0.014481430860133704,0.06871547474553985,-0.018786854387855843,0.04245895025970764,0.013816559468537479,0.05664434271607578,0.03189146702284404,0.09237701778511806,-0.026150317371057,-0.08622188161287743,0.05531893898615542,0.046905069161406666
BMP5,,,,-0.0253776525422593,,,,,-0.0030783885172372813,,,0.0699088086094846,0.0770447171128188,,-0.023182894637224914,-0.04023180055597488,0.10439348724773279,
CAMP,,0.0035710073386826277,,-0.030056968377307522,0.0771760989571566,,,,,,,-0.01379345406238313,0.010687496125602238,,-0.022228718534203707,0.006879983490459433,-0.025093211597191748,
HSPA1A,0.016559296824100896,0.01619822667833291,-0.06245570341743656,-0.042592971453273454,0.07064986945609115,0.06357481759317346,-0.02795364351774644,0.04604998181094385,-0.03939967470713225,0.10408560380900686,0.013326868878892808,-0.028827257298143113,-0.02021164443797337,0.06512178057233194,0.024573264888565344,0.008350805313230915,0.05486280621580509,0.009810675048343443
SOST,-0.04491549244077233,,,,,,,,,,0.05540070049394922,,,,,,,
SEMA3F,0.018800744885063406,-0.0251882106752699,-0.041226127903908553,-0.03602191107507162,-0.012925147662590423,0.10677446359648902,-0.03289127917137082,0.05626146375689288,0.0834902260096671,-0.017425511923243573,0.09865401301195639,0.04860873454038582,0.028982359171585235,-0.04505811552410989,-0.025613538858874102,0.04563094792031442,-0.04647120416170875,
ARF6,0.028616258870176735,0.04267788103720561,0.08238066331149613,0.029428191550214648,0.0803651538635502,0.03179357566423647,0.015333596418026002,0.12250185412627948,0.09222098636251945,-0.0039046541216493243,0.024175958536703703,-0.02152755378927469,-0.017591331261908278,-0.036760478387706304,-0.022385356251066434,-0.01564548430262392,0.07940063750631955,0.04377276665135402
IL6,-0.04290139971181617,0.0062984278316508295,0.047937344147856775,-0.017263405135173947,0.0529564391724279,0.0010644252922484424,-0.025328746278703556,0.032404780338631194,0.07555908840879606,0.06561425097665134,-0.046526332002585234,0.05758100206694616,-0.01827314829367677,,0.05149394118481659,-0.02717620874228457,0.017397838270739614,
CALM1,-0.023408240957579457,-0.09425499778118693,-0.08184525823939554,0.032382942976943885,-0.00227197315363519,-0.07032900501224612,-0.009477722299510738,-0.12626105559334766,-0.016181794181037212,-0.06304301604394154,0.0483503759546714,0.01732354429583314,-0.017442331603441004,-0.025465491483732818,0.0013638512509680048,0.10521359460144851,-0.10300379213144557,0.023985936970917894
VIP,-0.03088730631456967,-0.01027580550646049,,0.017524511754073237,-0.019081526943803884,-0.03818026471297361,0.026295181875594327,-0.04182465196764,0.04882204983398331,,,,,,,-0.03512036086943296,-0.028753441949416432,0.025910312369602548
NMB,0.0008138503475987558,0.09880895351835783,0.006503561402470516,-0.017912081419701024,0.0908809061824928,0.0886750868207077,-0.037421019136404624,0.018112277673032244,0.06667546125821523,0.05947815335246131,0.05237376816495023,0.06438226450217571,0.06617896816221247,0.07224534036662854,0.015608191433074452,0.057301301644008595,0.0765229812251584,0.06478325675994924
CCL26,0.022660586409583686,0.014176008776554228,-0.018437553038121186,0.0052809832804599655,-0.017901633398054013,0.08611789218888397,-0.01690635701161379,,0.07097267739560652,0.09399975038042283,0.08437263130190167,-0.042779523577381434,-0.03674912040586828,-0.016257636503726237,-0.02702121943844579,0.07773676504344089,0.0022871128291250095,
FBLN1,0.005432007833514553,-0.01840088948341238,0.05794597938178757,0.0377535857230659,-0.01287611326521455,0.04182059517830344,-0.022908386617259215,0.027515460967024105,0.00572381736993999,-0.017902542212106576,0.012780408156174724,-0.002048867950126798,0.009903038761848528,0.09097464578701707,-0.017504753802019504,-0.059438392143808264,-0.018353630341262313,0.020452220441602085
SAA1,-0.03251044667158241,,-0.027111796650020576,0.019833027003870993,0.10493099178433901,0.058815916694708856,0.051635608950882476,0.11856313143770819,0.09744412939971894,0.20595034468104065,-0.051039278493659405,-0.08230798318744388,-0.053457454412979916,0.04024289980747943,-0.025838404210129274,0.05562911209743952,0.001745609620638797,
MICB,0.016788365349586963,-0.034543030427162454,0.09411551609578864,-0.044195090329569635,-0.01943689334443286,0.09676703591378663,-0.019700320210938975,0.07320177881983743,0.0025986498322160497,0.03418673555413079,0.07172180804367086,0.0339269212334806,0.02896868650653243,0.026480176425455818,-0.0319778988887772,0.046396041737899095,-0.03810247914639294,-0.041281476769305984
MMP13,,,,,,,,,-0.09131246672722242,,0.16208950227836214,,,,,-0.030454645342668934,,
F13A1,-0.054954359551463404,-0.019051243325608636,-0.07726082841538758,0.01781091715696542,0.07088709438306759,0.07355480465549408,0.0146289064551597,0.13119360375325057,0.15050449136452673,0.06421739297070195,,-0.02861173256228796,-0.046121843488100514,-0.00600576380497661,-0.020370442728627754,-0.029874089691735942,0.055085158920728204,-0.034266457736474236
CXCL11,-0.044182786878253,-0.029362960874049774,,-0.011704307687272647,-0.03748514813071941,0.07661039323115595,-0.029777281605474677,0.015485592668670382,,-0.06866279299369181,-0.08057884523144934,,,,,-0.016578965003206,0.08659952392915811,
COL5A2,0.021825337253459864,0.0534147348304609,-0.07095737484343546,0.024022753260152786,0.008545733120525662,0.11209599252811614,-0.011411696738162561,0.02448336726255318,-0.031518883339229156,-0.011464411596314913,0.022308764492797624,-0.039737244705431614,0.004349602531920833,0.0473944242476537,0.017801263910602855,-0.011292629710212547,-0.0297876640431689,0.04111592141079157
EFNA5,0.0878933619581623,-0.01080941131616968,-0.025836865628778235,-0.00757020394293648,0.03869698165645032,-0.0037374796926470124,0.025665808283912683,-0.11559507357191293,0.011314688054092777,0.02342449625591841,-0.03960629787721172,-0.0045438366794428205,0.018871100932915618,0.016635024228338333,0.07161969694290043,0.04423452478904443,-0.004914969695847858,0.076186501966071
AREG,-0.03503742358350207,0.05610121165305239,0.02343403258506488,0.0006164544342860116,0.21145471364555904,0.009624126533201402,-0.030515476050001888,0.12356865398191152,,,,0.12139680276298413,0.04794063026706874,0.15671436249634446,-0.033094344646315346,0.009817871644228286,0.03601432079816986,
EDIL3,-0.051250255652271634,-0.0313474026741358,0.011734694506141365,-0.061263245787827665,-0.016608478327222505,-0.1043806051038319,-0.01695265560929952,0.016612913191682767,-0.0302911970371593,-0.00956288118613383,0.047734855399004926,0.025340613949773057,0.05969135915360069,0.03455962577545213,-0.02863530631914479,-0.02206820448125589,-0.12096057404145205,-0.027470152850392955
CD86,0.07712548347807044,0.04494876487200973,-0.07178938761543652,-0.020633660838513573,0.011773867019078062,-0.0076829344901710155,-0.054400943797175416,0.0650925811019817,0.09992850051090578,0.024291955423333175,0.048013305439839504,0.06891778857384208,0.0346117169474887,-0.005973622474132875,0.0075318899560356724,0.09278062684540975,0.03844931150459556,0.11269572933091507
AHSG,,,,,0.03454780997804731,,,,-0.03683860790885019,0.036870034220401735,,,0.028881445680500516,,,,,
WNT9B,-0.022236771357350592,,,-0.015243489060383246,,,-0.020041640981801966,,,,,,,,,,,
HRAS,0.01239356731851092,0.00968491169501556,-0.006568818771485466,-0.004471108533955349,0.04088671705087225,-0.016280636271497194,-0.01628205405859267,-0.05023518717022558,-0.004847112572882848,-0.020789309700169494,0.06727842400420186,-0.030140875554018037,-0.0015913430330619246,0.013586211601952431,0.025357892420966508,0.01985389980731022,0.06482694458104267,-0.036078503264448634
C1QTNF5,,,,,,,,,,-0.06500798767364754,-0.06014050131694804,-0.05722858712337844,0.08417243182503473,0.05848436024446569,-0.017818288760331372,-0.02531725104173375,0.07067693940841978,
RLN1,,,,,,-0.011545492074499097,,,,-0.06760947792176858,,0.02490793585296809,-0.031475113994395225,-0.025933467645533136,,0.06460237664532438,,
COL4A1,-0.008589832282711238,0.04831955032177251,-0.02805821961544503,-0.005642348229710688,0.02080547458211745,0.1400290598117056,-0.0249050852672182,0.1689727478381025,0.040188863756590545,-0.024273165638559035,0.04771130402343938,-0.020044164057478442,-0.05630988811829544,0.023021018390907363,-0.02500190858898595,-0.029938046034314474,-0.0732951133104189,0.03878106336918012
CCL3,0.01066151171647272,0.008258160839745699,0.07005814802656332,-0.04289336720043311,0.010600264651933634,0.014726946336306359,-0.0018177827929712527,0.14176479086562593,0.03234537847041703,0.022972736218224928,0.011911871737143,0.0016147822745980899,0.0581695351957965,-0.03635704337293634,0.005442615723832606,-0.008017273335944352,-0.009493106079196406,0.03524081147636359
BGN,-0.09521203005171046,-0.03898740602354917,-0.08404251053892114,0.009070411098450758,-0.04842489652538866,0.10762069852769485,0.028150522365208062,0.1446982515899059,0.014374258411694842,-0.04766521060613034,0.0778194649134858,-0.05640133675901596,-0.004535524395576611,0.018450948118802213,-0.05901099174628226,-0.011582365359867144,-0.06372819122484753,0.0725602226155717
RETN,,-0.02564885893283036,-0.017320092459262595,-0.01880854019915036,0.021596200053646094,,,0.052939293789249005,0.006042948902556044,0.053393375743988614,-0.03735492200833701,-0.014975162147547804,0.0591634088152632,,-0.019097603357944266,-0.020371521668388546,-0.03776248769309656,
S100A9,0.005258996656977266,-0.006045973481265181,-0.03119607582663832,-0.047200374619219415,0.11452899455447907,0.06524533933417594,-0.010183304777342542,0.13288770029501876,0.1546794795370336,0.11006912841322275,0.020085913077175502,-0.04917867760926784,-0.024060115903241794,-0.028255629068243047,0.014363141344712529,0.006773910963936143,0.0014956057700278456,-0.012003827562641296
HCRT,0.05346117753374308,0.009396650060232811,-0.017846229757884195,-0.039434363084494065,-0.03665483693554934,0.08408927496608683,0.021347122557029665,-0.004908961729131761,-0.025384936460251264,0.07145835341026094,0.033153638890724056,-0.013069134855615267,-0.011248545884764712,0.04820827220308218,-0.02961925393471717,0.023399794441463954,0.016729577702517644,-0.05292324243250821
FADD,0.031818932824805336,0.03463676556616489,0.004284627583777976,0.06395548234361506,-0.023422080780321437,0.10590901711226257,0.010315562674644039,-0.008885849826038492,0.0332031534678667,0.059448134667702685,-0.03958428761944605,0.07312086574624917,0.016091007833566512,-0.016382995429278013,-0.04971010707103057,0.00881376761736244,0.07579856273799836,0.010094449172691177
ACTR2,0.021484412912685675,-0.044116455154952036,-0.10061023468178915,-0.04370262058984875,0.03145787024639572,0.0760236857243143,0.04270420059516959,0.041653859458533296,0.05892689622729043,-0.0029112188809801895,-0.01609710054208631,-0.06911650491535434,-0.04874396404437851,0.03279875981127514,-0.06394033720726752,-0.04683323480213125,-0.03392233213708912,0.033971582663416856
BMP2,-0.008308526413464957,-0.042863861616576564,0.010781061768484385,0.0026512890815445574,-0.018179743355005003,0.020414566602151123,-0.0075514762266970835,0.09881899407791243,0.03686851337973848,0.11569946007631499,0.007901459824092393,0.02922544018635736,0.006954494783659526,-0.008585763608344978,-0.039290525934150736,0.04045786604216772,-0.03709451110278997,-0.04375705354168488
PDYN,-0.03568054575511201,-0.06677798510684278,-0.03755683202411564,0.011102034619164184,-0.04091062048382198,-0.08137305645093194,-0.04155711374510687,-0.017518427694789552,,,,-0.03460021638289417,-0.006879496995926865,,0.011306820114921175,,-0.0558449870573701,0.008428960077577131
CD55,-0.06154951727739944,0.04447934586004417,0.06716602844057268,-0.0538253521019676,0.03400160471248513,0.05149301199714843,0.021949259047982797,0.005703949717082167,0.07713952984206526,-0.08605302980029485,0.022176888766497087,0.0013347122913285575,0.06328250210049043,0.015252953662751936,0.02233896163842568,0.02841147191211818,-0.03564058444489291,-0.034334671790879116
OSTN,,,-0.01934466847479154,-0.02215314739233439,-0.031220540482157704,-0.02036627115263438,0.026273485611508066,,,,,,,0.012356380757622354,,,-0.048514444512654256,
PDX1,,,,,,,0.03816243782773365,,,,,-0.006918620250392558,0.04154260074249516,,-0.03506709762869842,,,
CD6,,-0.01744479385585487,,0.04488968678487354,0.04593490012779401,0.0036175877081386955,0.07153137348407913,-0.03213227483987251,0.16337783400626588,0.05221933943443648,0.06332035359866886,-0.03585960597190765,,-0.019013201859840373,-0.02128523958273965,-0.002301874719146963,-0.04388156170776296,
IL16,0.05994093740434082,-0.010225970066928389,0.04224656966804975,-0.019328585163971592,0.045026234413142054,-0.012682522988382483,0.04289247104302185,0.005342081456478506,0.06118064750672183,0.02408605605448664,0.04072949218620109,0.028420736070361056,0.04718011030397137,-0.06447897875249972,0.03524766902286635,0.06493560685608576,0.047058871882974855,0.17222352329807378
LAMA5,0.040815742623143414,0.08154275065641159,0.017847509018973605,-0.054971846272127464,-0.027363824466219884,0.09621158438334478,-0.0006045407727222349,0.020480399459852524,0.07379069093236733,-0.056773474868551284,-0.05642510944145438,-0.03444711842841259,-0.02006336233134369,-0.04359965729487672,0.04033451053182039,0.03089657198506933,0.08175331493131531,0.01761642893557354
RGMB,0.07946340567829403,0.04637587355066141,-0.013538611699961246,0.03567467352510702,0.11155987902489385,0.03198439839317269,-0.031003814652579897,-0.046773964513999976,0.05927629578258318,0.02091577693316324,0.11480987088922132,0.03837244825052738,-0.05099338290134905,-0.004292497160364119,0.007852084129817336,-0.010773430390828733,-0.03539038756498268,-0.020632261590173513
INSL5,,,,-0.003578828296779845,-0.013848198103008982,0.03495696592773334,-0.011240159096932885,,-0.03878491854996662,,0.10386331981014404,,,,,0.04204005119504114,,
IL12A,0.06457384273872596,0.008073487229603717,,0.004307898548432349,-0.00986170192599255,0.04708742556325364,-0.029823866381725937,-0.026245498147787517,-0.05245151638521507,0.02279218204457424,0.029327035202362604,0.0598220538897864,0.012393528726358148,-0.020534573603053035,-0.017436793418507353,0.020512181986551616,0.03046094975333123,0.024041846142628616
S100A8,0.09660780946105672,0.027119405286939353,-0.07477367023353741,0.02296407978791761,0.09502751562511824,0.07599644162208197,-0.0075406118743912565,0.14832616294737153,0.16637809335880951,0.12339308795094439,0.003485774695104441,-0.04539456437918036,0.010017982501926025,0.01947607821775725,-0.024470986443014844,0.08601252792952896,-0.036623566070385916,-0.05548036860551607
TAC3,-0.012144435960895893,0.009436743393810785,-0.023311476734278972,0.02027791929337877,0.05702569509784177,-0.03777685557545711,0.056716874245973825,-0.029859407679613623,,,,-0.016112627606438317,-0.013712317735426107,,0.024811716571501555,0.013022636103411445,-0.022374006503043345,0.09946719989552931
TAC4,,,-0.043383065844838004,0.04215456132692312,,0.12193493071144312,,,,,0.01734405964119576,,,,,,,
MFAP5,,0.007937547452673393,,,,,,-0.014516676059057,0.00547340587442086,,0.045204741727375625,0.04219057532458328,0.02037126285862045,-0.036956060736180144,0.0057371595765592824,0.018730728088133846,0.037119928424130935,
CXCL16,0.013036998512494374,0.028222831149137255,-0.01080626276565826,0.005826560280934051,0.057396266108619,0.10125166164816529,-0.055103859156329565,0.054492519414296364,0.09017730019764418,-0.053575489010555276,0.022974394223306258,0.055544818235770045,0.01901912023480484,0.07626946033507796,0.0033848595286233188,-0.047810773547281575,0.10604872842835987,-0.03218198230191211
AGRN,-0.040441584713521425,-0.026324446060612666,-0.13441041086621394,-0.006812147524780671,-0.02924044417812065,0.1056989335525138,-0.011845142386921088,0.14993954791019506,0.02434241752558099,-0.04357888029249155,0.019277033523005423,0.051648231391390645,0.012946404703848339,0.011061422993868891,-0.053044125134223935,0.02298863835929949,-0.015187077426890913,0.04746134200839712
COL4A6,-0.0659038709453805,0.03351761341025672,-0.032553752509024536,0.007819691601389182,-0.0026540269810085373,-0.021453814546745026,0.04186821808333233,,0.012313243349055912,-0.01339045880492792,-0.017699876175030875,0.041847048924726196,0.050935415413700405,-0.04746375672644332,-0.030506349823549838,-0.005732530407848322,0.048963415752461555,
FST,0.02601590457375219,0.03619394185784512,-0.029167223092199032,-0.01628285582952824,-0.022818984270964283,0.0002900790760788623,0.04302986210899469,0.12031863064353895,0.19495829453327435,0.08067603301023403,-0.002659105505341374,-0.044672720103401516,-0.009917436381095008,-0.01804553780687833,-0.0395366136956423,0.07795029153598225,0.03386991664815938,
MEGF10,-0.05341861053867996,0.01932795930196954,-0.0030287436815299934,0.06085922560990858,0.037136931017827654,-0.05859393792565762,0.03588956643929981,-0.00871004852859042,0.0857812431354821,0.007232399054189296,-0.07914286090479618,0.09535183998546208,0.10017633204371537,0.0083355430224528,0.0484540482437022,0.03649554125960286,0.009723899613905164,0.024362289375228798
C1QB,0.009196609001847192,0.1174331993105547,-0.055328052316087804,0.01196534765045172,0.031192567434074833,0.06959532794068501,0.05781581082188073,0.13076084321603862,0.19064900123513864,0.060042847062446204,0.07305951725887078,0.031177738487866546,0.010252695696881666,-0.026213170010085638,-0.04617890436067599,-0.041220352690232796,0.07158596412737146,0.028043021324977168
HLA-B,0.006539946338523117,-0.043055124251501715,0.06573484737198014,0.05055336149268761,0.08091762294261996,0.08665265448953584,0.01286722628467064,0.13542277412895365,0.09404908238731634,0.17668376052740553,0.14899276213815335,-0.09614793229360949,-0.03387711211645203,-0.042594314295207304,-0.02544696330310287,-0.022810947514717225,0.07410889544108927,0.03742748005415867
PDGFA,0.024677626295144982,0.04315480180609096,0.04323272170422413,0.023388855264658726,0.01471750514716025,0.024374049293505503,0.0477519861314699,0.0045924905735238025,-0.03474695225489754,0.013326498522656535,0.025003167870365932,-0.06517905146163123,-0.03185781210702158,-0.01515493276298499,0.00867099173251887,0.019836858248065047,-0.040648790620361114,0.020440129621676597
LAMA3,0.06778080178873482,-0.017367588772866142,-0.026571801516181073,0.04993438889095513,-0.019292984878304154,-0.031142844010115984,-0.03864287643469212,0.06657412471999928,,,-0.048392588126342055,,0.09940306357446559,0.03487656076261231,0.003958811804355152,-0.008508545718700203,-0.03229636646192977,
DKK1,,,,,0.05843105450748118,-0.03754600429346469,0.045629448502256434,0.11251899068781551,0.2187162365977222,0.08054692234913532,0.11911302236226456,0.0573772485512784,0.01782015838823476,0.011126169827617313,-0.019201330075658402,-0.04912821825682638,0.056639708864812316,-0.035023672850298546
INHBA,0.00510058850426686,-0.031844855003754426,-0.04005281408745254,0.0018993756365578804,-0.028101559830910196,-0.08698480534704123,0.02473434667164158,0.0296202905340111,0.11939758593411877,-0.0456355390791445,0.030978827445173298,-0.03680570233941248,0.038393576616961744,0.047500721641258584,-0.05729280787255609,0.031161737091003117,0.007962932787054669,0.008885525865015734
LEP,,,,,,,,,,,,,,,,-0.024299060506276615,,
IL7,-0.03875623345813634,0.0618514629105037,,0.008803805322150594,-0.04739336121452811,-0.023444499119005948,-0.006092815394842218,0.048498271810886825,0.12445273747525984,,0.08403274430077402,-0.024632976089659416,0.04262357574900105,0.025999594359287906,0.011053916215087355,0.0019115339376866362,-0.004439790348043138,
FABP5,0.011509812318611068,-0.046277677422986545,-0.07363388325629455,-0.05515477440518025,0.09214616349608204,0.026711024177419863,0.03840653092777128,0.08021034848666747,0.05327913405184879,0.07704287845516954,0.002662256882643983,0.05210186665478247,0.04111219271943564,0.02853603290049559,-0.0478382761612958,-0.04042682278321044,0.09319836373900944,0.1513060092385654
CCL4,0.028585473413483727,0.02085876612465338,0.014162658572829369,-0.011509365324901523,0.01875200156731667,-0.000690812331250264,-0.0072006516673279635,0.1602663065668511,0.17448283674643397,-0.0028588438476256383,0.056173306523665624,0.0005059047111198162,0.022138958945707277,0.06901684853063986,0.0053639978666444816,-0.015607437217078681,0.006630734326259834,-0.04833178728626223
FBN1,0.04496842919901679,-0.08683759744057352,-0.011462482473598015,-0.033290628925565495,0.05050511642354945,0.07009701869448787,0.051668010139005224,0.028603923640559484,0.013381993349050204,-0.06894787978158538,0.03940714938306494,-0.03185108985808797,0.0033812507068252404,-0.048328143199038796,-0.04432807528266174,-0.043058964284686356,0.007420316020896548,-0.0034026323999799307
TCTN1,-0.013892060559705212,0.0466100846374947,-0.044790566593245804,-0.02965963332996055,-0.016785706600882404,0.10094862441551126,0.021739138961251597,0.013518446439260551,0.06263122811178869,0.018704838278193102,-0.02689421463504907,-0.018802979810411482,0.006131799271278503,-0.004965233258192427,-0.03845159637907426,0.05035587530641659,0.04371704094226751,0.1235748953395055
NCR3LG1,,,,,,,,,,,,0.06408878857908544,-0.02611151759771237,0.06525925462738735,-0.01294284326237624,,0.07126204301316195,
BMP7,-0.008621616627096037,0.00039178644202371725,-0.03602841855117931,-0.07668603158303593,0.001647459966454519,0.07999794471600377,-0.013971350832755183,-0.03416491157736834,-0.009948532119500657,-0.06021053282495872,-0.04958644761959484,-0.08013681560804042,-0.013091701497211996,-0.04874664510920899,0.009040369885098177,0.0933826157133988,0.009506236678300911,-0.017687556600045944
NLGN2,-0.002577203243376972,0.04871228869538358,-0.006244359381720235,-0.007788414575672208,-0.02359620191797415,0.02480117003717527,0.005417807741293132,-0.06653696336358379,0.014947577639011387,0.026458685171879496,-0.0495057791221757,0.014096442276281125,0.03539398195063563,0.0875890495918038,-0.018524648005161876,0.06718172258315513,-0.020337742626551636,0.05915939258285467
CCL25,,,,-0.002750046588706731,,0.007270149975855349,,,-0.019108110512879733,-0.0156905382130464,,0.052350675162834585,0.016240918443340212,,-0.010833563826708713,-0.02658440986276071,-0.005703772041874479,
NPNT,0.03275656551089767,-0.060588047423765945,0.03261751763775463,0.0004560713300136416,0.031137172014922918,0.12545419575052813,-0.053249958483330403,0.0002920276410491838,0.03926853089068694,0.1310018923904645,0.02465769939511069,0.07040959851085929,0.02988249392381412,-0.0014008931498142182,0.043388933173912035,0.029513970167249652,0.019108388952574953,0.029156094042365556
KITLG,-0.03432756231452766,0.0811398444003681,-0.0511262678739613,0.06569609889489464,0.008905215244964411,-0.00534041960018097,0.021523256056212272,-0.06903762576535101,-0.03336152867367034,-0.056774877410167034,-0.027207328275206336,-0.014377523534625205,0.00246325420605285,0.044081485284208737,-0.0010804126284812185,0.052857505164862664,-0.07979893037616688,0.12673352282594058
MADCAM1,0.0388869664531825,-0.03232720902885934,-0.026022275565643013,0.06870211988789135,-0.03263208080829938,-0.03166708942053904,-0.03365554990728043,-0.037178229901283444,-0.009103838567340086,-0.014229364809430049,-0.0654571443114637,-0.012905143112186782,0.05732396254249016,-0.037565925366779926,-0.01624220266977311,0.0201701252768588,-0.02029629959710415,
F12,0.025303278072992264,0.06765466357603855,-0.04977581590235755,0.035728430790300136,0.010722156704532517,-0.03882806735356876,-0.022602382433271454,-0.045098603873636636,-0.030744903026183542,0.00463702188836416,0.04730199077853187,0.05554761826530766,0.02093686255516407,-0.029795692556847612,-0.015890218359121588,-0.023199695906495718,0.004249458624155393,-0.044465445907712384
