,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF10,-0.002571059944533083,0.004723729231591651,0.046167627370170286,0.030637418269564048,-0.009841490738784393,0.17333088557929016,0.05982331733667654,-0.08745827667567464,0.09369952777005094,-0.012592530810987018,-0.07129819218143346,0.012578343498667887,-0.01836556695304905,0.020618437022075137,0.010750874943563847,-0.04324949995666766,0.18472671744994104,0.027705761962605026,0.048165114704159954
GDF5,0.033229777268706795,-0.059113104866021726,-0.04057341821691341,,,0.18824635402930867,0.040901130020824135,-0.0613993502613828,,-0.01256789385478299,0.003322585222865275,0.018987307917408793,,0.007133841801276706,0.011655529812212797,-0.012615086679792005,,0.0675326313086176,
CHAD,,,,0.04893478367777808,,0.030336785663247667,-0.006317700638852338,,,-0.0031804404899662955,,,,0.05336409413798237,-0.03394600012534584,0.03981960263128644,0.03564962541122991,,-0.06731781394359979
RGMA,0.00934927988868981,-0.13508772523184664,-0.011318117414136996,-0.04248516504785264,-0.01662020149131376,-0.15714044892768292,-0.11119817977463917,-0.23041477056750476,0.02155544442917766,-0.045443008223998146,-0.07639345286938902,-0.24495415230300865,-0.013955336555596215,0.04021354355148764,0.0299975476988857,0.10424138190525441,0.03495935078968556,-0.08742399702886237,0.0333839052414197
CLEC3A,,,,,,,,,,-0.007736832171789333,,,,,,,,,
WNT16,0.050180606699541504,0.06518416386947468,0.1203501935556954,0.027096860443133912,0.04325656966719025,0.2328491845364798,0.10885698714716183,-0.04568232833755297,0.031001116079107244,-0.03928178499561773,0.07300343083553676,,,,0.08518926738801208,-0.015179418278325951,,-0.029568625053201483,
CX3CL1,0.0557063886365657,0.08465206724889134,0.038737166142111805,0.04610771392314303,0.020952154454069102,0.04628107333715671,0.04922432059543793,0.04981714907840368,0.07503082654421157,0.06626730216175132,0.37437897225077793,0.2468770303026612,0.042683088774826766,0.03796642538346382,0.002719635644310252,0.01170219293414662,-0.01131989444948477,0.12486854613117254,0.1285466826130527
FGF1,-0.016623974678170346,-0.0024299321236185825,-0.007527803581999892,-0.00566745752646602,0.011673171983345169,0.26261894815345094,0.06351794468343112,-0.14282544421434926,-0.001865787503246353,-0.08532580782872444,-0.3953601786877933,-0.039916328318753753,0.03502021716683218,0.04079906410130887,0.0034813112222157857,0.10498741096395711,-0.04035699060983262,0.08141807577715793,-0.24028856473267227
ALOX5AP,-0.05608631705569339,-0.0738463479454505,-0.07995414743567329,0.023392181299512243,0.0022997012756848477,-0.21008496061998602,-0.009634695998746926,-0.333061588346631,0.14248864533928787,-0.009300104864977576,-0.41210515849121976,-0.16358130544305527,0.051054347387555814,-0.02564810048790572,-0.05240629630910765,-0.038922938993682536,0.05301586810720538,-0.10064131280676887,-0.11333598020268934
IL1RN,0.025869419320283107,-0.07105048101303268,-0.08482537625647392,0.01195286675598508,-0.05114629392494335,-0.12517412075581671,-0.03650920409181353,-0.04578238481245527,-0.01988056805894728,,-0.13169725776109673,-0.03637860997813166,0.016056760878305116,0.020171561809057787,,0.06948106152232264,-0.04761475774941589,-0.023962109470413547,
PCSK9,,,,,,,,,,,,,,0.020515511241887507,,-0.014733996685224281,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.007944145583461532
NPW,,0.3407881665933104,,-0.04722025390143486,0.03993607242669304,0.14551972465795443,-0.00871106172007962,,-0.0024377218585737866,,,0.012191017346696281,0.025097205296294698,0.01713270850843746,-0.03131933272121741,0.0806686136638374,,0.0971073749215588,0.10731029638570956
CXCL9,-0.015112243403111233,0.019096801655288494,0.027255117341248494,,0.00023180389184456688,0.02629338021321196,,-0.03583060950471733,0.03792551282177446,-0.031035628958987368,-0.06665673277350359,,0.048872812889185394,,-0.036738125782614144,,,0.031541258905799306,
ANGPTL4,-0.03714112068821571,-0.3031369853140322,-0.17851646308147337,-0.1284121497196417,-0.02243107548134732,-0.156056820587156,-0.009045550812417574,-0.06537518218797751,0.03492353433392002,-0.013582630781456325,-0.16236453673333187,-0.18978353469684137,-0.1315806517518596,-0.040766962622152465,-0.05473909668128412,-0.042869313090666473,-0.038439887053124636,-0.16514669148472316,-0.06005161674764413
UCN2,,,,-0.035446241485156245,-0.019970304953184442,,,-0.03710818347864671,0.009766993054690183,,,,,0.038117727301935314,,-0.0166493429674094,,,
COL4A3,,0.015455736939767737,0.08835024166974623,0.01692388648602716,-0.012093564471926445,-0.12742240782981173,,,-0.003300633049084469,0.020984667245719697,,-0.0386274871526663,,,-0.023343349228746688,0.00813522631427859,,-0.029736356139535455,
NRG3,0.03530343572799284,0.2724176882620884,0.08995454759605179,0.25694465233772223,0.017114994567443653,0.13402321149831037,0.12643337761720058,0.2527397688155413,0.0895303605836119,-0.007988663873193457,0.16446127900514046,0.2325635433376197,-0.032499451413479714,0.06919972611408158,-0.044184172806168105,-0.03391542438013284,0.05171076283862412,0.10409766658549348,0.10534945139299108
IL23A,,0.05427152205071073,-0.0206071681549271,-0.025161818681853385,0.024478527063721136,-0.04538359448759072,,0.010974278172794031,,,,-0.04391700848194462,-0.05375655649552011,-0.0003327142846969806,,,,-0.08041678534065527,
COLQ,0.03672885725895631,0.08918825924486395,0.04186123933253112,0.025467040333485708,0.02813128735040542,-0.05454140787255456,0.060478185111854404,-0.010963749023672267,0.03420133349565554,-0.015802673053050706,0.13475310042717376,-0.016758414601939595,-0.10145747160052727,0.04307558625519013,-0.015506095307761293,0.0005524333049295061,,-0.0040579550543567945,0.031065520150241558
SCGB1A1,,,,,,,,,,,,,,,,-0.01704732553947459,,,
TNFSF12,0.04165957257490349,-0.09655706338705013,0.05833676083396485,0.05280290779692213,0.004815454500664619,-0.01127850691795939,0.0464324701111005,-0.10692568041464351,-0.035662321915411264,-0.039361360745617836,-0.06282910944803115,0.1683313429952721,0.055973406855461635,0.011026746430624297,0.0032948382229555763,-0.08176688366792234,-0.0916028992747418,0.07009032368404874,0.034274557883091576
DKK2,,-0.04908217308661276,-0.0099384039497046,,0.022355392193957276,0.025540639204129155,-0.007565425447129627,0.12244094918118369,0.07573898672219347,-0.007740414186592788,0.08869724416656333,,,0.011336511767460391,,-0.019622220848797344,-0.048111902565564135,0.01813936248249696,
FYN,-0.00872179674888121,-0.10841662684499083,0.09915708248042618,0.0805988959693748,-0.03712445483639718,0.06720393895333644,-0.11905652916756268,-0.22178537988061978,-0.052814903243344764,0.03601703766236017,-0.026933207768478747,-0.08125663527045733,-0.030663988687532742,0.09831462332341137,0.0860621182160975,0.05256245810930838,-0.009399111220439132,0.05613028265611655,-0.06623338827118534
ACE,0.028443565408892584,0.03288160453738546,-0.021137554482839084,0.15192032194855445,-0.0026909885046982798,0.013556024893060814,0.02931912237010741,-0.10206679477624267,0.009431737318375917,0.049192272214659855,0.07431644556732078,0.00418689005428269,0.1237496541660266,0.035465631706917404,0.12446776987291648,0.022196538516498568,,0.14224307175650244,0.032303403694322406
IL18,-0.09124530071966504,0.05696932722887219,0.031186126178351252,0.1000333833432392,0.015662374325874733,0.0577789085381665,-0.030521326170193232,-0.16413079265892686,-0.026324260648779622,-0.0654354471023933,-0.25133448477240095,0.020517248330800295,-0.03235485701775918,0.017144044330007012,-0.0017783915707572711,-0.005774057902276905,-0.05085681799253729,-0.018089908604815946,-0.0455107215067227
PPBP,,,,,,-0.0356612567939768,,,,,,,,-0.025594367516640796,0.008308357500492698,,,-0.023062786987892017,
CCL27,0.0025042978238485306,-0.08812572329759889,0.0817700670890712,-0.03261410938455313,-0.01975382982572437,-0.008461544162176508,,-0.08167060738882377,-0.029099283460207834,-0.00890997229847727,-0.07379928030044558,-0.04660665130254697,0.04557825208303866,-0.02850754195202819,-0.03871335744239123,-0.003854351906187786,,0.010885335165723176,
SERPING1,0.003353047288552334,-0.11535727146347184,-0.021886326827221636,0.028325811683738787,0.01222180525703767,-0.10501744381906324,-0.05118763654862973,-0.23523910962691388,0.08329541075498587,-0.12377227561923701,-0.32525561466099134,0.16917050503904732,-0.005205708592176593,-0.02483621945970798,0.08410037157112736,0.0688413780297601,0.11839212532329124,-0.052897189709070855,-0.0414368159205801
AZGP1,0.010689308234361688,-0.03880498247870995,0.035127553518637604,-0.0840586017742491,0.03991939899576011,-0.16868875466869715,-0.1228808422333298,0.04670861521121,-0.007850219120882887,-0.014460193431658682,-0.1227123695926838,-0.14608588104724343,,0.04285464781823635,0.03212953801396529,-0.0591450104426327,-0.0023949382301943906,0.04814966068278114,-0.017675142391349718
INHA,0.010576825815141227,0.017636522309986854,-0.01069022347598073,0.04484629486671717,-0.03873685860723046,-0.05207389581904916,0.03358489554949783,0.00246462877456189,-0.015351895311676021,-0.03389462829123479,0.16169428397580388,-0.12288125365804971,0.0017575321443005442,-0.050178758351989566,0.03416972103448119,0.00191365015148224,,-0.01441758863341255,-0.02579548366641021
SEMA3G,0.05089618228039398,-0.01640007177478795,0.009577401149367134,,-0.006828226757204292,0.002880443962241067,-0.004112297245002516,-0.04589550129917816,0.03695304618297376,0.009301207513196597,0.0524404147064125,0.055054483869912046,0.05657026160344504,,0.04491707836906014,-0.024444476904114755,,0.031049850136312243,
OXT,,,,,,,,,,,,,,,,-0.014275359629729563,,,
COL6A1,0.05088939064694367,-0.2374253553310678,-0.09846140205202793,-0.1337895758578005,-0.039161950858337506,-0.1979793818461368,-0.08015993574439294,-0.2823336983208511,-0.1491194437074349,-0.10880495005300492,0.042252934441757255,-0.29026642456783935,-0.07654685277807392,-0.050501173326563106,0.08246420753913072,-0.06367796873224549,-0.06261573807361284,0.034512256407346474,0.09944821581528956
FGF17,,0.11452345910717282,-0.024766070117585345,0.041910718218915434,-0.021300203796146673,0.11434627325782204,0.022332994960289353,0.12711926476037208,0.043502485249369637,0.08399427642497764,0.13394677933615412,0.053256770045761445,,0.016033403664421218,,-0.000743597401436701,,0.026052375768214595,0.15452048538237229
TNFSF8,-0.05534974152221245,-0.037066160557564974,,,-0.002829616897129199,0.08468928093741054,,0.009364794635009766,0.02655827790349279,,,,,-0.027771815320465167,-0.010414773936503937,-0.015179420281854473,,-0.03382531852064274,
FGF20,-0.014747046721315242,,0.11257025310342252,,0.0061312270938510514,0.07490533047894189,0.061324994829516255,0.01644961730923166,0.02210090129721114,0.004140136010808358,-0.05841735725808055,-0.01254328740054861,0.05586812439283309,-0.0014625555885890039,-0.021477872353614258,-0.017422370852149878,,0.07688953646903014,
ICAM3,0.025885190196571643,-0.12323473409579466,0.071672701832077,-0.0021923514597064772,-0.010256564202322566,-0.050500118060084385,0.02086131793820592,-0.050557090117592386,0.0853769836877637,0.03997301610519996,-0.10546756947272928,-0.06759019520599917,0.07239219604942403,0.003653126117776037,-0.015249888049032555,-0.04631556972415287,-0.041268075782554814,-0.09817754109706338,-0.012063500607830565
LAMA4,0.12682493147687657,-0.1604087460056722,0.050286226570154594,-0.010722606648200553,-0.0014776346371160745,-0.07009460605844157,0.005408954369984403,-0.2247695120328312,-0.0760373617617476,-0.026951000161151088,-0.08015772421700672,-0.0005382550805456247,0.1539591859831657,-0.019202355750603986,0.08350520420004166,-0.08787074557250481,0.015348967360501564,0.03464055913500643,0.14940205653725003
INHBE,,-0.014047242200669085,,,,,,,,,,,,,,,,,
DLL4,-0.01862131071950692,0.10943335910756619,0.014430829422344698,0.00623994546506626,-0.043484629599316545,0.07966494148498066,0.03142443015916835,-0.10574956065416496,-0.03573395062087243,-0.03080561960566784,-0.00396254168466031,-0.029220407897388136,0.20146905629796696,0.0062706351056923465,0.03488869843360751,-0.05955579078347363,0.005909541549109876,0.08743801007077438,0.035208594307690425
SEMA3A,-0.029274351873582627,0.021800207393554934,-0.017215964329227746,0.01249089953734315,-0.0022232276225150754,0.019672970507487775,-0.035312409218215886,0.024819429762071493,-0.03980124374553237,-0.037241188680462785,0.1963939199767716,0.1739323121358551,,0.003048490242990002,0.01586660900080265,-0.06190112949404448,-0.04822318677099303,-0.019681277530236845,-0.030483860117507998
RLN2,,,,-0.022969899316977575,-0.01359833027893647,0.06822684313620879,-0.04726302368971621,-0.019545967318026287,-0.04186011492114107,-0.03502041385077384,0.019058210265257818,-0.034895889169317004,,0.0269881920944951,0.01713211620483536,-0.01664934113146809,,0.04969417704503843,
C5,0.04015218156774468,0.028360093689712717,0.016228565468307008,-0.053993806616566456,-0.01777594829268089,-0.006535342639231114,-0.07595477099763685,-0.11639351599752633,-0.018786365961005507,-0.04327913009914638,-0.039552801058096686,-0.01604630567920939,0.04816957930609568,0.011462827988436279,0.0009059887790907964,0.0021837232075000057,0.10172977926825821,-0.07259056139942059,0.158314102357653
COMP,,,,,,,,,,,,,,,0.013140938368292467,,,,
EDN2,,0.13848686589345371,-0.019041836360057407,,,-0.046900502246334665,,-0.09057274119960985,-0.044604356375791826,,,-0.030987802441652505,,,,,,,
C1QA,-0.1021659330414463,0.12834989644137876,0.008132494045035974,0.14387986481849363,-0.010222568489448284,-0.09184132236728064,-0.10394695690762659,-0.33976019339530994,0.04401668639429046,-0.023432693094260916,-0.4883602909395638,-0.22269992167135394,0.056720641976213126,-0.10730446949251281,0.034357347363135914,-0.0747608648169386,0.14998447432269837,0.052037747547320774,-0.19681400449601974
UTS2B,-0.023663506527438396,0.07272280082329932,-0.00637483288659888,,-0.025709233656698208,-0.028755276363340555,-0.046420330543983625,,-0.03618356788167801,-0.04817025544830568,,,-0.03735501283327065,,,,,,
COL9A3,0.022033652871877578,-0.02332531708999171,0.08164316932604238,0.03343251707337974,0.01456613541336076,0.048718203403989746,-0.07562050152756562,-0.23891941167444614,-0.11999555337429058,-0.03561166553147115,-0.23999243699286518,-0.28201277970027155,-7.180895523231744e-05,0.023711506716942766,-0.06589885164131486,-0.07635326656374095,-0.09530265229630135,0.09876265982963393,-0.0383186570135551
DLK1,,,,,0.013624665042055704,0.13290181237669585,0.06790270734746012,,0.003874069592712172,,,,,,,,,-0.040513432598687116,
HGF,0.026805730503114366,0.21653707981237225,0.047848511004681515,-0.03158965621738391,0.011205261422509305,0.004153071037879221,-0.005181006998965258,0.1701865662939006,0.10699148495857196,-0.053701661954389614,-0.07548993513920656,0.025001709417020263,-0.02984747960683399,0.03723067523912215,0.05095954233591297,0.0006983451042901429,-0.03528823744217445,0.03145207074489041,0.11527629435324618
P4HB,0.008398442475149174,-0.21965339944649154,-0.13272165213238793,-0.05313989215864474,-0.04962047531337424,-0.27047595397066987,-0.14837562197023105,-0.2767411864377249,-0.17268674053966634,-0.032616620425446524,-0.22229579094300608,-0.14303543861521067,-0.043911639395974554,-0.07293582163995516,0.05171998929914205,-0.07893144096069127,0.08908104311126988,-0.08129145171635499,-0.04419257804436452
ADCYAP1,0.07116370518292608,,0.12987941141056672,0.2219889081671702,-0.008182328164211326,0.13156431305259,0.1466534513833193,0.1832278503996693,0.08009591677900654,0.0836966647282863,0.14686210602898275,0.23672202590012362,0.12953892792326083,-0.04126823314391614,0.03940108039541704,-0.05607959660280434,,0.1557924354840698,0.19351113395172007
GREM1,-0.01549629054670266,0.06734528483364215,0.027064411421019403,,0.003459314749656029,0.18855500101474532,-0.06797622233783028,-0.02823151741793342,-0.028341652681082807,-0.0004455573375748719,-0.2640957068787958,-0.05197484554182682,0.08380972373539021,0.002127308009964316,-0.0494436946807932,0.14815196141342815,-0.010694083277397303,0.01569908945283199,-0.10458184257551179
EGF,0.09526707579808,-0.06491397625996237,0.009270643732650276,,-0.014565428988165402,-0.03320294634885919,0.010925054833577566,-0.0414206021956027,0.028070968204026343,-0.03828917835476014,-0.09583174278941296,-0.030763270561684364,0.008262209323866551,0.10233156554096752,-0.023066069598419475,-0.020962254308488342,,0.014476179759255761,-0.053681673534287905
VEGFB,-0.027519044248042895,-0.16291187272162544,0.004909403285970742,0.010257133274388893,0.008274420879055139,-0.1340628277332401,-0.05261623383714545,-0.2381590455346018,-0.09745678616566224,-0.02547268350824344,-0.1395085916327621,-0.20806396052273213,-0.11461145942719278,-0.03606086364047183,-0.007248464884798471,-0.02364048690726392,0.03182016748981686,-0.09890201404288128,-0.045995496621353014
FARP2,0.0880626987125696,0.020885033072596395,0.11889124626324933,-0.0415786344098451,-0.02983093620586394,-0.11486139743517174,-0.029173111366526623,-0.0591941391604308,0.002916840188303656,-0.014294591257334194,0.04536819429441153,-0.03655934835760174,-0.0019363898619914248,0.003495369339386725,-0.01328345167582708,-0.04918280738016521,-0.04451869719608926,0.027274220076523737,0.1383235389461501
BMP3,,,,,,,0.03842274129697498,,,-0.049772488270303,0.05442484830211454,,,,,,,,
IHH,,,,,,,,,,-0.002761623750854306,,,,0.04730483111897602,,-0.016446954598644502,,,
LAMA2,0.0030697807722353115,-0.0743173856946927,-0.03849409296777264,0.083339440949428,0.016622148560809152,0.027878845505448436,0.023068263515107906,-0.15291783112211008,0.002614288573398646,-0.016889821158767426,0.05688380460653858,-0.07330355375490864,0.1088409120269717,-0.0068018660555655445,0.06652293414899572,-0.02641662851316059,0.02048521404583015,0.03864581201884068,-0.01417626239961878
SERPINC1,,,,,,,,,-0.00831371762332112,,,,,,,-0.016242195490097207,,,
NRG1,,0.13212666331009215,0.03195437680636984,-0.020565924019861737,-0.01165310052118063,0.008115869439003703,0.036762549100392214,0.03648464651947909,-0.005406968595862687,-0.046432302832805535,0.37862011089347136,0.06541909061984813,0.126653824608673,-0.01821259891293167,,0.040202423404199716,,-0.015218893172669732,
SPINK1,,-0.06334895187226303,-0.06927614572438308,-0.024204522984571923,-0.004567337357308215,-0.03768260744036468,,,,,,-0.034895889169317004,,-0.007710391149121755,,-0.019964926740923032,,-0.06913780336347636,
EFEMP2,-0.025521824988060583,-0.14927720202552439,-0.02123586294203403,-0.024385908533865915,-0.008442802321722448,-0.16561850813912582,-0.048138742365252125,-0.24729743462326517,-0.06368719646796091,0.002372954398106047,-0.07440832160309435,-0.20597725585325477,-0.03324407497138398,-0.024112583220033876,0.0877997402574194,-0.07959723816618737,-0.04049493197063691,-0.09012600353434291,-0.035289337016667276
SELPLG,-0.015453636322571488,-0.017350650282200442,0.05290671335911952,0.008010527758244922,0.01511747263038911,0.1181158243803844,0.012644330168568418,-0.1522304030556117,0.07770038562261691,-0.03835445364283007,-0.09674368447058657,-0.0668550565719851,0.03875193901706499,0.00424744675268949,-0.05154476436489581,0.02464709836272455,0.015870825674318818,0.06694727000257496,-0.10165922808856467
GDF6,,-0.0467421039955159,0.06083091911674322,0.036234355182638324,0.013600315940556265,,-0.049952789677266456,-0.03429125083826567,,,,,,0.05323812461621907,,-0.01885830966366231,,,
HLA-E,-0.015155085149023442,0.10725214474826426,-0.06823705959410213,0.08915712373592502,0.01525965294073683,-0.037833455623441904,-0.048976614616059545,-0.2966426475053268,0.005265474585096044,-0.10264791218507645,-0.4654107611645281,-0.21180384217741602,0.0655748024469659,-0.0767515361877619,0.0658453620919375,0.0811788539952564,0.07988161786906028,0.04985444212988167,-0.18798869867625856
PTN,0.1402618127868696,-0.1294134949648137,0.17391894925848078,0.05717275595821721,-0.06638321698222543,-0.05863127160225425,-0.1478678070548431,-0.2648529152504098,-0.14511464518879405,-0.008168966656974315,-0.1371611299098088,-0.3424146000323423,0.08647565618810578,0.0016639303240923563,0.15942872736685504,-0.06798767726979367,0.013394030258059342,-0.03696401254116959,0.008433548732591245
CD274,-0.02204546927723706,-0.054414780915160645,-0.020416890549735004,-0.026026737342618237,-0.005514088994363949,0.010249534218384275,-0.007172048430310533,-0.09690734681133926,-0.02363465721557464,0.012737797586243913,0.004479040572004063,-0.01496932340250166,0.07510341745344747,0.05313898551718826,-0.025949765729625453,0.06807200851351382,0.05477777162569675,0.001472993805877744,
FGF10,,,,,,,,,,-0.0066548924935175766,,,,,,,,,
CD14,-0.05158463772561768,-0.04685171380595788,-0.05780124077482652,0.10993029972209778,-0.025884347636201968,-0.2884323020836036,-0.10473621459739807,-0.24487339413970702,-0.08550356336569868,-0.06623297950924109,-0.41197272873077795,-0.17613921643275307,-0.0001573357654611185,-0.06809361924683041,0.053813983654490784,-0.09275948179104285,0.021264095464931472,-0.0043909559550100756,-0.05717522835208139
SFTPD,,-0.002466232563034062,0.03664322087362077,,,0.10339953648807956,0.08262189011798195,,0.00661482929770497,-0.03658896667129722,,-0.014741351400463213,-0.010012016157142905,0.12964029150469797,-0.044433634167189706,0.0017400624768037294,0.06320157199836847,0.020773829242387177,-0.03512601879321511
SLIT1,0.09455096262042549,0.20103887647326613,0.10886217269430602,0.06891369367387638,-0.021921654486088373,0.06346069971999706,0.029376505471674606,-0.07838860960736936,-0.0012699039157476433,0.07979509312235897,0.4404797599481483,0.0679204730700991,0.003926575623876558,0.02346570392486046,0.03273349277664072,-0.014401915542807273,-0.030867546753066837,0.17499508197264071,0.1173944841931144
LPA,,,,,,,-0.008409267457716762,,,,,,,,,,,,
CNTF,0.11829816769914246,,,,-0.020264717782043386,0.010428899711469004,,-0.038982103131336605,-0.024710716862955055,-0.024979872810572915,-0.09733790674499249,-0.02409269076259055,,,-0.02889449988379972,0.005445264426592531,,,-0.06971306742296886
BST1,0.0920831586383421,0.06321464143772224,0.015763282652858868,-0.05016807758961068,0.007713694983437239,-0.04781354077864882,-0.01467062594163102,-0.168543110019887,-0.012111413544030369,-0.03407186892532641,-0.12971801910834335,-0.0018701501899837057,-0.025603216656696116,0.035708013358508976,-0.0024492199302230647,0.010416591553989621,-0.028312237110383855,0.12863166963166067,-0.07175948120263712
AGTRAP,0.03019242942804983,-0.1156542077896945,-0.0011162425120251037,0.009248470241254135,0.03336840977023524,-0.03549535928274167,-0.04513359038401319,-0.2181320517133758,0.04818217006637212,-0.09750376538214474,-0.30609769020552746,-0.13055719064470037,-0.014412972941322877,-0.030218241608127933,-0.029395740494049367,0.03100962988015709,-0.038158128456465164,-0.05095971441120091,-0.004616397120464041
LAMC1,0.026847552834322656,-0.06042277282232807,0.055761024342130344,-0.025179920882993725,-0.021417507736124573,-0.13102806024534508,-0.0357539492280938,-0.2255239975542959,-0.1345742300285533,-0.06861528642541737,-0.06407342927627548,-0.15347917609889675,0.1021718551101822,-0.04724863248764994,0.04935989552115055,-0.034702861119616596,0.054313693083350954,0.042676919441720744,0.14204201315018058
COL6A3,0.019741672741020986,-0.043105472726900095,-0.042299288463792065,-0.013419138609713539,0.04065388825338605,-0.03291427392400048,-0.027027073502856817,0.01268592521171548,-0.039676269707941116,-0.0377024778963113,-0.14417583676993886,-0.019008690656351048,-0.04964888391511668,0.0006321823701002972,-0.037114768951888366,-0.08747560587354922,0.03431322547687823,0.04216322601027634,0.06090081159914577
FN1,0.06508992059637135,-0.29285253125410915,-0.07717585691737534,-0.10431404113777952,0.0024861701932222193,-0.2094655691580481,-0.047384304321794496,-0.22535313393482112,-0.06917412201753242,0.012982279666165365,-0.15821469160768512,-0.29283149298009087,0.10409744124823271,-0.055410587816475426,0.05651661373729418,-0.05266545417782551,-0.027666799648764773,0.013423650258164157,-0.058902010955543836
MIF,-0.005768865435949766,-0.32873066449586585,-0.08937255395753167,-0.03776021787807978,-0.03842435121720409,-0.03608291234785032,0.03263607376097536,0.13269914219310755,-0.018405265253468712,0.10887883432602107,-0.0012888270767697865,0.11791664957984276,-0.09689987817732568,-0.006638226613753522,-0.0582402187122401,-0.07061003068827133,-0.045789292560804065,-0.14977501359241485,0.1001373796759211
JAG1,0.13482928005297504,-0.21093205681695196,0.03962144755137536,-0.0372474367268442,-0.023662430119775684,-0.07368806016005762,-0.04707311328301164,-0.23664414384748833,-0.10982341874061345,-0.023429711029116722,-0.029828991723133583,-0.30303412963997756,0.04617826629297056,0.012188020478068974,0.02356205992069839,-0.06127803343517111,-0.07771097212070517,-0.022448698923557112,0.03483487058012539
NID2,-0.023177056753040718,0.08265981748434467,0.02199051572936719,0.07648519008494649,0.016428957857909206,-0.027681595008874973,-0.08412945308069253,-0.17212835423329068,0.045474576748612626,-0.051988986907203716,-0.09242411186249692,-9.971541718718376e-05,0.0063073535048455785,0.017451398020657358,0.04046062115022709,-0.007869628511190972,-0.05241437225530418,0.10292026822144776,-0.015438030815115387
EFNB1,0.04650075423555702,-0.06953703242489856,-0.020747284482403646,-0.052156303901946706,-0.01289728743877197,-0.02424084171602025,-0.037287424518264535,-0.10079110309381753,-0.06797527932160562,-0.01509138512617364,-0.01179018773516404,-0.14914345554769598,-0.031756676198875435,-0.07036742407325662,0.04939830728687433,-0.08236121790016773,-0.013270105360289176,-0.053186945247532355,0.021824343033131265
COL4A2,0.033207808574988215,0.029730053378802503,0.04519381158879652,0.07601537512007334,0.0020004664602202237,-0.07297348891658081,-0.04186866080040559,-0.26611311197119114,-0.13149340567015236,-0.036387467291351464,-0.16931614680671891,-0.24137827037739565,0.14026585745624853,-0.029790542290724642,0.12583840422119447,-0.06966572046559012,-0.056286189847489704,0.13080530937169102,0.11383767849260494
SPP1,-0.15035825505180528,-0.15363849166759355,-0.10643060938047892,0.1746534225198717,0.02295384050575081,-0.3330707761376057,-0.17958086471918494,-0.3655545059224788,-0.09474487192632151,-0.12251803507906367,-0.517737498982563,-0.38312809294087424,-0.08107638647238166,-0.1022478121213914,0.09017738746748813,-0.07344365569083135,-0.036019519394040994,-0.1330778912937414,-0.2653653486522771
PODXL2,0.0561915139568211,0.12656656799905136,0.062153820882914476,0.03532340083545682,0.023511647250742486,0.06667187907806586,-0.06448521614262237,0.01932905039817773,-0.04207482372039708,-0.005606101408275764,0.15194765814133793,0.12839059157961805,-0.033370443304452393,0.018526681828833217,0.035174041060181904,-0.054756808204549416,0.03153892890782679,0.14213730563597668,0.1450217850908099
IFNE,,,,,,,,,,-0.027908930425651308,,,,,,,,,
FGF9,-0.055349750373608175,0.4073561645582133,0.008190502770668944,0.013352578080338766,0.030810883222051177,0.3414880712756151,0.03329671819201205,0.2966787641760919,0.16106725402054622,-0.006087082051498075,0.2744172282196861,0.341149854547014,,0.03165397843081085,,-0.014761876369015558,,0.10420496581452801,0.1262733659306817
ITIH2,0.05897857711429912,-0.03706620001942739,0.03955982777061311,,-0.02707444525699756,0.14868842018809975,0.08665169651312182,-0.003625431248686751,,0.007309982007346805,0.011046001744107385,-0.02346505549071434,0.046698888871583945,0.05012818210363846,0.10063839645963338,-0.04245178998335223,-0.03460110390207826,-0.03892414485825116,
ADAM10,-0.023800602245299812,-0.008456611574435079,0.047043334931188986,-0.03490304199235978,-0.013381575527617786,0.0354005240567794,-0.004898611296239544,-0.13024556960216954,-0.051047482758214406,-0.036164945764316246,-0.1326456700347774,-0.0840525396171162,0.011395259508549145,-0.0029799772827944953,0.04231814805089359,-0.04975505921783072,0.044902043680354234,0.04023363870811697,-0.14839645493267925
CFH,0.0073968980537478446,0.0881033661601641,0.017113842217155548,0.07201091770280021,0.03322081341900156,0.10439478409496805,0.0175023728974757,-0.11671180569028163,-0.05461716001032927,-0.025643817915624076,-0.022355292130631643,-0.04443350963774946,0.09263233420666853,-0.010517629753429994,0.012433204467931069,-0.003491731966442618,-0.016223285081881453,0.001677298241704033,-0.03057448996327188
COL4A5,-0.0225091712384487,-0.09140109841472802,0.04930617377997155,-0.009265400456778143,-0.028881467887969123,-0.08286208809186714,-0.05628963532839923,-0.20978946667207074,-0.04582407655759897,0.010714239893505407,-0.29762614441655755,-0.09009398692183952,0.059168066906320524,0.07416563860118626,-0.011578187057339805,-0.05089882370530604,-0.04897554752227145,-0.02118622990522434,-0.14728791515253253
LTBP3,-0.015050963355434356,-0.16287192899679592,-0.013231284265001832,0.0017451724315996923,-0.02881749818927679,-0.007881037809322847,-0.026047842627409817,-0.07009921895929687,-0.09826274640865847,-0.04793438348101331,0.007765274201405737,-0.11982101591101836,-0.07425145662857037,-0.06118041552524336,0.05203117280851478,-0.030989382467732043,0.05019415825860646,-0.11700382686075486,-0.11067001338554161
