,UKF255,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
WNT7A,-0.028836071468078185,-0.040824202300399445,0.022194563639892594,0.13348421575361763,0.00014930534908493828,0.1240553003512541,0.06032021521702941,-0.03729835757368511
GAST,,,,,0.020872296734420093,0.019593411705589314,,-0.01353509346445166
GPI,-0.013984447471307138,-0.11018308648853589,-0.021238056625152785,0.028919870734847714,-0.08153853249646986,-0.010616553750022203,0.13593209804650888,-0.11749360135067041
IL1B,0.022968232439720244,0.15595935785397957,-0.0036628290064059997,0.002278127159226547,-0.05345361640468803,0.0751690516028372,-0.03626309998853975,0.03219527462843776
SFTPA2,,,,0.02970328351785228,0.04117288517561041,,-0.027973707561500683,
HAS2,0.038303968025399086,-0.02327793082570967,0.0060374266025626094,0.030614084429397736,0.02622652837853386,0.00903337497904169,0.014700160360255978,0.02347911978982219
IL11,-0.05018876526569585,-0.021339150185007795,-0.030121773833589216,0.07863675953589455,0.0333230640828017,0.015556725802220249,0.01781446272339856,-0.05332289743624809
SEMA4B,0.03574332850377147,0.014360210739052592,0.025818619310965185,0.08646208809699155,0.08486933314803427,0.03865129329860686,0.09797769037046977,-0.05899102196280018
FGF12,0.1132721486675614,-0.10334679534271447,0.062039722973766795,0.07843666427948652,0.05332290417878945,-0.010083831549635859,0.06558359345055494,-0.004282803887514194
CP,0.03898442420001071,0.1413999681095847,0.03933709676226992,0.004895323153817828,0.03766199921719089,-0.013141459689775125,0.0915881319168593,0.040310557773835944
NLGN3,0.029346368672040705,-0.06088515079257706,-0.09087378840065785,0.08785661000333753,0.12342116676188106,-0.00587265077489074,-0.01816372861241318,-0.023651340573104702
GZMB,-0.006825166093553864,0.02354198647372477,,0.054238855471799526,0.023882649085019626,,0.08825849502812913,0.0859060285221832
PROC,,0.041004370800573106,0.01134992384531669,0.012434777868502585,-0.023425652805278918,-0.01641815818216773,-0.06738718264926104,0.012388377947124513
TNFSF11,,,0.1699371001729727,0.06880942396147623,-0.05392068788567984,,,0.036794547431212236
AGT,0.04924890232408137,-0.09031204104635113,-0.02614703052431422,0.039822727262659965,0.0043016707128958635,0.007934105658859334,0.09722577427669116,-0.11956813974327697
PTHLH,0.0593148518240127,-0.03648757910619657,-0.027024095424204166,0.05316632068758031,0.08066229803965655,0.00447042670964003,0.13138487179356184,0.10946630175526371
COL1A1,0.10100262491550913,0.1189498888815681,0.11091857880621045,0.09323185405801752,-0.005754803533524151,0.08486264020858378,0.18789156207785548,0.13827398326732238
LAMB2,-0.02012850824107621,0.07420781869289245,-0.00599791429773895,0.1233178092944119,-0.01760477832864885,0.0796095472334521,0.0688699069545163,0.042102750778157824
DSC2,0.028000925143649744,0.06266353017894845,0.10603971941893132,-0.01977808168739302,0.04323957062462084,0.07905927950302508,0.0525036849019369,0.07674262611488185
WNT5B,-0.032911686769680704,-0.041762172941831766,-0.03742826387561096,0.056760501245159134,0.019677208334456908,-0.0024453949104086964,0.033712878512737195,-0.0411972241788486
LEFTY1,0.015627812795814752,-0.02535412146544702,0.14766027075042745,0.0003853289585569994,0.06082113066850491,-0.050427333898469165,-0.01039606801896161,-0.04204975669342578
FGL1,,0.05003052032843489,,0.0014036671651424658,0.08147667679376203,-0.005056112280393961,-0.01456209752700723,
CXCL5,,0.002776708653725335,-0.03408202196980899,0.12899391457852366,0.01285960024489615,-0.006121080398387755,0.10084889298626956,-0.016326566150613963
S100A1,0.08237177620921513,0.06925608136626464,-0.06932748390092626,0.0427170025895711,0.08530471887372518,0.03694257249600019,0.09309046522348464,0.03551907176900513
C4BPA,,,-0.025946750908716096,,,,,-0.020435873348431676
NPTX1,-0.022391361631290727,-0.10849715972337488,-0.04391956418741482,-0.038001901531109696,0.03646752864085739,-0.011453294035748856,0.010351369265283263,
TGS1,0.10814306792595664,0.07284138126924464,-0.01957122138160714,0.026645711440533307,0.06579096421431162,-0.027106424447096704,-0.005715337005239512,0.0037144723877652885
SST,-0.026705702358803214,-0.035680665788622896,,0.057976739523318,0.04255529772393531,0.004916241818680771,0.00457632361911723,
IL34,0.03447923417422882,-0.04937802552986071,0.059243820275384024,0.12151300084928206,0.062090400417733,-0.032863090824519034,0.3352885348622753,-0.014992439132253916
DHH,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0
XCL2,,,,,,,,0.01725958399449251
TF,0.11949483379384114,0.1324293000075847,0.01983051466695775,-0.00206328240457297,0.07948681438820725,0.005105513469610731,-0.024008455200566124,-0.020267432395191628
IL33,-0.026636210850970867,0.044763905562174314,0.054293464966286814,0.041263483538058955,0.1286908784807246,-0.02308801146006603,-0.04262454523785506,-0.050433330522194855
RBP4,-0.022156094952933435,-0.05149218958133103,0.018781203986489883,0.12266247637450542,0.09015070928556214,0.028014030646151628,0.10745237206084181,-0.03768153480343534
CCL19,,0.03810980457723584,,,,,,0.07280580238424965
CCL20,-0.06512903557268457,0.16308793014363657,,0.037771312947808666,-0.025048756174789525,-0.03309402580858494,0.020570836141942234,0.05360430497447064
NAMPT,-0.03802763549291495,0.12681077576164357,-0.003057413705235664,-0.0053845280279787655,-0.08085468724031676,0.08179415602780343,0.09074083362793763,-0.04797770769448272
