,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SPON2,-0.01603579988294853,-0.05746228177339048,0.01627321826107031,0.06294991868598655,0.007097802226882816,0.003070084498507571,0.030989256956880724,-0.007126299369576013,-0.019828764612138457,-0.015948537768445768,0.0551282790462619,0.032079423621683326,0.009004931698817024,0.023610608597674086,0.006084916231910155,-0.028995144605330234,0.032594112756944134,0.024358349277225164,-0.062025767160520016,-0.037156418630042966
LCN2,0.01233712417401932,,,,0.09305374133491966,,,,,,,,,,-0.05888043588609968,0.0005047203800498956,,,,
SEMA3D,,-0.0035727480266870733,-0.03247570124742096,0.011641626783402787,-0.02667589111408913,-0.03924330297973861,0.014766723548386394,-0.038023530917089994,-0.03542318621676404,0.02656865397824602,-0.0034894966682821613,0.03855767310798317,-0.01722423165594508,0.012837755074103674,,,-0.03858023248726434,,,-0.012933845261235167
BMP6,,-0.024672693361851458,-0.018338456046406278,,-0.02086653651026514,0.023588717546464175,-0.021892825856164106,-0.014899388023283153,-0.0009046387372164776,0.017338169885887,,,,,-0.0014571376601034186,-0.001741448363518392,-0.02289171501467589,0.04266204731078287,0.03109818184949312,0.04499364086541962
TIMP2,-0.042753983309181724,-0.0002978849808731129,0.020287375574685875,0.01581042884989188,0.003946051973644201,0.04858372900918543,0.00010211481341723891,0.06819095925847556,0.0038451050861229986,0.008080827787158624,0.019469964052564674,-0.06369656147499797,-0.05226796759938783,-0.0030099364847521854,-0.008247435063106514,-0.12787601831176665,0.022311183578543295,-0.02387142975082334,-0.0666075227077093,-0.08931870687739935
EFNA1,0.08958768138945351,-0.03488321837929645,-0.008030299234944213,0.01698793226594828,0.028643452007795542,0.09864363717538319,0.015806445065305836,0.08378534389616654,-0.03449299715650952,0.0010483637443680566,0.032351837820245664,-0.028185878449753888,-0.0153340782602405,0.0068156244665374,0.04673232527172679,0.0663250306815113,0.02936616381497525,0.045274435474948554,0.05827684171279328,0.0031504884962292815
S100A12,,-0.02949499994942935,,,0.06000094203118553,,,,,,,0.09273316270133386,,,-0.014313976631007206,,-0.018599270128663598,,0.0019478179268476185,-0.0319568475194211
TFPI,0.02006361843920299,-0.04352607117810154,-0.04456430329997026,0.03804782059300328,-0.017272532140085808,-0.007217753589828668,0.06955344911339026,0.07082349203908864,-0.024007511671037856,-0.02647805956272523,-0.022501122063141234,0.03064547035967115,0.0777609137506668,0.10275888714459093,0.06225549849755017,-0.03288158120141278,-0.005673217420666868,-0.000645282529842874,0.005388507987434599,-0.06433076731758383
GPC3,0.020909501001647304,0.014919563487698082,-0.028875443665950812,-0.050140106156861604,-0.030241400701675275,0.027072840735019563,0.06756078334696114,-0.01965984009061779,-0.02274404813701887,0.03148055080865735,-0.01971340933492704,-0.02268106998379665,,-0.023482650075228456,-0.02684084149969168,0.05468367983112772,-0.02665434199630735,0.02062004028680328,-0.006997829129792359,0.028585425914146124
NMU,-0.07029490258462419,-0.021734217015442796,,0.06298397942363389,,-0.03893136212868166,0.03946195062284326,0.036974700788925015,,-0.014016703067628946,-0.025004866880482646,-0.03667510922240934,0.056383960359500926,0.0777390215069679,-0.035954124854187045,0.08184130474052854,,-0.008391469401130263,0.00081830479023289,0.04145320010526958
SCGB3A2,,-0.013315745385416265,,,,,,,,,,,0.038241430853348815,,0.020939207892817245,0.02431046023609588,,0.011291299458059284,-0.018959388863419517,-0.0372971440247593
LAMB3,-0.057136969235568894,0.030184063766201173,0.055840306139374234,-0.037488570045662195,-0.016610677342387855,0.011796988359610154,0.016887575872334797,-0.0790559612197048,-0.020688083376731878,-0.004435401570427506,0.010437553247549898,0.09218578317521663,-0.04851139626881651,0.007124923371343729,-0.027332321277967846,-0.035523122863913056,0.017750805393685027,-0.0020500451171929436,0.025428467635108226,0.04017039295499811
LGALS9,-0.0541617101522753,-0.06756239075798064,0.02895620253823162,-0.02939590106813659,0.05710443280413554,0.020699288569248346,-0.0071141110527683845,0.036080148064386516,0.011735994242677125,-0.04940470165454723,0.025061064243591346,0.08430996746145823,0.019081650298594856,-0.04881017699254335,-0.00146986379072305,0.06201869957189302,-0.012805904072038162,0.01135268018800311,-0.027829245393989913,-0.031132502880169475
VIM,0.09388501243016403,0.0006606867169266536,-0.010280312366310934,-0.0026269141654940223,0.010220082656030312,0.08428808949203435,0.0021745334286880466,0.1219895305860986,0.01866669484321888,-0.030216231827529746,0.07669821731775778,-0.08290662931349654,0.06282571841055229,0.13570150816001672,0.03957981150479897,-0.06517511473056559,0.03752874307442732,0.044951291132923836,0.12671864255610432,0.11497457198220057
PLAU,0.04020436698479293,-0.0251482808149124,0.015567311967776368,-0.020918593414647822,0.024106602553364116,0.0008599262992701387,0.059030624070474644,0.13587142748109354,0.019397223664337798,-0.027368136219894777,-0.0024353861192984603,-0.004768799776799102,0.0677868250719951,0.08972326737653845,0.0061945496278184445,-0.02531697744474871,0.02530072695137695,-0.0016540837186876224,0.03925848722407067,0.03049417074201437
TGFB3,-0.02950356290939434,-0.013260896350792787,0.0063785165964653275,0.10474051933024495,0.02071040833512739,0.002009996695325112,0.056562086081258026,0.030586979720552448,0.023119053874809413,0.019893255598654888,-0.06790455892617138,-0.058336722195646694,-0.042440401348730575,0.010573750313689479,-0.033439862810462274,0.036413651867495386,0.020294979090124145,0.002691581884062858,-0.046336972219085934,0.05468139193566426
APLN,0.15418422122390288,0.06462372579261419,0.04438498097958037,0.03718434719662419,0.004822570977794379,0.10303468720064095,0.09704982597971028,0.06885425276153412,0.06695338881013779,0.002432093693894562,0.06155362209809599,0.03761327208260634,0.11602364585722034,0.08613989060198575,0.07179949825745342,-0.00411567991817677,-0.061417419470135515,0.02312912372725351,0.037848701521889,0.01423986766242063
SHANK2,-0.12036022387920015,0.022387961769383877,0.03105132483261767,-0.03771127790964115,-0.04139875490472513,-0.025359529827567666,0.003004213370423114,-0.015060366323754619,-0.004466788581625684,0.03604170037270655,-0.017611630035002615,,-0.027798039139822272,,0.027057788924515845,0.029922635038295772,-0.01811941858875903,0.12773438283930172,0.014576320832836836,-0.015699919354713897
LTF,0.08476186700305174,-0.037175710205564094,,-0.036276406609275814,-0.00626189132521127,0.043047797466044355,-0.014132723672037679,0.10386356618948332,-0.016286868039811258,-0.012333084166046211,0.09312440238435732,,0.07826664364805275,-0.0018507648088899413,0.029859012031697017,-0.010116182449883894,0.010022866288706309,-0.05004360225737529,0.07055885666218992,-0.045931101136586515
PYY,,,,,,,,,-0.02155650534657174,,,-0.018647394797117196,0.0471639719022598,,0.00501614049910878,0.04960788328437541,,,-0.010979375409754896,-0.01937557768654608
PENK,-0.0789975173940353,-0.011659076591074277,0.02568452393084435,,-0.03794894760580433,0.0005879773721597079,0.010083815644388915,-0.048013728992827465,0.02331184538983996,0.022321167028875658,-0.037311538410903185,,0.006502741214811573,,,,-0.021269095293798845,0.06440251731447316,0.09189086976363468,-0.10923106666189913
CTF1,0.020873523918600468,0.008537297077420255,0.01944505670002038,-0.010091280726535786,-0.021332380042831806,0.06896422450501767,0.025749371633667473,0.07615272534376366,0.015577350280034749,-0.0062188078543407325,-0.05253507860773386,-0.03019883964806478,0.0575099537703352,-0.031273386086508446,0.09006778121571694,-0.003918680162933524,0.0740482090150884,-0.026931174594826426,0.0857128153584586,0.022402167949117053
COL3A1,-0.1226568234603919,-0.06306247227780748,-0.015666540479240317,-0.021143621439000844,-0.022043440451710996,-0.036810337798096615,0.030989351562044104,0.10462086752164275,0.012137493040674841,-0.026066500376994563,0.04136793670589419,-0.08934731233404276,-0.09799102915137568,0.024192040793906876,-0.03904406267399071,-0.12678808341496556,-0.0417673504021967,0.031318047984809326,-0.09420565792793138,-0.04607383075591987
S100A10,0.0636155859633605,0.042547001480996174,0.003225202575979157,0.026562901620995547,0.06847700946893685,0.09291727556595349,0.01196944861454789,0.1532430602382071,0.0012563939597095627,-0.018905463449341523,0.061306682603012655,-0.009654134099673419,0.0788883120702896,0.12124297222665882,0.038801775891119245,-0.017516295022211047,0.08660174325925929,0.03409509190086365,0.15431079046823906,0.17490989385698538
FGF13,-0.14613876010511295,0.027853328449984956,0.043208857259314046,-0.01910286383706846,-0.003873697170414373,-0.023700377238230205,-0.04604384811560388,-0.05324999182922912,0.014071453776818406,0.030481071681999795,0.007597809832970094,-0.023364716229622752,-0.020124774311125998,,-0.008963475352675328,0.0435102150882605,-0.016864628129775308,0.01301673251921905,0.0026282431291117835,-0.09402878796475536
SEMA4A,0.09626375087639145,-0.03382498336567766,0.04633339945122872,-0.0016996535021598113,-0.03509001301811301,-0.0322010685982103,0.005182703882373278,-0.04423946892986549,-0.03438609586714096,0.027470065858690433,0.04799114001031104,0.006295673236564525,-0.011763587340259967,0.055325390904033094,0.04461358117198258,0.0767836383242786,0.01686671560995762,0.06877662111934238,0.01933520913666832,-0.0011910573194608752
EFNA4,0.10542089694014056,0.009762278883792275,-0.029565512929998285,0.05348987303742323,0.00023203172539320327,0.04652670603356205,-0.006020822374691302,0.0652424052625238,-0.0011330565075619208,0.00022567366651438662,-0.03323810076424591,0.05540807714438512,-0.058429296506603744,0.11329295252271596,0.08014207418822372,0.058568907460728674,-0.04657702748781838,-0.01200584319108839,-0.002983641663184234,0.13959317771536625
HSPA8,-0.013794535566597562,-0.028879805292195828,-0.05126724130080325,0.0011573717815294424,0.09537225167317365,-0.10111870605929399,0.006655989096619862,-0.11211809816559733,-0.02000452417008055,0.003991752171483123,0.01828426064475549,0.005584743913110244,-0.03436371036037165,0.05689469161878651,0.06077236505832587,0.006816220158906686,-0.0009156046467750908,0.048757051455708744,0.0551840790509693,-0.047993521847036646
NPB,-0.01557274749071562,-0.01874772361259214,-0.021605468641729172,-0.020171929392963403,-0.006283062362616994,,0.003440347487989219,,0.018350270769617864,0.12815217011459729,0.02503709473614132,,-0.024597402418354886,-0.02110070162394415,-0.009593598060974635,0.041570807161419567,0.043853387544276395,0.019498775870078307,0.11207221378025718,0.05727050315872756
ULBP1,0.0837838080651716,0.015572261146913496,0.024334407095384467,,0.0882959542584953,-0.0227388028853511,0.10058044221280873,-0.01765614304019207,-0.02644184866868494,,,0.09734332244831921,-0.02724279980732331,,0.012891421766367648,-0.03219068454336924,,0.08637900801722397,0.03208265908672486,0.1170499296790686
SEMA3E,0.022231309909428697,-0.006151377475278967,-0.012149833580803241,0.022565027230599295,0.013438022893841864,0.020757128944533385,0.02140010661270105,0.0063200805462245635,0.01761042040494012,0.009129259069208575,-0.061217850718034116,-0.02752408859359454,-0.03879833678097914,0.13641158072794388,-0.01908621593145686,0.07736987228202648,0.00761681980731165,0.035910071474604406,0.047038212580030436,0.04298698140649358
FGF3,,,,,,,,,,,,,,,0.021695773661973023,0.06241077424538371,,-0.019348436916800583,,
ADAM9,0.05561550783564799,0.04401501661696507,0.004834870586162086,0.05287932569741741,0.04057015930233634,-0.04175579812832258,0.0009502032617046027,0.13636986879879437,0.03945732703515826,-0.027262326151935763,0.006864872185493783,0.028602278747463423,0.05571603175711575,0.0031113577781685478,0.03267818028568014,-0.007058051310193206,0.001129952715158818,-0.03897448042701151,0.069015779351447,0.06920555417558799
ASIP,-0.04555810975742455,,,-0.022096849064704074,-0.019221710677586216,0.005751730512825352,,,-0.023717964442830013,-0.010493951599070756,0.07354121322611883,-0.024015229929053878,0.0063958944365529995,0.09187924530687848,0.030705456778258432,-0.02710923257897619,0.011204804534517571,0.002546550901926518,0.06600000652121937,0.06397772063643083
IBSP,0.04666460627782357,-0.008784247436665575,,-0.08245012625566545,0.008547190154927888,0.013093027664217095,0.03792835717487555,0.22577626393608313,,,0.09024488746605272,0.07668204756415231,-0.00350027320165712,-0.009858689902797993,-0.00649694742792407,-0.02364636036806241,0.07130642830067745,0.013748001394483747,0.03815849654086947,0.022440858539338207
MMP12,,-0.019041557553922672,,,,,,,,,,-0.02100601399507917,,,,,,0.0028465464147647513,,
FAT4,0.004202084480267648,0.0743692722720991,0.05300245725161992,0.03531172657480124,-0.020487649439218523,0.02441622634288713,0.1104497077209444,0.09141308870804073,0.022464253102914937,-0.011636249142224657,-0.02378562914892772,-0.047453565098144045,-0.018167246116582395,0.14154287963828743,0.027622391614954087,0.015193265763173225,-0.017172140316643103,0.01659794745759938,0.10903900089010045,0.05195593308495582
MDK,-0.07725920701421071,-0.06084666357870613,-0.0033448035084994677,-0.04306500039674493,0.023423030016358294,-0.07798452524744297,0.03402046702610115,0.06163560295004552,-0.018457116214966388,0.024576721888198406,0.08855864803489,0.05104230152696823,-0.01482275266758398,0.05867019487659373,0.07792861333934767,0.052501792401701414,-0.03359380171450792,0.021873495896838208,-0.057904030551752916,0.09985617215932445
BMP5,,,,,-0.003381711793253983,,,,,,,,,,0.0936377759343761,0.036242551801210596,,-0.03272519368043763,0.014891128169066918,0.06490587842019663
CAMP,,,0.052584085250852154,,0.0879968053102286,-0.013454680110091977,,,,,,,,,0.041760971519466165,-0.037651937756183716,,-0.03891471028475115,-0.02029810474724367,0.04325012654433719
HSPA1A,0.059854602960851544,-0.050392205523476175,-0.015536489041789062,-0.06365225092815577,0.05720537878922418,0.04451838444202034,-0.016127806080333974,0.09239607287551625,0.04690319240997942,0.03418002314787555,-0.027365037486925443,-0.0006593028316253626,-0.07105609824176233,-0.015118199661907583,-0.02849835398047227,-0.05020744089565004,-0.019891815651182036,0.008307299478355021,0.05560517251333587,0.005763148198134202
SOST,0.007590337933037649,0.12684369387369118,,,,,,,,,,,0.04745169643845067,,,,,,,
SEMA3F,0.007524543645560337,-0.059941845559317954,0.008583144880004766,-0.04298913728451671,0.024052105834084698,-0.07444958387153153,0.11138815923329548,0.021558471713427327,-0.03731647812021464,-0.015871370763433614,-0.03331056738621651,0.002278643994087618,-0.0348579016060989,0.06021192397718054,0.016552044652348417,-0.02516432758732378,-0.041982287555054,-0.00810311021287336,0.01639065548382338,-0.06908480177905423
ARF6,0.07810167883070426,-0.03357399729095279,0.04794108027923168,0.05015805555437755,-0.04025404280817568,-0.00471598250572445,0.022475711977299667,0.018529998031148243,0.03305763203934624,0.009672568293521177,0.061757200263825654,0.00520682821505293,0.020934829893631855,-0.017021821112948386,-0.11272528403015605,-0.08908809100662292,-0.04952917299293416,0.05601267967396087,-0.001773855392900863,0.12560165142231283
IL6,0.003496986980247215,-0.008766104445647831,-0.02425295996592064,0.013680457401739553,0.04157697182568237,0.04573529810478703,0.07609469690698376,0.07411462625506847,-0.03128818359717824,,0.0821600463703625,0.06130031489392718,0.1415938994275851,,0.015954648266137954,0.08112460788144062,,0.052731553959315176,0.031098935381104288,0.11843026900139086
CALM1,-0.1729914645978641,-0.03752376803388237,-0.005822828149981484,-0.0462866258991728,-0.07594536812296669,-0.0651188399389766,-0.04588332771134772,-0.10382327050919783,0.003993645877524493,0.046982364910319645,-0.02733794766001645,0.04114376782369206,-0.02006126289753397,0.052786064047534415,0.0060396047124414735,0.07583336922926975,-0.00022526529434022168,-0.010824935544337895,0.05881473138594082,-0.13436433819201554
VIP,-0.09383643797195926,0.04623206666064213,-0.04177180754262328,,0.07009500061818666,0.04687538382146392,0.003099700973868451,-0.02046743793362271,-0.04184130646502467,0.024983764568370277,-0.020978204102576628,,-0.04418866583753803,,,,,,0.059439479059747405,-0.04547372880897081
NMB,0.04288501171907918,0.025633307156926768,0.00953672736252616,-0.03318715654727748,-0.03068987743057759,-0.03883210250409667,0.05021399262346113,0.03913950179457236,0.045364539629057704,-0.00014190961708601975,0.02539292064131279,0.004370094043493961,0.06790257127884446,0.07296884157555199,0.03904189716771865,0.09899519361320278,0.05517521867013992,-0.03279107829498901,0.1425275677060147,0.14298197462658085
CCL26,0.035798864029494844,-0.028095441997303988,-0.01913946353887698,0.025366419936505232,0.050505782848527414,0.0010939368763257253,0.07196431352640326,0.04729054760270078,-0.016006732327506077,,,0.04256918264047122,0.03811316205435463,0.08216930025035125,-0.022576078464178,0.02303486559543288,-0.020414581491853167,0.03809776574130844,-0.03661085699260835,0.0785812473900569
FBLN1,-0.141612307662691,-0.036823788284092475,0.018031216778969128,0.04079610720790906,-0.01081541971489566,-0.021459108791359476,0.016675723939154074,0.04153925112774966,0.0171337095548362,-0.012688115726255549,0.004270062519854544,-0.034216974546472816,-0.01111682063674731,0.040803112188954625,0.04391073056888535,-0.05679888872255929,0.005204526963573307,0.0316938800958869,-0.05279161806968668,0.052149511878927045
SAA1,0.16428374478514238,-0.011172534258080782,,0.049537765713831144,-0.051136827303328115,0.06258664989237556,,0.18011420731553035,-0.005481208411395066,0.011049699844038592,0.10676029427919477,-0.0024786858895308106,,0.016108212072673687,0.0017959497289246973,-0.12750738129437192,-0.048559162148961256,0.030957379952636907,0.08824337489564776,-0.015383960485643767
MICB,-0.002397417624738076,-0.017657022675396625,0.028871587310027036,0.00026653739577566323,0.029267709820964563,-0.0016103785338113178,-0.028376372981840627,0.039594225252333054,0.008691670434313396,0.009619720307754195,-0.03421121997815378,0.019141572983598067,-0.018581300420111926,-0.008205389689488949,0.005199251955293553,-0.007808516551125092,-0.001759235868503282,-0.014009275413858097,-0.056208881975585046,0.0515879744782381
MMP13,,-0.02253011058881225,,,,,-0.016021057985353273,,,,,-0.06400963018082252,-0.023261346995533352,-0.02384389486590493,,,,,-0.030298824115131462,
F13A1,-0.07681960103100867,-0.024916553850454284,-0.0011081895657560532,-0.0423175740377398,0.0032360118296933388,0.02237971488243776,-0.01965751022331855,0.09500681187127312,0.005369149742736233,-0.008355894079546917,0.1073608096750543,-0.01473517266075459,0.013251205108791629,-0.0160867682368734,-0.0058478024008255655,-0.10523489743170236,-0.03982567594442906,0.03207561829121142,0.021395354349917815,0.06452766505168209
CXCL11,-0.06695398891508146,-0.012807666598244557,-0.0021357408449996966,,0.07408560494884402,0.01115516731406807,-0.025158264262232298,0.04976039636607988,-0.019976211938935378,-0.015497799480602082,-0.018655739327733834,,-0.02855958228245304,,,,,,-0.031512289654304186,0.04222226738876089
COL5A2,-0.021770070271897708,-0.03668131634298265,-0.03343097326926155,0.0037092347247970397,-0.022326819592156783,0.05547655942590263,0.06401453985517308,0.08176724832688527,0.03821097775765768,0.042624467639775065,0.0551442100172904,-0.097078834759752,0.041855023428989384,0.08672585865627412,0.022745134766613523,-0.02891155531209619,0.005222504151153171,0.05049680725447163,-0.058681998351780895,0.028369251549360708
EFNA5,0.0018474142169520055,-0.029581982802689397,-0.02680436318953967,-0.026941762905942364,-0.020548444249293085,-0.0452335520104586,0.02267035040449977,-0.030978921230273203,-0.01672287119341924,-0.02438571481555213,0.02504939552110684,0.007770966289190722,-0.027548417317059527,0.006384033404799609,0.019527285279704966,0.012876722548549005,0.08370109142942757,0.06453603108414982,0.024491103827266325,-0.02337131084937285
AREG,0.05456610052056434,-0.040131273282921036,0.014881590877730822,-0.011783109666352312,-0.007506557352423746,-0.0038628457935948133,,-0.0045502448369472625,0.005190383629402588,,0.07222591917526489,0.009291584287602878,,,0.016693830598232793,0.1782848261148503,0.15058351730140557,0.03737913254664683,-0.06496234083674426,0.06868596207358249
EDIL3,-0.18465919630060193,-0.03010463033439743,-0.037579694699456864,-0.027371444420914305,-0.024245253646247786,-0.030477924857963853,-0.0244598497883044,-0.10907379090641627,0.026743640333895192,0.0205812390735008,-0.014247757084436827,-0.05065366387973803,0.0025147769791365676,-0.025499158336168372,0.022583687735040492,-0.03063058373336277,0.029557534178491697,-0.013719922346513768,-0.0738476078846235,-0.10347588816658572
CD86,0.07984917030908184,-0.023873646540447463,0.04949865675799772,-0.0315250292994277,0.006232357128768378,0.038498394453407934,0.061554352909167304,0.0028159996342330632,-0.002222072132975366,0.013141845307345378,-0.004884261138212989,0.02446399101693779,0.012518743508699005,0.01827882540348601,0.027524637630789748,0.016075440446498952,0.015509377399106005,0.0005575980604688998,-0.014451349888638677,0.06916857960744317
AHSG,,,,,,-0.01811647630338639,,,,,,,,,,-0.005531115896555622,,,,
WNT9B,0.0035086310188146047,,,,-0.018934256665219962,,,,-0.018975180896706866,-0.01568559509402904,,,,,,,,,,
HRAS,0.003054376580544287,-0.0035024819761674915,0.010842687954909195,-0.00162707812645997,-0.009006731665522204,-0.028121528693267096,-0.0016050593657941474,-0.05995983623417313,0.023564912636253862,0.004670560673750752,-0.00098101873031607,-0.0024894607304604736,-0.008397710911026276,0.06213224416457999,-0.039086728198946825,-0.06024470898944109,0.050225915487879705,-0.027157322978363985,0.0458951227815792,0.011932236500064175
C1QTNF5,,,,,,,,,,,,,,-0.041152594420243695,-0.033320327237639495,0.005130760489434227,-0.04134537773717241,0.030000509188683824,-0.032083232802158294,0.07453912556250904
RLN1,,0.01570247908886352,,,,,,0.020219710075397614,,0.10149935287454555,,,,,-0.0006383091573230956,-0.02442689024839751,-0.01633756961387359,,-0.023811765440943003,
COL4A1,-0.09357519553681436,-0.0630891164438346,0.022298892481280315,0.0334395568249292,0.0011935732114437348,-0.038734645196467916,0.03833245100613582,0.0868390667167139,0.0025561107613986038,0.012929917070246258,0.08009137822479978,-0.03906815499075667,-0.036283657439161454,0.04484873187670163,-0.028241165617430224,-0.100243581677466,-0.031158504673832212,-0.030896938062308255,-0.06163979409023649,-0.11271583944914887
CCL3,-0.1297044262242954,0.027833700255260486,0.005894772293503523,-0.04739169317143889,0.09394387346952218,0.03967018846081445,0.00024525618451134523,-0.030869266745549444,-0.010801184697624873,0.00426146783456875,0.07659319754398473,0.04244345885235414,0.0580195906885728,0.010810121346604685,0.0032834369675907287,0.04622436545234861,-0.05776657514812008,0.04426431680673867,-0.025614608480557997,-0.09202705616412533
BGN,-0.01667318566286635,-0.050550772385698536,-0.045601005341554264,-0.04482586181742329,-0.0011065871186975947,-0.008229091240785382,0.07047403765864962,0.026323234190640914,0.020066529070104595,-0.04745040038093421,0.06678750662865615,-0.1006157041540002,-0.04733503641283231,0.00862718821229623,-0.025471943926813432,-0.13351589695880578,-0.013445073261544883,0.009131924411869705,-0.054285446664346426,-0.0742649989714795
RETN,,-0.026441403837619934,-0.00045568059043108643,-0.01806077529879227,0.038340425361459644,0.028673474136298893,,,,0.006603768727440976,-0.032241910752449275,0.04561997460043461,,,0.04662448818393285,0.0694060173739481,,0.010382989440893395,-0.04135689833249036,-0.024710508024833717
S100A9,-0.03507385065515254,-0.007487463721482221,0.017096370874323117,-0.07496335244024925,0.02619227775427824,0.037656065258523407,-0.05329528951366154,0.08721617133453632,0.01507243511148848,0.04450999687408437,0.05803120112668533,0.08858157344802702,0.04053471761549872,0.009583951188706863,0.029895097338829998,-0.027354892477845925,-0.04300442775176231,0.05258522999353324,0.03574786749825317,0.055489486505008845
HCRT,0.05357170039443603,,0.03302625895817674,-0.018609412527436885,0.006577464376234314,-0.009314107335038091,-0.03275369839890985,0.053034895935150504,-0.0227440399523957,-0.019171032834388622,-0.019615327306768578,,0.049229708676118145,0.006896277895977236,0.03369086070385518,0.054714614813848955,0.015528912381689122,0.013422206977911565,0.02959438111241361,-0.006874612725635898
FADD,-0.007121469785588627,-0.022880156691147447,0.05541286232930253,0.033190852263485233,0.004606718615141921,-0.02046484495173821,0.053433209297438444,0.11074510637092116,-0.00046882095568665785,0.03194155012769615,-0.001500728439904036,-0.02276132156560043,0.009525763873746262,0.1114114583514001,-0.0144711048146013,0.015322201204359806,0.06953716611553908,0.006341886573507896,0.03466157464764708,0.00027439032973537275
ACTR2,-0.020046723934695743,-0.019463967117609282,-0.08111245079102913,-0.06232633388830333,-0.020140811779557337,0.013836471138537474,-0.004893885689710232,-0.023511447736471052,0.0331284670268911,-0.014678613384351958,0.024246629222899004,0.015465134401461831,-0.042620844088718225,-0.07732923996832253,-0.030406748758397766,-0.03754301215791845,-0.05659052117843827,-0.059990555858527264,-0.09034451894521707,-0.12031867852699
BMP2,0.05973398096400305,0.06302293207135551,-0.027785740932669434,0.00792076118050935,0.04564145481639536,-0.02311964085296319,-0.012361539982736938,0.15168158626053366,-0.007289814674089549,-0.0009025200579664468,0.05132543386026971,0.052433081265530465,0.024023864971754308,0.004104380258306253,-0.031181067326665823,-0.004834120611245197,0.0018640218534175348,0.028418549378176675,0.026267078184542037,0.020171555859642584
PDYN,-0.16156865197915093,-0.046123275265963846,-0.009475076211240913,-0.02990573487943327,-0.038833041722961884,-0.006507824548063631,0.011306451364800837,-0.07289448904417432,0.03152783338911499,0.02631681472184941,0.010555834572132647,,-0.045172291049236646,,0.042228389312743926,0.041513219860858444,,0.043254278260715255,,-0.013495664845383722
CD55,-0.026145405993391265,-0.044863113623212304,0.03733234199980113,0.019791880054502446,-0.044538209858142795,0.06658410281401078,0.030170879874418452,0.08074736204297311,0.06516768314601609,0.010149317538635282,0.008164059496287204,0.047161610417979075,-0.024723191181276378,0.037991779454465795,-0.04429264162077835,0.008715519152754224,-0.016667897942836185,0.07596139138240116,-0.021871682527870827,-0.06932927789343292
OSTN,,,,-0.02017193103181133,0.020909518017864337,-0.027153161456476473,,-0.015074455376347941,0.021437780243681606,-0.017882638607475108,,,,,,,-0.01686462590305351,,,-0.0850994528571867
PDX1,,,,,,,-0.023318039561019882,,0.009939771439972751,,,,,,-0.02527276336671931,-0.03829878719849534,,0.04941403857541939,,
CD6,,-0.03871826283674244,0.024715063903184703,,-0.0002848471062744138,-0.0341554432344086,-0.01874923522162154,0.02069763623781629,0.039180473895591386,0.022753840290494484,-0.02284017128324209,0.008450762950178329,-0.030736029116522515,0.05845954885637452,-0.022042821940393368,,-0.021684926623111316,-0.0372630086808332,-0.026756039679038314,-0.021542942298044054
IL16,0.011865631374589935,-0.05613941040054744,0.0052104647919424055,0.06294862324553681,-0.007915482085729382,0.005446003856835452,0.053592303998075075,0.024517856556383985,-0.004204151500466217,-0.009763180304656772,0.018142771805751124,-0.011247367109096174,-0.005451258641324189,0.043175797907646876,0.06502613687984903,0.02951561767420124,-0.018568933294153565,0.03767366969884987,-0.02888558300518602,0.05690704368359467
LAMA5,-0.03657613620078447,0.019634029361117477,-0.008804270297739695,0.04947275603062394,-0.0023647125120589943,0.019329446465667935,0.025066504513810827,0.09438630750312087,0.046416669197358006,-0.0014570799087307228,0.06847981733761628,0.044021380134518874,0.06014657575064543,0.10286175784817002,0.05475959690421754,-0.05135195440513775,-0.06203974965914508,0.004525499921141337,0.030857981541857663,0.07352790027336036
RGMB,0.08096397564061414,-0.03376031073671069,0.06817429355661775,-0.0643197230486589,-0.011333336677058535,-0.0010502364263096585,0.03977636549055637,0.07809362889593408,0.010872094133731306,0.02442165312628335,0.009727412391652973,-0.009537344383065022,-0.011416469879861215,0.06743544757618451,0.007152179131786813,-0.012291582143538862,0.0053523376608320015,-0.022704938833968628,0.08949515059835633,-0.004725743751916307
INSL5,,,,,0.0025981704191311936,-0.024178573144022334,,-0.025906878081384675,-0.029065978033744503,-0.018536603893366435,,,,0.07700097802346939,,,,,-0.03152031418723709,
IL12A,-0.03801787012142809,0.004553390718967969,-0.013555521258376176,,0.10702590079200518,0.15333009688506025,-0.011708720186534172,0.09756681301701113,-0.022399109344828676,0.08766267631178806,0.17634025887055643,,-0.0015526061349049058,,0.027713009482356894,0.026846199381373368,0.0221602228239298,0.018999469140292224,0.06001089502353892,0.097528831100626
S100A8,0.013664535217621235,-0.05104196056481709,0.030768835591512805,-0.0550714935109246,0.019242908988158263,0.05548207402703606,-0.020172612484417273,0.12740210714213948,0.01606587527851129,0.15335945540535373,0.054643263202183684,0.04310492506383356,0.08221591003798177,-0.012672353384343039,-0.011066816778459979,-0.017722294964401083,0.00792716003998693,0.04794642884136177,0.024986060678103668,-0.009021043672160046
