,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
VCL,0.05163862930713373,0.028566192692476018,-0.06630453484416349,-0.025547750002892344,-0.0023108732920919177,-0.015528488730508869,0.05982368880200459,-0.020415430114733485,0.01596715143558633,-0.0044039649927063275,-0.06831641734280844,-0.0128157461537431,0.028498127911031325,0.08753559367123645
FGF2,0.04225601970490694,0.00994804981233433,0.030169711010738863,-0.03274085464602599,-0.024910119037098687,-0.011053292984483168,0.08429021195717402,-0.005782296999232421,-0.006218414841940673,0.014921723907044599,-0.0015941872384957348,0.018811028405748234,0.03220571825198201,0.056201127107125694
AGRP,0.04620920208808207,,,,-0.004005351381990971,-0.011776758396882619,,-0.01386978786540216,,0.04250182936003321,0.023570461164944767,0.03230358467005862,-0.013320730821745133,-0.017549073358461276
CNTN3,,-0.038338039457548455,0.0034951528079860653,-0.013288377750797518,-0.012279802577700588,0.05246895191526684,-0.057006584273560756,0.055338923368493366,-0.0033668007163470074,-0.04621744849064186,0.030197577750343447,0.10086724693007063,0.01915032221016429,-0.02716636405489869
RNASE2,0.00660695678495423,-0.03401865574412688,0.03200632069434691,-0.03881144570233538,-0.027499388688243812,-0.032204786606542045,0.1319021645757718,0.008545738908865274,0.03518867082618475,-0.049566974863511054,-0.026729984655604343,0.04045441007809705,-0.001200642927908552,-0.023154972247563094
ADM2,,0.08288675731879955,0.024972376085974503,-0.02206500509547198,-0.019630449124249646,,,,,-0.040893762191453575,,,-0.01700431027500446,-0.018783681947443114
GAL,,-0.02800806430287408,0.03547918372993047,0.010013564752396053,0.030442618708023526,0.0032887454791522414,-0.02822228831600371,0.036746970709116686,-0.01725485097364649,-0.02294574612084745,0.06465998982712741,0.008788360303885887,-0.017141847898094996,-0.02513087004110024
IL36B,,,,,,,,,,,,,,0.01461946031382333
CXCL6,,0.06698607163834885,0.014459101513797826,,,,,,,,0.042217914785852004,-0.022998524297819834,0.06370064302133142,0.14918437364865075
PDGFC,0.05345405734913572,-0.05584255997429339,0.05742062350333856,0.042679772514882974,0.06681107287463146,0.03882967400138218,0.07243597113527031,0.030331555540250306,0.011509725258847575,-0.01929527944842349,0.044626554732190335,0.02094949842607228,0.03471521131101189,0.06494982733064918
COL8A2,-0.04655147705700795,-0.012051070860307968,0.007616088733701427,-0.0034118694949529732,0.02357009810021826,-0.03387178428072984,0.05238066097254878,-0.003461387587263244,0.08802083242886166,0.009597326112099545,0.03405732137864636,0.03314623232304208,0.003987200632529403,0.07481088158066516
SPON2,0.0203497783577185,0.04354938189746158,-0.029699956555710644,-0.0018626170192582055,-0.011492315950943103,0.015832164886523933,0.01777948436317664,0.03719320191438267,0.014865300259240823,-0.06123905098251502,-0.016515577726815635,0.01798163525548596,0.06182954230807716,0.012570778788813113
LCN2,,0.11264630035224614,,,0.07822321417791032,,,,,,0.0670447213505376,0.0158268844891355,,
SEMA3D,-0.020894458361636472,,0.017246625939015183,0.008698103122132728,0.04564108555255236,0.04816144353585599,-0.012538129824385388,0.05715245444268571,-0.013210694195806276,-0.02876745878321114,,,,0.021457928174516767
BMP6,,,-0.023032934198299736,-0.012732245427385097,0.09829046852059248,0.009008687867012226,-0.02028781724876469,-0.012673466230318254,,,0.07644479633415442,-0.026249092095402594,-0.009635740746268415,0.05890368696699258
TIMP2,-0.03172542497902662,-0.0847090653555625,0.05642934255676596,0.016526387454459616,-4.595832977853178e-06,-0.06746653240445785,0.06558509961503153,0.0036250844556679736,-0.0030382888938483297,-0.0870391938984426,-0.016806927886367288,-0.03589397289883166,-0.02370455212330002,0.010293870875037801
EFNA1,0.03060080885065525,0.0771234325324006,-0.025787423900851716,-0.02210959207347374,0.06128883993943538,-0.062151985291711356,0.06181786165205704,0.014391021766677628,-0.018544753322795655,0.0146914800366928,-0.005085525670064049,0.034944717870410556,0.08730645079201703,0.09180752581679606
S100A12,,,-0.014985717663055497,,0.030401974153018117,,,,,,-0.021174305762034086,,,-0.016499716293619272
TFPI,-0.02530578229965623,0.007397110803581365,-0.04321910033256745,-0.03094064437484862,0.030947896120935563,0.031165020033800908,0.14080683088694776,-0.017479692141201725,0.006934875077380831,-0.08038493132957832,0.06511143796468968,-0.024245489163888852,0.03583281767690377,0.015086282611782563
GPC3,-0.021408650401699498,0.1264034926876685,-0.05312959366274686,-0.020047992843517767,0.03478733065446701,-0.0504028225137774,0.045455203633537014,-0.016624617418835468,,-0.04158867636360766,0.06214021269801373,0.02848153628671405,0.0033422323381168103,0.02140750007975664
NMU,0.11122293638295043,-0.04136932622548542,0.001532067818040549,,,-0.03601606592716393,0.06927213759519464,,0.04152608598220416,-0.019906663783543662,-0.024131516082431803,0.014167408529801343,-0.01166934037530085,0.04770955507949841
SCGB3A2,,,-0.03145317880070356,,,,,,0.0578699073105482,,-0.02396476022514725,-0.000945615308553422,0.01299639502143466,-0.019256977541254466
LAMB3,0.10977775690894054,-0.02246330840659369,-0.0005839329517219799,-0.005786880776366596,0.00032648396201624723,0.03963757664927377,-0.06878182756083606,-0.020073594482579442,0.021405891710002668,-0.09331039022660895,0.053982648769035774,0.025289032072434492,0.12021859463267148,0.07393411828575644
LGALS9,-0.05701719978674876,-0.016561434409590417,-0.005449169946448112,-0.03563090042892612,-0.03352373632010138,-0.0020169509302100613,0.07985252992132094,0.0398366189483633,0.047049943149683825,0.0831886298347753,-0.025618067694833952,-0.02456302726299236,0.007196325457901521,0.014120504685128278
VIM,0.03918108685928785,0.0752326165055104,-0.048686288370940856,-0.02277895618337302,0.0546915031211324,-0.07686094844644265,0.1461208610702392,-0.05390047487294356,-0.005196763800191612,-0.05576427079790073,-0.056515604643417476,-0.022581793120414195,0.05210071275626718,0.08040585136355329
PLAU,-0.028100810244965198,0.027531495017852278,0.0028596178208043317,-0.001279928849804991,-0.018490136507617286,-0.03766593905820053,0.13127147351472865,-0.0035827659303821003,-0.013704373704755338,-0.0016597317630926169,-0.09147757919952124,-0.0380924685480144,0.047245194132003766,0.10294930345243457
TGFB3,-0.06558714827522398,-0.0667680806906318,-0.010353845665525154,-0.013410059398510137,-0.026051364712824508,-0.029661107979869605,0.09363256521305142,-0.0008346151930388712,0.003523934822075199,0.0449089047874875,0.04093552863789646,-0.015616244035961653,0.012560445801453605,0.0700797966011119
APLN,0.06704295495571629,0.09095325084078383,0.024014163892930058,-0.0400856166443381,-0.0013445063837679587,-0.029271358627501083,0.15212317175835408,0.04195300678723356,-0.02087201773660021,-0.07587953407373994,0.01131659555385565,0.007537037315540049,0.059513901510609014,0.01584365486903688
SHANK2,-0.017932086397100106,-0.04025305997724872,0.12905857463386536,-0.03733293650570011,-0.03263546281635943,0.057020476929733103,-0.07178731677521676,0.037769583683661186,-0.04327907958225938,,0.039554342035065505,0.0597397694034293,0.02372776057156879,-0.013487389128354187
LTF,,0.027012430676965772,-0.024866148730082305,,0.06867798644524735,-0.019231392347871884,0.10824907265491557,0.009498469381114712,0.025091690197282152,0.01218791087107003,-0.011117100664608774,-0.05789087870105894,0.016041805309888735,0.1596917714447277
PYY,,,,,,,,-0.01575659056448026,-0.01092673878807617,,-0.02798121874144219,0.009689981586386029,,-0.017549077693634445
PENK,-0.015602687428737981,-0.04118487118286157,0.004279120638859071,-0.02382527534372588,0.034224810490653367,0.050875968508081786,-0.04929733745065381,-0.029331874908322977,-0.019528452039319265,,,,-0.01794696003078785,-0.0804118971337449
CTF1,0.008630536698867724,-0.07448756102673379,-0.046283905083842655,-0.012961500342331365,0.007990446495973512,-0.025478914650645924,0.0770904183891037,-0.005526100255472905,-0.019917233622697362,0.029069725590960185,0.0998957022617806,0.039105161630310435,0.05347338459448153,0.03868840286021894
COL3A1,0.061163290887689487,0.013481216558968716,0.005783273680339935,0.06618162563795897,-0.01606930799712728,-0.06159674149751709,0.14502009100035815,-0.0008758885926412151,0.012990914834973635,-0.048169260646059135,0.0005315721606242185,-0.028759992529578372,0.034504367094182385,0.03971624814158362
S100A10,0.0029193036368646477,0.06419392430712967,-0.04427576599954023,0.04066597315183305,0.13403825367797614,-0.032163289652723706,0.18486882946822839,-0.032692525244010236,0.022243516976578198,0.03962868583921163,-0.04766706985136505,0.0032602195866967016,0.03058255792434566,0.100736119096328
FGF13,0.10075450384169467,-0.06465851303659681,0.013394737110811059,-0.01400791451645761,0.01671721021495111,0.01779928251415781,-0.09159335688302415,-0.003873703156029366,-0.016794480509036543,,0.04639547567818854,0.08807010381956558,0.013359543766772492,-0.037421845404701004
SEMA4A,-0.02548212532854264,0.054644566012863334,0.05132169939855674,0.01949476336471254,0.044352856332833646,0.04442911055379529,-0.04658036545234852,-0.040495521547184395,0.00027439542109986063,0.048325354099759105,-0.07061374101107423,0.1090136237292162,-0.04673237715288274,0.026847266866248106
EFNA4,-0.03122914721095543,-0.009815017802326943,-0.043331423795014555,-0.021321250239673153,0.05534576513802969,-0.021926984864396218,0.07572441466621493,0.02911430304877154,0.023881900497303845,0.02100423345723297,0.04473602843138989,0.06164746715877846,-0.03079692974969406,0.06952560065529569
HSPA8,0.09077481471312486,-0.06938217200742107,-0.0668467128357768,-0.058950680600671344,0.06136034451334262,0.056243585915563464,-0.07874327873538883,0.05694559959042801,0.02015184421576176,-0.008117599895074054,0.07921852104264979,0.08643484810922465,0.010109787803989025,-0.01730836627940142
NPB,-0.033633645625636435,0.010406302298029876,-0.017501740811338047,0.00649718292225106,-0.017494264349696878,0.06319442058147647,,-0.01879372770608635,-0.024651703276459977,0.0037313780076410575,-0.03654557528346121,0.04432131053100298,-0.021512388730234762,0.05970214001595578
ULBP1,,0.01993872422162935,0.0016722838278548295,-0.02558060074966184,0.1117926512867768,0.005908384277728033,-0.024041564845328,-0.019327501213301988,-0.012195421661783468,-0.044271083134192736,0.13063229157046422,-0.00028186640526229613,-0.02350651248138935,0.14660259593401456
SEMA3E,0.023156177094796483,-0.011697867067550317,0.04325438758112026,-0.009917081062699777,-0.034576549297679546,-0.058031497200940245,-0.056590170192548334,0.010567260567688906,0.004563310620856131,0.22465061556073393,0.06800811246850039,0.059605153191320245,-0.06446718038111536,-0.031681919908010794
FGF3,,,,,,,,,,,0.06977503951900778,0.05708906113476072,-0.005192727418358477,
ADAM9,-0.000939761849719445,0.046177253465524135,-0.04364045071264817,-0.011307866734210411,-0.06737404749834958,-0.018428570214685473,0.08646262932186247,-0.050620011375846284,0.07339392929771751,-0.02735043952176755,-0.03955353213595766,0.011631291419673418,0.007198772939253387,0.12003939443185918
ASIP,0.002569979224606881,-0.04748903766331886,,,-0.026130853765479446,,,0.046697839832433745,0.1547210604446074,-0.015449952632828813,0.014390006467505777,0.06949286201332168,0.08486810326799588,-0.02646050831257743
IBSP,,0.004095673638368014,-0.0008593730350489189,,-0.03324923460365165,-0.012318839360693763,0.008490105494474487,,-0.0021546000667339135,0.00657974772402397,-0.07901424742267535,-0.04817770141359118,0.003006043931024113,0.006463195771845672
MMP12,,,-0.017776046406460366,,,,,,,,,,-0.012609993171127164,
FAT4,0.04573148007428799,-0.051068824470324146,0.0017352271712962567,-0.02175278761986441,0.01458394565329418,-0.02687415827004825,0.03769389414250516,0.0074202418379025826,0.03359101448601851,-0.04801702016254759,-0.000700854057664942,0.07456816664453657,-0.0009069077464733188,-0.007237659676502917
MDK,0.020773036041364195,-0.004621343293203518,-0.031812344751751355,0.03817029545044023,0.017791492374012154,0.013465784720044359,0.15237950862706912,-0.016157001123632417,0.05651919386516539,-0.006473512561444615,0.08721986924446538,0.03163951520241366,0.04210263786799096,0.057914602979566826
BMP5,,,,,0.06284884516866156,,,,,,0.050133140797121306,0.03543901039975728,-0.0024426062202242563,-0.031231735209689596
CAMP,,,,-0.012732245427385097,-0.03828210889212417,,,,,,-0.010077518024626711,0.03854146762265183,-0.018466048575404296,0.12671315077710552
HSPA1A,-0.01263304737321093,0.019429007418578725,-0.08069356349179586,0.044016531393169654,-0.0084118553699683,0.031855377757800535,0.024220210763300585,0.07850293483807237,0.019082191876214915,0.03967908805457682,-0.01299562551991164,-0.0020876192431542053,0.02830533539270589,-0.00792451298818466
SOST,,0.12264094522925455,0.09623912818916659,,,,,,-0.015048829136648385,-0.012893877348052965,,,,
SEMA3F,0.00010048679305976991,-0.02472695839893845,-0.0799160919489907,0.014640600402408012,-0.04632552096183354,-0.03984500885379531,0.03165877153650707,-0.04468659456835846,-0.03829697104702322,-0.023866731375091554,0.032255768163294334,0.022125223270011374,0.026879245671788746,-0.0023158527794259896
ARF6,0.011861269732083601,0.040260315645394756,0.011228071605627646,0.03568043283740116,0.060043205653746115,-0.03716677385014441,0.0015010868511733425,-0.019295379144560452,0.018665832956654332,-0.020766138473112268,-0.014879169224602872,-0.022537537228244958,0.00621590988590499,0.025089775664950187
IL6,0.04765541343129806,0.03390292190889071,0.016477861434517477,0.021342981534712306,0.002809216171612895,0.06799511139809196,0.0689631552231579,0.05675956330581789,-0.015536937081105337,-0.06201781275648409,0.013963390796551225,0.05359909538333329,0.05182861954345702,0.12385280842441444
CALM1,-0.00226166302995776,-0.07825396958921328,0.017036630074308317,-0.015795192399173312,-0.14817015857976923,0.08351554775401335,-0.12401163603440343,0.01755564573154239,0.022684017369647192,-0.014089598961959146,0.006627440346256958,0.05384357597780636,-0.025595111559058567,-0.08315003583945349
VIP,,-0.031382492022677316,-0.004067598671503515,-0.005402785809561871,-0.01108401101538202,0.042022161693268736,-0.06305984756994161,0.03530551147633696,-0.022907607009356408,,,,,0.04580215239767213
NMB,-0.01233597628423882,-0.039326757122503365,0.0015256288467228212,0.014257947006984498,-0.044865090396529445,-0.022987212070251284,0.11123643004654073,-0.026873631790500965,0.04220991261945084,-0.07730884021793023,0.06677996885939604,0.07278599663043628,-0.03639730702445538,0.08680655992053715
CCL26,-0.023365159015647164,-0.03273704149451279,-0.04599224590882192,-0.013288378613161653,-0.026387705626895474,0.019186706811688287,0.021591605814506754,-0.011700019251954219,-0.017254855104683286,-0.009562657425618364,0.077018494707923,0.007684594569398013,0.1608955527872361,0.11215632522415582
FBLN1,-0.0011076722313087602,-0.03422314700403534,0.000479400854963108,0.020104855583139528,-0.01473103872519855,0.002534497841764516,0.048057636998352644,-0.0008730885595464518,-0.053920381423608936,-0.009580075045272958,0.08066017114745695,0.04324422876322691,0.07744654727394205,0.05349269235929695
SAA1,-0.01711911438946477,0.0812375966446082,-0.03534133793726793,,0.022569050923016663,,0.1149500706959901,0.03062800629151532,,-0.00794137216898768,-0.10681847042985465,-0.04074222126716497,-0.03880965556456175,0.049836237173210014
MICB,0.10229292984302502,-0.042643780727996336,-0.03619272194697802,0.011082221216472248,-0.021942144785685486,-0.0003789384876934041,0.04236139684620699,0.015015292120071242,0.04648350074209132,0.09386147757272448,0.018576032007807934,0.0135282824031667,-0.0124115035210571,0.06374438672203939
MMP13,,,0.04388307654325424,,,-0.011269271331293566,,,-0.010413097663894698,0.12830527293209631,,,,
F13A1,0.016186980646030878,-0.018371030136036453,0.03483004766798359,-0.018639789983238543,-0.020238928499783964,-0.043008337944602924,0.09233487789030428,-0.005065666165483201,-0.0223016176341879,,-0.04168579107952869,-0.07617524958532693,0.028974489223837774,0.11258000515570496
CXCL11,-0.014681893150065064,0.04594367920079531,0.039468795432904276,-0.02558059890473651,-0.04320729495111074,-0.017696415957964604,0.008849492385173753,0.015888794490020293,-0.012784888149612563,0.012321487488642074,,,,-0.037508722638044195
COL5A2,0.04531897981424814,0.020017017520015886,-0.009807677783679223,-0.04080043998043761,-0.010360870707484272,-0.06844861363192045,0.11111190664493249,-0.04709240143833232,0.05372411163288097,-0.0735263206889114,0.03244796595903933,0.05265018458903391,0.037830659503784544,0.08960224502622384
EFNA5,0.006465382274650214,0.043849414626167656,-0.0006824546296708151,-0.024973043457919595,-0.007433837022084408,0.07360800065219503,-0.05752462199131666,0.008759847876071362,0.00049996949117624,-0.05158380635777701,0.043718413755602786,-0.03928849226073764,0.019980565019209647,0.09795338890469016
AREG,,0.08663054178870573,0.07539033892697218,0.015288859621015677,-0.00011722428991666423,,0.0821348261968569,0.003754662720633748,,,0.05692281518828011,0.08490657268676631,0.025383005790182357,0.07292542897388359
EDIL3,-0.053553244699704475,-0.06981825384103751,0.02896287892066899,0.008753436496758388,-0.012756462697339922,0.07163009545057596,-0.14241757082834175,-0.02294269635166794,0.012466541659508524,-0.10075620101519722,-0.014832042972609932,0.00790215879960742,-0.028750605340435446,0.0007246039412688505
CD86,-0.0761686648201573,0.09174802844765018,0.0053139354627848,-0.02852695114620068,-0.05032986022294696,0.022229552622108698,0.06285448921595826,-0.03288045226302945,0.05226381676616021,-0.042906057738155264,-0.012813041585490612,0.009327591033618165,0.01173252201723975,0.02856041214706566
AHSG,,,,,,,,,,,,0.05917421917272103,,
WNT9B,,0.09245428690808333,,,-0.02574007591602395,,,0.00584272157287253,,,,,,
HRAS,0.07335272690113111,0.029916403597487703,0.020959200248581417,0.00990362228144294,-0.01979571765645182,-0.02970657262186745,-0.03807210599377892,0.019100965243654053,-0.008768046427971932,-0.03720001989141384,-0.029206537585694293,-0.01717115488154463,0.003202727816165843,-0.015029857358253657
C1QTNF5,0.08313319021434044,,,,,,,,,0.02476566376876717,0.008435316969511148,0.1001509165614931,-0.014802175180389735,0.030668752416376725
RLN1,-0.015602688724664153,,0.00034284788050970873,,,,-0.026583412515125027,,,,0.020280229105706732,0.04958575594817842,,
COL4A1,0.11265814944408678,0.019315309394441198,-0.04473896892000209,0.027911126841498202,-0.0612285535188866,-0.061217034868918684,0.15540562476220798,-0.036810214374500314,0.02488669730949883,-0.03351802068173996,0.028942440111785483,0.026198704322958795,0.07501045942542238,-0.009792676282178982
CCL3,-0.04273690156908299,-0.047475952244975334,-0.04041157470903758,-0.015983994628370576,-0.028306238869893148,-0.011916617800094167,-0.043396283011421656,0.027747958897975145,0.00608012730745602,0.051618552514895034,0.08903910590088625,0.03753155601277419,-0.011219235005147338,-0.05507029570406026
BGN,-0.000178476061590478,0.029200607394291637,-0.012996217829258208,-0.03127376639942834,-0.0070478651186017096,0.00921385224680111,0.03504535190217485,0.01079583861823556,0.034398439620027844,-0.0704390925115565,0.013701292697870276,-0.008871347174972727,0.037803831884219194,0.02200140813524061
RETN,,,-0.024684095318277345,-0.012541630248535328,0.0042888670432283645,,,,,-0.04865158236606115,-0.035468730211126086,0.025683237987059106,0.031636769914332404,0.12480092819102725
S100A9,-0.0639678024935871,0.031791670115281806,-0.019452735621183465,-0.04382962673019467,0.007968498392435979,-0.00785279461636294,0.156208455607408,-0.028408472555231504,0.07735924780228347,0.020010159051996948,-0.07465493952414765,-0.030554923159840576,-0.03352821091891109,0.0715027785356999
HCRT,0.015223768261699397,0.04768732541349989,,0.04001891571707508,-0.004173359183894815,0.01056662905599209,0.03138235858464817,-0.016624611436337183,-0.003012792084621852,0.019257143175033947,0.041573040145569576,-0.01656704087669477,-0.012647515703131395,-0.045831875114044615
FADD,0.059227912722310636,-0.020450208491989415,-0.03780585178345129,-0.006962614040980767,-0.013424259664219208,-0.025402865812999945,0.11692726460437235,-0.016981389730429564,0.030880679215802193,0.07271188021399319,0.014286381297656199,0.037852892759290845,0.016828416194359902,0.008667061613119146
ACTR2,-0.049370658697280016,0.03323348460333732,-0.00882260828465796,-0.06203111157158614,-0.05695614443809804,0.05254695695275898,0.03567526645971435,-0.0066406794612317846,-0.038018179438178985,0.00010779544226657743,0.0009888491857323828,-0.06599223775720167,0.08966076778336828,-0.01703505146564416
BMP2,0.051181820138849914,0.040355552878457955,0.035307316860696936,-0.019291420828517092,0.001458311428673181,-0.03372177389855825,0.06776120333291186,0.008286777119897346,0.04245514418551874,-0.03338314436392964,0.05758650503340123,0.0013533217951187562,0.010253675771218301,0.05475617887251882
PDYN,,-0.05403473364329544,-0.029634230040852933,-0.047875875240955636,0.013286758739868372,-0.02803478003685184,-0.08368500578161149,0.06458063757992989,-0.023248019813782838,,0.04786307136370515,-0.0232485777642474,0.002867019429899759,0.0006225492680144395
CD55,0.011740349964154654,0.06561232668301994,-0.020765581202274886,-0.0012311818983711553,0.11080822805568841,0.006777774334278039,-0.03198041577906835,-0.025463127817199928,0.016154753005824984,0.017159515457049548,0.08858291585691229,0.01765085074163365,-0.03624435967139731,0.00904434471949967
OSTN,,,,,0.01549059062186377,,-0.020526198480238973,-0.02569059246289879,,,,,,-0.004085211122557497
PDX1,,,,,,-0.016401995109636712,,-0.017796486959644385,,,-0.005863850953323834,0.0901549656177958,0.006619393034051165,
CD6,-0.0063026968998197925,,-0.03614502831579964,-0.009778103327596686,0.03700998715926865,-0.013188281270803985,0.0027584635912175216,-0.011548618231642075,-0.013759189141201385,-0.0736805302212594,0.09297484922765732,,-0.017682272933061308,-0.03361835642953716
IL16,-0.05751440015635588,0.019995913306030216,0.012911702074142295,-0.01426913672594244,0.0572563501051263,-0.030477643758968744,0.032801366559871925,0.013189425377075263,0.12466769951365786,0.01663311311546097,-0.007599961251228057,0.018868819921575332,0.0622898838758707,0.04145636966455865
LAMA5,-0.0004049187927837845,-0.033895643506708366,-0.033166906573008005,-0.030963683392831988,-0.07042392465970801,-0.007614352486701775,0.11833271724198467,-0.00038498126330432805,0.03378574685903572,-0.00028808434187599906,-0.04074038473282397,-0.00206745696397257,0.04372822181420211,0.02918499306563717
RGMB,-0.016035937291571177,0.034709451765679106,-0.02801551519263214,-0.04364005343583551,0.07817258159193317,-0.01995927806317339,0.022258089325202308,0.01101988307234623,0.04209336078955822,0.07865513665051294,0.031007772517088784,0.07130904049722225,0.006554174821397397,0.05912203977268634
INSL5,0.07484185801995219,,,,0.026407888014334382,,0.020954108268049693,0.058036644711584116,,-0.044233567005719746,,,,
IL12A,-0.029715760751846152,-0.05027006504529228,-0.04783210442109009,-0.02317878782760893,0.02914045243470411,-0.018257645839522052,0.10707096281638188,-0.05444656298382194,-0.018729921751235307,0.0918079599287588,0.031528596204817856,-0.029330101730723694,0.010763651651763557,-0.002601000435718042
S100A8,-0.055759951191913563,0.052685281317226926,0.016147697842527294,0.02366251975201738,-0.011573132872974104,-0.04198751129974051,0.17740711175523682,-0.03832717659534195,0.026673666454958278,0.00568326460557638,-0.09995729713857304,-0.039545775284331765,-0.04522887476286676,0.03270798173209912
TAC3,,-0.04282348842130981,0.03595428285703021,0.033315744516563495,-0.04896012784704999,0.02149133369755063,-0.0659465619226511,-0.043795948366590905,0.030350976386070188,,0.030753020680648044,0.008054556038929213,-0.008354589961254323,-0.062163597353901354
TAC4,,,-0.03119250867859001,,-0.01648450383751284,-0.014470620562881212,-0.011279373027888739,,,0.00823743012162963,,,,
MFAP5,0.05598693945701622,,-0.01934388782622567,-0.013997077056424017,,,,,,-0.02844193580534767,-0.044592650579461234,0.03562820838247142,0.025357454780625826,0.16625432278576183
CXCL16,-0.04221884213906071,-0.04332288499068968,-0.02347714098937708,-0.02841453805763104,-0.01851602750734088,-0.09420925624038214,0.10193840537042526,0.020011339282688383,0.06140651787146735,0.07167238406899107,-0.028189098576679113,-0.04238604693155125,-0.025690082849463718,0.018938314369576218
AGRN,0.013455659206219224,-0.04054787843536162,-0.06049225498885309,0.07427945123925804,-0.06248254416464083,-0.030805590927527094,0.12971749695469997,-0.02029530676174601,0.008383584501520994,-0.08881320280178762,0.04902068118071433,0.04337913098503607,0.051578093130844084,0.04082133890044141
COL4A6,-0.020894463249839693,0.07580262973744976,-0.02468409575696435,0.043015086526369865,-0.03513468751485446,,0.06643541205844815,0.030261620323203956,-0.01125668322345732,0.08859827517413152,0.0033466217670854014,0.023467713262623764,0.011109885042555265,0.013463521380925016
FST,,-0.03161165492518163,-0.01339218562802151,-0.012600614578540482,0.060173735418612616,0.003473826532206718,0.11339442089208333,-0.03602353033560071,,-0.00015161925290997383,-0.025682827113681615,0.05698238782021223,-0.0757291852665774,0.09369551022348947
MEGF10,0.03213583711237839,-0.009042064793453842,0.03496921712017786,-0.009903462097597978,-0.011243800029172737,-0.025672314491001342,-0.0026570644267909084,0.014929849242669158,0.05357111826569644,0.041582767504218895,0.05055112686440085,0.018807689378500903,0.05922401800548159,-0.07134913500659307
C1QB,-0.08330092866391495,-0.0692315794494616,-0.01191378423775073,-0.020823135972943337,-0.12671680073615832,-0.06882035027898144,0.13849778478708552,0.04917404242565314,0.06148171314173602,-0.005973633008897748,-0.06941895569688794,-0.008273651310688785,-0.05117079390711947,-0.06924323991130722
HLA-B,0.004593238310731549,-0.03597032787744408,0.00819199986711513,-0.041088039127230816,-0.017893125135614384,-0.0135404478857302,0.1202018568041695,0.07047547306715894,0.07474665936344183,-0.05376026251746592,0.018798669826956604,-0.05102445169102559,0.0352206520765642,-0.018425770412135882
PDGFA,-0.029690675811491853,-0.057165100887504566,-0.010756952953120907,0.03142072868113067,-0.046031271199296384,0.01858760414511389,0.01780939095334017,-0.06825475017892162,0.047201606733045735,-0.0439822297724422,-0.05095207621660489,-0.08266698579570098,0.04034334286343522,0.02099196938778388
LAMA3,,-0.06156191010556173,0.04504540435943654,-0.018103147226833555,-0.0023965995024548227,-0.02437042384285531,0.002259484277363736,-0.026742745224544905,0.051603931946954965,-0.054491402233459704,,0.027787221235957633,-0.01464451464264069,0.04576074309586741
DKK1,-0.015602692612444619,,-0.004185318248669926,,,0.08214758436771076,-0.03784083647378296,-0.011688265068842615,,0.014935769422614242,0.020622959666652438,-0.019735157937865778,0.047836632869364626,0.10486509378134191
INHBA,0.07713430579951126,0.07870053162220135,-0.048922515784982704,-0.012541628425721997,-0.028791924337601044,0.042148625043431816,-0.051129928922753407,-0.032434512957061144,-0.006904478109790313,-0.049146114258864025,-0.002074184655255528,0.02510140419783133,0.02071954082046961,0.07614312022565145
IL7,-0.003302523814427488,0.0014551473117136087,0.007376533007968479,-0.024352708987296905,-0.04260778921080228,,-0.02362859841057635,0.005240079708657902,0.08569350650087466,0.07196262260589394,-0.029482891608516422,0.07537367197290848,0.10064855743973476,0.01893430393117075
FABP5,0.10234688395000131,-0.005513769863654111,0.032010240908865166,-0.023016391552126824,0.011611297260966718,-0.04787935189258846,0.05341678122063625,0.03948087242652181,0.04756803135203516,0.031399463814957236,-0.052568311178500825,0.019477868912187158,0.06618092796622463,0.13232590457468718
CCL4,-0.0029318661422111825,0.0036787475620977377,-0.04275946783152235,0.02003355123549228,-0.06047592131010169,0.048847057207594184,-0.0316958216034609,0.026786280910925424,0.02328207577147401,0.12289376052728913,0.080149725367994,0.017383333848308886,-0.015868300231303156,-0.10712063092678759
FBN1,0.09710882709037752,-0.011103058050157743,-0.006354272796936159,0.05506453163619196,-0.008261094406111577,0.04854652585073804,0.06954899773277702,0.007064595879614036,-0.019255657087649862,-0.08896658806522123,0.0022974575503658307,-0.028126636240385756,0.008938835473381958,0.11450491764763812
TCTN1,0.008288414811281201,0.03697243749529391,0.09189140555740487,0.01217532453667656,0.014917601509526613,-0.020924584316505516,0.08679571555521835,-0.02407191084151514,0.05530803634400371,-0.08865295539583548,0.07810743420901707,0.0356665227205714,0.05047394030299079,0.050122897989379446
NCR3LG1,0.031417984453986074,,,,,,,,,,0.017313541949459953,-0.026602857841815902,0.01064036555879011,-0.021690561686838628
BMP7,0.05447587800336,-0.043671256601868554,0.041461888023768496,-0.0424118313126349,-0.007521582337542029,-0.0682715601713214,0.04905955068893658,-0.0017894634502510394,-0.01199486447713281,-0.034693553949253664,-0.012716900118920448,-0.009864837445112842,-0.026117387573277726,-0.0426220265321189
NLGN2,0.11685421365723225,0.04495227252945133,0.017194823751480397,0.036769317937628734,-0.020757346363341915,0.008205845383766818,0.04666629360778099,-0.047553179053902,0.0016198274662668963,0.027347293529968425,0.0656167564110187,0.04478181426535083,0.041561425352192476,0.06797567701493129
