,UKF251,UKF259,ZH1019inf,ZH916T1,ZH916bulk
WNT7A,-0.027037064420527536,-0.03496103848782802,0.08763778899341816,0.034018696022886874,-0.052562255417600894
GAST,,,,0.05013325302861232,-0.033224154016818636
GPI,-0.022944786763522122,0.011348378264560276,0.019136430218327716,-0.060616402379643636,0.05397340411784641
IL1B,0.013086683969692857,0.020140234654701966,0.0008632720714274682,0.008158761971076603,-0.05934270239329966
SFTPA2,,,,,0.004150108862873661
HAS2,0.01689547713323526,-0.054660565738891595,0.054283087304847176,-0.009875021764153622,0.06444274823072116
IL11,,-0.02043820226059589,,-0.0283739123150097,-0.007426947260010829
SEMA4B,-0.020975750630905624,-0.05619955705999827,0.03883121900239968,0.04200378204174746,-0.018101333216289404
FGF12,0.03809636903443859,0.013202225601903084,0.0830470283088575,0.05552165914206302,-0.026342273395063388
CP,0.023605877003657166,0.004073230905214699,0.015533179779665842,0.020335158331573032,-0.01567247544174659
NLGN3,0.0077061088763622524,0.010627422418457558,-0.00992373207249193,0.0713742900444304,-0.045958455505238596
GZMB,-0.011754462188624464,-0.01345436237263873,,0.03244002670526781,-0.038380821640257905
PROC,-0.010500357062377647,-0.02532042589195585,0.12432040189877164,-0.00846727960076002,-0.03066127555885839
TNFSF11,,,,-0.03970416316581251,0.025888873067038062
AGT,-0.04294944110508265,0.008410924067860885,0.06095177336142807,0.04041835283172363,0.048196510713197444
PTHLH,-0.022812796417202224,-0.032640130947746676,0.006155629297886178,0.06178333034697442,-0.05192598487949196
COL1A1,0.023620889722440693,-0.0221450670861281,0.08136844871046245,-0.042143400102438805,0.014309098685767716
LAMB2,-0.004201206479906864,0.0035499935163849825,0.008163097226499383,0.032918388811671695,-0.013134430629411479
DSC2,0.029144858474004366,-0.04234131895743827,0.016828534302640828,0.015319479723645713,0.03426580710291974
WNT5B,-0.024521567089369267,-0.036755799427135895,0.09062958081395664,0.04342048486579384,-0.04962738539664107
LEFTY1,-0.013938850110284578,-0.02900953979913706,-0.01825442327736562,0.02856902810898753,-0.03245375264423665
FGL1,,-0.011518563965593073,,,0.07062129260538641
CXCL5,-0.035706596077021605,-0.010586567733476318,,0.049304747906975366,-0.022134907229282016
S100A1,-0.02464968444619356,0.022932144690135943,-0.013118362791512371,0.07415773776315562,0.0012402805784371169
C4BPA,,-0.007450102485660602,,-0.0202913039174465,
NPTX1,0.051490907019126717,0.0028682190531774667,0.007324359809337106,,0.024805890129729023
TGS1,0.0386211887111893,0.004682770773134553,-0.0028806483942302066,0.08621758966830946,0.05391102837708037
SST,-0.012463403591316657,0.04940784090617755,,,-0.08047684593014567
IL34,-0.0002440991608008636,-0.016051756867330947,0.05563276713447799,0.0663032903591161,0.026811112794518744
DHH,,,,0.025768999445557817,
XCL2,,,,-0.021180394898130353,-0.02412955715645419
TF,0.002829157629907618,-0.006492246535435025,-0.11370072277124069,-0.029721489111064238,0.012004030753270577
IL33,0.007306358193921131,-0.011465182013420755,0.04827499821674871,0.019942006008875513,-0.010536692504563995
RBP4,-0.03258186507174215,0.032951390156449246,0.05128484986279577,-0.013713469401528245,0.010962574847130762
CCL19,-0.011055422689728003,,-0.02182798243054068,-0.027889042751808094,-0.031067145248488116
CCL20,-0.013499009489761675,0.0191543013286031,,0.0019281068266096134,0.07075826585398148
NAMPT,-0.025349548293685575,-0.049174030847482106,0.002526082167768067,-0.04998100263796784,-0.005403775629935674
