,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PLAU,-0.00888101136689552,0.007009400347192007,0.007614494097278127,0.0065085919790690994,0.04722356748693815,-0.01785607447491286,0.03392316394816192,0.04869900263971877,0.058732764180356896,0.1599711361538453,-0.011832070981427167,0.05040578974749041,-0.01323588274220875,0.044270939304443625,-0.010624812138321399,0.11625006585317839,-0.026831262745754796
TGFB3,0.04107109088982703,0.03625257211499328,0.03177377095210678,-0.03579527512735671,0.06163823652440877,-0.029195947262544496,0.07578184120880176,0.021415976662397963,-0.030294142169358104,0.12937820812901205,0.08012257063342731,0.04124902329007852,0.022020866717688072,0.010765816212111298,0.03286559774960965,0.030080939329836392,0.05749825582970563
APLN,0.017761821926249855,-0.006893650321465345,-0.03183130122200562,0.07938414773837543,-0.06903809064506854,0.024891892142632897,0.0178395984577154,0.003915099445351294,0.002074950054219137,0.10362755483388636,-0.01929828922280072,-0.02766882390894963,0.009600431892700288,-0.004220785001305389,0.014763283115285044,0.01967505824931976,-0.017026254152696964
SHANK2,-0.032919186075739085,0.020795981296695076,0.027456888115771346,-0.02826974320288361,0.03186053306482133,0.06612218124787622,,0.008016054320954242,,-0.019151007656519618,,,0.0758321516887929,-0.021059078521944465,0.029586789658017816,-0.030524185501743167,0.0031728509985929775
LTF,0.031316538232801915,,-0.011349966894480007,0.0653191823423196,0.052591054113398594,0.04634099615499717,,0.016899799855324034,0.053683923229329515,-0.03705448291560705,0.20506391948693117,0.05605229212399994,-0.053708510782803136,0.005872334451862996,0.06667960434644088,0.045000342409871184,0.12130576255584459
PYY,,,,,-0.01220872920984473,,-0.0232705911250394,-0.012195421329196713,,,,,-0.018099119074765673,,,-0.04419643662463582,-0.022984049012223427
PENK,0.04565383069790648,-0.0035531399686072234,-0.025078180465954416,0.007066979545379311,-0.0021372720563254764,-0.01984282113162691,,-0.02179586289610944,0.08365824626759198,,,,,-0.024719752771797176,-0.025920315378032684,-0.02900101592992968,0.023608275131705284
CTF1,-0.04317479297206087,-0.007702741728471753,-0.010918021322006742,0.026207807479920988,0.019905931208463012,-0.0004860181567205803,-0.04978061050849672,-0.007362848671494219,-0.0347410139110514,-0.0691901786634657,-0.00803919709048583,-0.003715715480756917,-0.03856787590979638,-0.04567825495284301,-0.04337758450238081,0.13856822476583824,0.05454785750635595
COL3A1,-0.01181598344364452,0.00269962024574257,0.03639509998835694,0.0027024677580941223,0.048454430490854544,-0.02317304850681288,0.008764160620840183,-0.0005663666158664878,0.015785248949376968,0.13805497522025167,0.013843576788978006,0.056074820904192586,0.01251749886747498,-0.006747122710178259,0.007110636766484071,0.01569229914247371,-0.04034332266470532
S100A10,0.03164960925235773,-0.018732554288405295,0.032804625290046706,0.05864563185546081,0.03755229218295509,-0.009056997866207743,0.036478813265796,0.007417457748989203,0.006129330384312107,-0.16069670237585154,-0.06892663703512052,0.012768838879748081,-0.04285434079607601,0.08376174658435515,-0.026103637119863913,0.03189831283391403,0.1269906314750476
FGF13,0.028508796967592415,-0.03397231868802795,0.038545769542652084,0.01391696403657701,-0.04404681531553588,-0.00895893616527432,-0.02915746483879767,0.0011376813643043735,0.17524171101987066,,,,-0.025196517117267773,-0.01960071325073657,-0.01410486902079354,-0.010565424768329305,-0.0275204663571132
SEMA4A,0.035329190042011294,0.038527726118683485,0.04373321401868182,0.03322556816565946,0.03784868518853906,0.04824427946294037,-0.036437529466274855,0.004961610918475894,0.0719422766451806,-0.024201221496322672,-0.05222643558974119,0.05531718621320199,-0.029114768260903118,0.06354579444991322,0.0010818500438758312,0.0399245585942206,0.0032280295299070122
EFNA4,-0.021205653753900412,0.027126221071543357,-0.006259681914024465,0.036186724119691926,-0.008752648184090366,0.015541451654186684,0.0453141507946595,-0.014627318147026893,0.06138800739757762,0.07150246306394488,0.07427722915496218,-0.004594710669031528,-0.015798741377616023,-0.05794218038347901,0.00577481547970502,0.0995859877286566,0.09555882281287136
HSPA8,0.007232281619913305,-0.012707921772231985,0.06313205126366335,-0.0008019406575987272,-0.021780431616882475,0.07470990970598773,0.046459888834468166,-0.04475633196829953,0.02530267020957164,0.05733670762736958,0.07758643795005214,0.029027116976530896,0.030768559127393402,-0.029483490159876585,-0.007379959640936597,0.012747632896993816,-0.02585083997956675
NPB,-0.011205445771973337,0.019144804565453033,-0.018244102739632628,,-0.014562003846466838,-0.016812726724964172,,-0.027513964941382182,0.04382665384845155,-0.04316551797194783,-0.029810882828747835,0.04550311037579345,-0.005624504453655398,-0.04602279802020852,0.03433019316871615,0.11098474060889371,-0.005448276890916225
ULBP1,-0.023505573024925147,-0.029930871518609806,0.02479312829164472,0.09441067713632995,-0.01497558927170948,,0.01641830781940435,-0.013611408521540013,,-0.003600181317165471,-0.03580120034771669,,0.01055713714080211,,-0.033949828601057296,0.038509375418320724,0.15647171889492
SEMA3E,0.04149013248035123,0.02687115414572279,-0.0564675931821101,0.01539283938222794,0.021262513548571758,-0.04728051036923601,0.07062900414331838,-0.026322726974166634,-0.04685444312573923,0.03745857334254674,-0.040306203021997423,-0.05278411402571588,-0.02835581079485788,0.034612524177808864,-0.024259444661987956,0.05237638879003614,0.03085088775407724
FGF3,,,,,,,,,,,,,-0.022096489213465492,,0.02724927377009971,,
ADAM9,0.05822343947520407,0.009227743450860346,-0.016770296115389938,0.03224948044228533,-0.005866086169054525,0.0027872835806095663,0.008429427517137128,0.016012472254900958,0.08962560409148405,-0.058037882796956285,0.00256491178519128,-0.031769588658942194,-0.039677306227216415,-0.011735055612830366,0.000208044556473897,0.05479212865820449,0.03896387423902995
ASIP,,,0.017444086634361828,-0.02620228429424784,-0.013432891864232015,-0.010927010196709401,0.06108989395432574,0.06051472579959056,0.006370683394978729,-0.010725897385793118,-0.045496762306148714,0.015594280668826413,0.09158951138920933,0.002487582079594549,-0.02253783149990271,0.0811545819973182,0.0785759478540556
IBSP,-0.03038185722877187,,0.0691298583298031,0.06214217597310793,,,0.03454099490964732,-0.03078382404769995,0.03126758504761956,0.051849609702591885,-0.012994833991508456,0.09213053314592287,-0.031075174934597733,-0.025441588370142713,0.020326753706331347,0.07281878867379372,-0.01402251466506642
MMP12,-0.011381069243045473,,,,,,-0.02621397617011426,,,,,,,,-0.018212276583317602,,
FAT4,-0.001455235912995463,0.06209599247879063,0.028734517019932793,0.08993065538132229,-0.019842067818845253,0.022259198829687993,0.07595469453460856,-0.012817588073728417,-0.04464328668027567,-0.04820993732727028,0.018920492661750825,-0.03882252799708317,-0.0008179475979099638,-0.011646345518837104,0.008467250690036425,0.07462052501988388,0.0575349444910211
MDK,-0.007827907994258185,-0.008683066872034777,0.017677321258870903,-0.045645997424369686,0.031436927563966356,0.021811401909587663,0.03390928733323371,0.03025364905471753,-0.02570801717817365,0.0877649867669472,-0.06522056445875923,-0.01487447964978429,-0.016347395400911496,0.013312270792916619,-0.01258867352134807,0.042386392853249105,0.07611555738581079
BMP5,,,0.01358712439163399,,,,,,-0.028411597723097884,,,,0.04724331874431739,,0.01218585174556406,-0.04101273334540103,0.02114042985768626
CAMP,,-0.014897507910775248,0.003436533822729002,-0.011344862620095781,,,,,,,,,-0.03602069644574754,,-0.026670021108836137,0.0001693629794200958,0.015646172816586097
HSPA1A,-0.00803384010238236,-0.02376386802810569,0.02739133434342464,0.029418814864407172,0.019677624203160233,-0.006914998135575187,-0.07270949857206192,0.007076710961875088,-0.0008608900572700813,-0.09202014262883099,0.01866575688629179,-0.06772910910920049,-0.03816643237570717,0.035095676400886976,0.020643748070304183,0.03072826882371849,0.062011884750945434
SOST,0.17600290600921784,,,,,,,-0.01679611962837373,,,0.001667446827940484,,,,,,
SEMA3F,-0.046513717274826484,0.028216751704009748,0.06317580119992287,-0.04399066843725404,0.04994491116267095,0.22282815841892378,0.011639564685695065,-0.02663720110265974,0.05710373233369683,0.12847476105049815,0.029600063860419003,0.016348831368559743,-0.008341711346273315,-0.0138049781091482,0.08069138127502613,0.10408289914049447,-0.06009414827544059
ARF6,-0.01124988349595319,-0.015255728281570801,0.00927272652163595,0.0135219275974452,0.02283151160353275,0.01569090153651242,-0.010923470503224156,0.03491940453886384,0.040281590646889145,-0.012351262076047781,0.056299895093449175,-0.08307885105799927,-0.02874395074585127,0.04351301367311112,0.002359233040481209,0.07792278573312345,0.00460998018885418
IL6,-0.004257356601015792,-0.019702240037967785,0.04372835790572515,-0.009222154406156254,-0.012668183185645644,,0.02690363634599944,-0.017340900843723774,-0.008643738476837547,-0.05362933074364322,-0.050650157456753546,,0.015359250138269878,,0.023540419034836578,0.047955390608166816,0.08556843071245762
CALM1,0.01217101598361484,0.01671898082041959,-0.03903685889414322,-0.04386692799431952,-0.01124672996901445,0.021137270730073897,-0.010464672997163593,0.01725581935998758,0.03807354857208637,0.011903540950633824,0.027707978909617733,-0.020196369419793987,0.017868663579106405,0.062326049622388024,-0.01742377469886488,0.027880147957003273,-0.050465176871544615
VIP,0.016196967069391784,0.03420266673574199,-0.018167022830648995,0.04615634338880434,-0.023697216789309132,0.03183023418386029,,-0.02556736502455996,0.0050299010094122494,,,,,,,0.061472187493933364,-0.056579797044628205
NMB,-0.04657464138842345,-0.03734035901354398,-0.03639331614792091,-0.011516812981086241,-0.01593607114276811,0.006611593930392685,-0.037711236226755374,0.05717800417276234,-0.025863037290811772,0.008897182205024112,-0.008059111086990922,0.04048422907529697,0.047460386082269664,0.02872126285900306,0.01665481136027208,0.04909620065283623,0.08082267416678268
CCL26,-0.008794849264006092,0.004984793856573704,0.018336247485830685,-0.028255846213944343,-0.009065563150386455,,-0.10171590004075923,-0.01925828301171488,0.018828593507739945,-0.03129069370176965,-0.057650081471526275,0.06045689058391318,0.04252663980750554,-0.023726604279470646,-0.007385647800642688,0.11406485146879106,0.03995030579377075
FBLN1,0.023079709468999336,-0.021901781037717866,0.022791873945248804,0.019504975878796113,0.08890619725099486,0.014850025282865763,-0.0013942656435895046,-0.03174188373537422,0.05115023899960268,0.06395983202291254,0.025376692847946927,0.1650238920305348,-0.03511939519538354,0.04378726337270473,0.029199043222855523,-0.02760198876846856,-0.015188785895929568
SAA1,0.07765312393282645,,-0.010836636238824643,0.06062583421275641,0.02252683292790123,0.009592085346380055,-0.017434506401010443,,0.17539125683167317,-0.031066314798186487,-0.05375651462526528,-0.011559351809937746,-0.04475527015993486,0.038273326505617954,-0.012876750700614503,0.09692685927126467,0.10526997627352047
MICB,-0.04365324296492115,0.01541125577427785,-0.00987914459458063,0.018683083664951108,0.007710688235472103,0.09262944515174214,-0.0012097594913040007,0.016758663570544483,0.07924594105042564,-0.0765930917055236,-0.06273038335160154,-0.04080364456376018,-0.029508175466946604,0.05507010671816414,0.05285005089905142,0.0621019918173732,-0.017136402004629663
MMP13,-0.013466164621177269,,,,,,-0.016200071646819476,-0.01162214232592897,-0.036432721836852436,,0.08671773369841625,0.006804095615837732,,,,0.04185684928300357,
F13A1,-0.0367360937566699,-0.02180969730077813,0.06639837109047872,0.04917895197346243,-0.01932805402480634,-0.005831193527213029,0.027973047486800413,-0.024891015393207802,0.028926977251022532,-0.048474988135098325,,0.004939452136047126,-0.04491849293290288,-0.00809884441075229,0.01803297173157106,0.0286830763037293,0.01383113800476424
CXCL11,0.0006305238820642949,0.025743650852412318,0.008899494084963266,-0.023800796797852953,0.026535403978948387,-0.016137354108445873,,-0.014269316825009514,,-0.04431718828617754,-0.024549594211181112,,,,,0.0005705622015875777,0.06743136892532649
COL5A2,-0.03417318058522928,0.001539642942770457,0.020810946307082395,0.042612327320374836,0.07598119640914727,0.040150773885277345,0.01693948343072513,-0.005023295912556808,-0.02010554774606528,0.09833635201127461,0.054064734458333506,0.017051479252958517,-0.04956833512662625,-0.008213615697294275,0.019342240411423985,0.05768903781331053,0.013732847309217488
EFNA5,-0.025284545895697418,-0.029219992230930372,0.015986590187111935,-0.011395058569151198,-0.030114904066561154,0.025696482835146958,0.02435669559570444,0.03345130826798984,-0.05593252922370987,0.005887990586643127,-0.041714863413546154,0.007699334921549452,0.0019705996652018797,0.031191880570635194,0.0039006263982836516,0.09445765333280687,0.09585572381688866
AREG,0.0025133509425732644,0.004090891050955372,0.04383218708156502,0.007772131849897402,0.0560010206436404,,0.06386641991197439,,,,,,0.017898141106602396,0.04859921589036194,0.011101081052337116,0.09949762267033312,0.011472832573725363
EDIL3,-0.03608992800822182,-0.029088980872742972,0.026109619087063742,0.02861318382761104,-0.023101043487161837,-0.002631750226994451,-0.008544966879593713,0.03677929492782618,0.07246202851234439,0.14707061517692774,0.04400587494004609,-0.01900465134944805,-0.04600223885038505,0.023444379466567362,-0.0003575379039160459,0.03742448119486745,-0.05563110184656308
CD86,-0.0210454413986332,-0.0049277908131137175,0.061760152308656245,0.016669996709837157,0.024907714133779534,0.023073199332763042,-0.04899884859802774,0.0040233336466338025,0.015376644835298239,0.10109673316677947,-0.02582916805390625,0.016891364612600174,-0.02885730872354311,0.01884525558878356,0.02963661052621429,0.03516631521178257,-0.04552204083148779
AHSG,,,,-0.027755089620937517,,,,,0.002426641393278999,-0.015139917896126892,,,0.09098258156797497,,,,
WNT9B,,,-0.01655466351774986,,-0.010746771870077521,-0.01633289956750778,,,,,,,,,,,
HRAS,0.024476848602939673,0.01948350730059793,-0.041306170723565315,-0.007856101201762425,0.012274416459433076,-0.0028650204432498754,-0.02227804480155851,0.0014749138071506918,-0.0186833580767736,-0.10010834485886042,-0.054941726816850424,0.010274876734148836,0.025383405613121822,0.006219206722950488,0.05200825509368116,0.1269354403976182,-0.010767009647609177
C1QTNF5,,,,,,,,,,0.16446608758236084,0.030861193289184595,0.07202827358645505,-0.018760880842492826,-0.043771847239368805,0.014738255829462416,-0.008563726219529054,-0.061574011527209184
RLN1,-0.011724779346751976,,,,,-0.017737210637550356,,,,-0.04363734465716322,,,-0.01704022231709926,-0.018988145765877006,,-0.02386004547170913,
COL4A1,0.02469825348728832,0.019696826444707844,0.040327688605976936,-0.028909669418410226,0.033496110153839756,0.05727472269529636,0.05660185319266198,0.008781453189084342,0.022084681482812032,0.12242683674393515,0.06167237842717773,0.021244631613102048,0.06472911637509621,-0.03492275949400754,0.01822802252892015,-0.013011593979690258,-0.09286561932946638
CCL3,0.042060911048513595,0.026963433081003633,0.06591888966047042,-0.05209865747236756,0.051022915448973895,-0.04305358949030513,-0.026892985769921305,0.024311537072789813,-0.018073916905966256,0.1262363925099323,-0.032827615409530275,0.030358362756014928,-0.02720065997990417,-0.050062550069459075,0.04350519967386901,0.01865300513881696,-0.05769532287370264
BGN,0.027264709715289166,-0.0011994432432513784,0.05658417060083329,-0.06551861965643489,-0.032330370855941516,0.04774602713213955,-0.003928971427541643,-0.02859249649645573,0.011007575842589185,0.13029227921148814,0.03159913107341928,0.005639451891906355,0.0449965308634966,-0.0047240031240074615,0.020188246894901334,0.03557246936162848,-0.0857685422619869
RETN,-0.015803930277609412,-0.014674476462707139,0.0075746941855244386,0.0041077335039684665,,0.01856237251299412,-0.022921537772787062,,0.0343490473460797,-0.00910438061615539,-0.0393436284863681,,0.002531632343520607,,0.009641590185830972,0.05269161577876322,0.002641452077701313
S100A9,0.016312514919175965,-0.036867587297258274,0.10714189729584395,0.03718877966482983,0.03128307592080938,0.013765310812424911,-0.006431387753973878,0.06395939710473171,0.1111033221842414,-0.14391824664785624,0.010216213785777695,0.1445123195019688,0.016464802363997978,-0.03773929181992711,0.07246846999663649,0.038287192241830775,0.03170285446433578
HCRT,,0.04054762407157867,-0.012731887336531956,-0.03318455255630672,0.008942833667983879,-0.005517793344944069,,0.0999598253627351,-0.043767867004461634,-0.013133480015196517,0.0802850683780277,-0.05581619861007545,0.04799039248118594,0.013477263838987103,-0.02369552144553171,0.06103389302882755,-0.043386850439428595
FADD,-0.029717332815874846,0.04978182811291615,0.0026539691119557684,0.013780537565470735,0.02935681452503511,-0.004880271296439324,-0.016646860655437207,0.06801442238377309,-0.011552647336987309,-0.061808927446983596,0.031240106832918974,0.08266967766343439,0.03949716466900466,0.037536698368292154,0.009806016727326597,0.05535315156928663,0.05448138246112603
ACTR2,-0.026733164578606278,0.04205367025670428,0.07329687342568503,-0.02071069785412035,-0.022904745491670212,0.012044259591154481,0.009842244031947348,-0.003176308723209226,0.041644428401545884,-0.02824133973856345,-0.035867240597601706,-0.0003670397212385411,-0.027408713776558895,-0.02408718277009097,0.003481791140663221,-0.02484262034633251,-0.017623499935991625
BMP2,0.08436037312415352,-0.022572145348752657,0.024874600571756368,-0.010703078099825538,0.012991493996049703,0.0314915763289018,0.0539175839694264,0.00043585387032413306,0.02776739955399946,0.04482113048326392,0.008860868831391906,0.1341818088421878,0.025908413564699143,-0.03338233465091055,0.019130112250762794,0.10000081905771774,0.11713309239163727
PDYN,0.04725176325206862,0.003736694521938762,0.024607548461277752,-0.002463432729558382,-0.04006439661742852,-0.02831399700296671,,-0.02594730250237027,,,,,-0.017652370202318343,,0.005016626186332833,,0.09805882767984052
CD55,-0.04774523882937493,-0.03120649547250687,-0.008683631557484259,-0.012619037825811412,-0.03178535666981845,0.03447214904636082,0.04304658015753139,0.009388842215928835,-0.05780815931158864,0.05499776246371944,0.09197878627251461,0.09036137628487236,-0.02769398532428454,0.047537799069612724,0.05455412307800448,0.059602844674973544,-0.015951021305897095
OSTN,,,0.06198325645722336,-0.01982315068740577,0.008317511505882245,0.0414054648783483,,,,,,,,-0.01960071066275567,,,-0.005685414409503879
PDX1,,,,,-0.013789308625345885,,,,,,,,-0.02581272472918473,,-0.04641445108628929,,
CD6,-0.023141763958517275,-0.027374754781201494,0.045999643951975915,-0.009778019418964324,-0.01818497952578967,0.021426693940303405,0.030595511882324948,-0.01535674202335379,0.0789430696371281,0.00452007623196097,-0.043127196505762196,-0.041448108256434565,,0.015668138430890773,0.04787031344636824,0.06206026459542427,-0.03291484118158951
IL16,-0.017481463570334956,-0.04512877448061981,0.02887177364425058,-0.04528403747730755,0.005617640963297752,0.0335349312469693,0.015190593325675975,-0.02284529797327191,-0.017416583852452507,0.11476092476446993,-0.02742814198858776,0.03777563225318852,0.050030445369569104,-0.003676639421676016,0.010399387261029238,0.03877403584528971,-0.06393698397774557
LAMA5,-0.004142309443650155,0.02791916580900402,-0.0007462207014534965,0.05187306523383172,0.0016316153740293976,0.005835024090917415,0.05225961775453679,-0.03365318988353399,-0.04697573798558,0.059859436258280954,-0.050554173972416905,0.021844844002764218,-0.021821854165121547,0.03099186562136318,0.03773071062825089,0.0714256836619702,0.019987798150931334
RGMB,0.03776568916893143,0.020998756149177695,0.006369615124901118,-0.004528490005088636,0.025387835575933486,-0.02224007698039187,0.0351345112308239,0.061697864812265746,0.009923785866713344,-0.017161619291327278,0.11464014882348408,0.005733092295367148,-0.014738851348643799,-0.05378176891022875,-0.002042128860150224,0.08730050495848127,0.009772049890714882
INSL5,,,0.06715990239244664,0.0632078922897181,-0.016461789577117938,-0.019301562223053716,,,0.028448332996522097,,0.025327945786243627,-0.02578535969581031,,,,0.03137527481083558,
IL12A,-0.015431018918537128,-0.027120603116971394,0.01548472817494176,0.03626362393337078,-0.010549957709570743,0.004955454436939358,,0.04292864885151344,0.04817080812996869,-0.08310793434385216,0.030782436191290428,,-0.02999315533082707,0.04539783795011349,-0.020920668360906256,0.0035709150620676657,-0.004598238910750134
S100A8,-0.02913346310539708,0.012123002681058682,0.06569921644026225,0.060014299622740686,0.05241872923784915,-0.019468537897453047,-0.037305592127554354,0.011279280332839734,0.03964827053596815,-0.14097592339923243,0.040929492838925496,0.029254895404495336,-0.019989930165834804,-0.05939810503644529,0.014782560537854875,0.1222182756277788,-0.06457119353819986
TAC3,0.0741123585373363,0.02922646867000155,-0.008887545741100724,-0.007641630219443839,-0.025400659078073998,0.01749699592930783,,0.017636543526966565,,,,,-0.027952949164586956,,0.008606133216564506,-0.013553467284131504,-0.08019534358664879
TAC4,0.08146620186353044,,-0.022266804424189282,,,,,,,,0.03222909968332423,0.020447012933951098,,,,,
MFAP5,-0.012384875789926373,-0.01637743847815797,,,,0.011496429104788437,0.017989514256641484,,-0.025988051611614316,,0.2506440846703267,-0.019463061597993277,0.08651589109742917,-0.027058744236699107,0.03432966455409798,0.07840758333235573,0.23188659662142408
CXCL16,0.024715516299829897,-0.0509687623669106,0.03257040323580429,-0.011038481744288663,0.014808415272622923,-0.028348618720076435,0.021108623029835138,0.023738238298709875,0.002657909489838925,0.026930187187473115,-0.0448101661517984,0.01634149023146772,-0.017000257866104047,-0.04277048946859076,0.04414843924183095,-0.013190047106642068,-0.025172472415639933
AGRN,-0.019668241343535182,0.0006418992519049824,-0.02355688069531381,-0.02671662322113082,0.0567101882523961,0.0020287179273945173,0.021890525222110754,-0.009653286152656683,0.004230413259149725,0.13803544888636426,0.03650109245095237,0.03918072452499286,0.06302175188791002,0.002435839282005852,-0.0032328591236318685,0.057470637171230306,-0.04982722207898724
COL4A6,-0.015803930558477668,0.05906554556095673,-0.022596783766578286,-0.005759579845369163,-0.016536711325868533,0.012163707481226355,,0.013625781131196908,0.07293246066969414,0.0005302330686095974,0.03681129596637949,0.001738777279841115,-0.0558871065882696,-0.04531528747176619,0.03599046667162663,0.05406002023631452,0.18497542328090358
FST,-0.02395604661550582,-0.029930874303998583,-0.00501627269162151,-0.032699680198923414,-0.016930457518145727,-0.0030884155752800885,-0.007203858605300783,,0.03598993630780601,0.004548745071777762,0.06669842094279552,-0.031277457004858934,0.02925937269955193,0.003320113899286236,-0.008168120407299764,0.07377064225985919,0.06443963380079476
MEGF10,-0.008645769639539162,0.040679355378887755,0.0073052754437113706,-0.03255865030356689,-0.047685540896673734,-0.027886724567544416,-0.016145312882590357,0.04342235589288418,0.03913595492874503,0.1376168438158651,-0.05166988693471726,-0.028204197716524246,-0.0744514710080748,0.027589177156311925,0.01626358909825715,-0.0018283210270497866,-0.02495990380006412
C1QB,-0.030261772302834045,0.0034710441050517216,0.031124573295474033,-0.021375753658614303,0.03657315363427266,-0.027061450382097195,0.05294126994288733,0.01513863981520975,0.06876157975237711,0.10773090270749262,0.029287573207131826,0.031369017478210214,0.007670311193248292,0.02727484410694443,0.05428166627278066,0.015039820450283231,-0.14451544054883375
HLA-B,-0.032630086247506206,-0.012213222121278526,0.055761420124727804,0.02810763167739023,-0.014061008698214528,0.002916684424150721,-0.0014833667291578563,0.042590570340080146,-0.01759118435278948,-0.06191587720707632,0.06779607700464224,0.03595785184985681,-0.017370692029418894,-0.026729236305357333,0.051236783164603554,0.02930633524912769,-0.0758093983759566
PDGFA,0.0018843554476091742,-0.013582906456146734,-0.029068927884005145,0.009440578094552992,0.010009849330397433,0.000525057701794789,-0.014310319186146154,0.06472738559325827,0.04644774284315515,0.04508861041208259,-0.07320980137696274,-0.062377451079359617,0.019117015720111995,-0.049155280431033184,-0.0040111671172242255,0.05090340316979076,-0.08276840192602679
LAMA3,-0.020948213187059184,-0.021181792368030895,-0.01386158593746882,0.05476061743586682,0.006659171608611194,-0.023662062122671836,-0.021997877703475284,-0.02952676532066681,,,-0.010479149538723899,0.027876864188460717,-0.013415306747464991,-0.022161489193905495,-0.02115068164437209,0.0376811826768859,-0.03648172316134442
DKK1,-0.022020403535926682,,,0.06904542731895165,0.0368879054371577,0.0036531325893661365,,,-0.05513366349231279,-0.058076022192339004,0.0400335299513288,0.14345237790306672,-0.00414357623397003,-0.01990036129414531,0.030147178790636848,0.05688230177942075,-0.0414340373283507
INHBA,-0.016474529774298436,0.07328649437157092,-0.004762267421173092,0.004539189025393109,-0.030579624682384565,-0.028982779973638864,0.03782148240353265,0.01829378974963372,0.02920839479871631,0.007959908273741458,0.001409552982475524,-0.00692388714987569,-0.024190648243319592,0.024976106805662528,-0.0025007842301609513,0.0339107349726341,-0.00483544134639711
LEP,,,,,,,,,,,,,,,,-0.014220308827641585,
IL7,0.006396177216084374,-0.02849416286044469,-0.01655099860558612,0.00988570218319419,-0.006310054980892469,0.012892318119289746,-0.03759611785341262,-0.014899820626802765,-0.026700456647999533,,-0.05958414518024223,-0.02762217204898281,-0.00864165984019378,-0.020775027581975226,0.044534172792514544,0.14319457501176183,0.026569704970307313
FABP5,-0.0052817175329890696,-0.02194371217007115,0.07994778517101456,0.008452862306261598,-0.013010715748990254,0.005144490031109076,0.05865049082040837,0.013085792329834457,-0.02096637599686497,0.07299739459293889,0.08885730530590313,0.08378577035662362,-0.007587319370377152,-0.07207055678575616,-0.045474478240566746,0.10533768551740233,0.09955529987607944
CCL4,0.05555748254072535,0.015263126902163538,0.031012414090576416,0.013214042361438244,0.037597742232042465,-0.03377058548463534,0.0334958548022983,-0.0031009304877441975,-8.957449926641205e-05,0.14556723571517757,-0.010277629856090317,-0.02843598678752639,0.04417584487697424,0.0672146527157185,0.03330591709919008,0.023182378736828418,-0.05362844837722562
FBN1,0.08541831206288562,0.004004529765233587,0.030392125368401367,-0.041389812729467075,-0.026350573091406412,0.02088158074485866,0.044059114557238446,0.08055202323356364,-0.03508927959699514,0.08042247295161227,0.01843979698401134,0.04257788269457015,-0.0123798670784031,-0.007904239217948918,0.03558123462441951,0.056201010609408616,0.04787020661272151
TCTN1,-0.017532349180015543,-0.02032223013175838,-0.05931227048162289,0.006033975360122325,-0.002272309342887405,-0.03751910869380743,0.028907170568387718,-0.026863997754272888,0.06005423447909103,0.07336165339288796,0.03410586087474444,0.08123822463400043,-0.05401015655114648,0.031608303394198005,0.024401815649436234,0.05119696366315212,0.005893672362375058
NCR3LG1,,,,,,,,,,,,,-0.020199235403791326,-0.020775038612791334,-0.04253666671697111,,0.043712261241171294
BMP7,-0.01078938511734067,-0.0038411701193798125,-0.006355648366088629,0.0013187587186497686,0.03934265041657896,0.033791593343099724,-0.04871260309457766,-0.015339741377753976,-0.06284972504551598,0.03263812083833226,-0.0352418739102664,0.037483737652060777,-0.07430655524264725,0.01194257676870152,0.028932696665241984,0.03901272328204292,-0.027772187723735763
NLGN2,0.010546115099489928,0.02158637199439615,0.0340234066037032,-0.01932119160811151,0.009331736159054181,-0.0019726315922494646,0.03538595590231503,0.0033911496654292265,-0.008322987158885043,0.053276044644711265,-0.0084695274838082,-0.07661534617174066,-0.05793894922304101,0.0202816121425389,-0.049142591192983025,0.0580944424429966,0.02052200553584198
CCL25,0.028772172201059563,,0.05569323882441658,,,,,0.033145000723550505,0.08256158732907531,0.006145827488536333,,,0.00903705921905766,,0.016500894419252163,-0.02583239581066812,-0.02922257518444101
NPNT,-0.04795249628529571,-0.014502679337408507,-0.020386225003501793,-0.034022660630127384,-0.03716798242057633,0.03182591414867877,0.054133236925785685,0.05261217595282585,0.1049810986342004,0.033602922653983,-0.030726453102040176,-0.005122713966996859,0.0345087391499208,-0.027305088040924817,0.024748024617114464,-0.004599733554741581,0.0409227472817961
KITLG,-0.014856824381149571,-0.013142132691186229,-0.008137593113863454,-0.013402325541418415,0.0027043137920396304,-0.04081506998530394,0.0277373243376848,0.012551761323911175,-0.04772440058623398,-0.034429424124262385,0.01906256858472746,0.08103964148760763,0.05802053124072371,-0.019057618081750546,-0.003426426379934503,0.05608587494002992,0.010536216167399061
MADCAM1,-0.003750199205730919,-0.015293306417343519,-0.0412842807885797,-0.020719393230114066,0.04552573519526161,-0.015125244842630855,,-0.02135431035720699,0.01713764300167283,0.1142935437513443,-0.040285463670841674,-0.0052910629641357496,-0.015751067353810287,-0.027505279141385328,-0.019487398132748957,0.07612349360889395,-0.011914154496712447
