,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf
CXCL6,0.017752290799599935,,-0.019764500799147454,,,,
PDGFC,-0.022062245914135997,-0.030683533353127283,-0.005391413429419612,0.004508180098109097,-0.06558199983544256,0.020388789455037103,0.06472212454842093
COL8A2,-0.004281772663239024,-0.025281567647948613,-0.06038886933602845,-0.02868775764929089,0.09651079703897883,-0.0336815891805255,0.033981121308000656
SPON2,0.007869111320043806,0.02959930390179319,0.044186017439891374,-0.0003768870241904468,0.03186829423337029,0.05699093598229994,0.05258940821924313
SEMA3D,-0.010776119115110777,-0.030561466148598605,0.06013853166644682,-0.017471821575510638,-0.027099999378360353,0.06348444115187515,-0.03362343765496397
BMP6,0.03795839663375766,-0.011128763410735525,0.009466988080193244,,,,
TIMP2,-0.007404050093464881,-0.001999740074590948,0.018526022963805726,-0.0013905931307442154,-0.014821656604979054,0.12870465226540823,0.03519091881904435
EFNA1,-0.0008108398145214618,0.02228359400068308,-0.03571073577125521,0.0353422117117663,0.03100826977347239,0.05384455047652903,-0.033281736450555655
S100A12,,,,-0.01715056547071837,,,
TFPI,0.008437458545033243,0.004868716111051382,0.01025360914458033,0.03233001759430826,-0.05267356723053518,-0.01888994894006828,0.061364719681793224
GPC3,-0.008448266703422093,-0.014598329350940846,-0.011332009143245702,0.006639983285920556,-0.03453999580725955,-0.040172836796333274,0.03316236888561501
NMU,0.023980730626637616,,-0.02006292069401586,-0.026665459443249894,-0.043372307819301216,0.04355842472743549,0.06999631381602263
SCGB3A2,,,,,-0.022821440549935817,,
LAMB3,-0.013799725302043752,-0.004984429583359639,-0.018778672376361334,0.001399223726966719,-0.030166515011323697,0.0463768554673705,-0.007243665334191361
LGALS9,-0.03516137634595053,0.053489525435302714,0.0258683930159723,0.07742355563122376,0.034254369349170144,0.03414966908644697,-0.040170987933126096
VIM,0.02895083581067778,-0.016433506024904954,-0.036603279163648736,-0.0056337188682620155,-0.03103381302822727,0.14021563977488147,0.07390475456834122
PLAU,-0.024703280310084626,-0.032212118276054504,-0.014323351072907234,-0.005794856001836035,-0.06767428409710123,0.08021753441743537,-0.05433993195582251
TGFB3,-0.02227443703512881,-0.042247492203070135,0.06921055565785646,0.03866897684637504,-0.014696557809857815,0.03661330691416602,-0.012676062293716164
APLN,0.009844241777970055,-0.012709427881461849,-0.027131817552947073,-0.011662313588922864,0.0024107758631962653,0.10188365619378288,0.021911355218954764
SHANK2,0.0665030831924836,-0.04209932487785225,0.004362975491677566,,,,
LTF,0.011212777993389603,0.05538447070850138,0.023360068636685397,,-0.02010186620470395,-0.015414853756433483,-0.028388444133089222
PYY,,-0.013836101770835363,,-0.013558005967190733,,,
PENK,-0.011488270818882911,0.023172345848378406,-0.0065521289145707255,,-0.0036337947494206194,,
CTF1,-0.06815554634123401,-0.04807450114431799,0.04313195204495382,0.03778745586029622,0.019433922524970317,-0.055552963153896684,0.058205919128136094
COL3A1,0.02897968405779496,-0.028722040600786532,-0.05368493623235067,-0.00725474787741559,0.05836221613306862,0.06591514273449504,0.014450197628692665
S100A10,-0.013961974719861669,-0.003861739145761548,0.02915657816951528,-0.003417602831647636,-0.014242130277830067,0.1584597127724694,0.07405482242734147
FGF13,0.008902056115958916,0.02535153225280464,0.03271626687951471,-0.016987840151907768,0.0869532333655455,,
SEMA4A,-0.03206062643669641,-0.0046543990048433185,0.020422176211850756,-0.03337876677533706,-0.044068676466538836,-0.033213850607489416,0.04859286942011643
EFNA4,0.11800293794518232,-0.0033916303197601746,0.012060309590240285,0.037565666813929345,-0.044273222633772646,-0.006481837266435758,0.010355387073611975
HSPA8,0.03430665867177349,0.052491702744531625,0.013533320644252389,-0.057169071004989885,0.0807211758222938,-0.18719064967670937,0.019800738054695947
NPB,,-0.016503058077866367,-0.0102307877702472,,0.03784865157898806,-0.04111544900739512,0.0018510712229470323
ULBP1,-0.018160152886161542,-0.0009362809256415689,,0.010321403813580038,,0.004243237589308163,
SEMA3E,-0.037781084310810946,-0.038359489795522894,-0.06462024503064875,0.055715933251502335,-0.038424199763677454,0.05637816740779163,-0.04648486671268509
ADAM9,-0.006085748712385118,-0.002729493697379206,-0.004637633998810143,-0.003692499778064925,0.12703317064980651,-0.0441837135625642,-0.010358285475777138
ASIP,-0.028664130843428164,0.07543258223126592,-0.015020602040520512,0.033604867695215056,0.06612036199146008,-0.08019387013409394,-0.058998300599388515
IBSP,0.05814120573351869,,,0.030662059332847352,-0.04707134919723748,-0.026259173163877127,0.01643863936729246
MMP12,,,,-0.015272892872746184,,,
FAT4,-0.021736913261502778,-0.02248693250268688,0.01697288329251056,0.01202642213847602,0.06550425326307567,0.11564525755801665,0.0285631950318609
MDK,-0.015033379456106048,0.032463214669771555,-0.02347511236127368,0.025937589660412326,-0.02070693515064067,-0.0655489412563099,0.05746336123929015
BMP5,,,,,-0.03048395130664002,,
CAMP,-0.0015410300714770845,,,,,,
HSPA1A,-0.01281337220738064,0.028537778947874806,-0.00791584224726497,0.02322932930743598,0.016517140336876908,-0.017396195383492956,0.04018331149798136
SOST,,,,,,0.14310016469624137,
SEMA3F,0.06026739512596683,-0.03923997819894236,-0.009454977894882248,0.036840554801676854,-0.0035768816614174335,0.052321355075919014,-0.02534939824901803
ARF6,-0.008828457055852149,-0.03994823620917445,0.011415931319268142,-0.011714223825820968,0.022072181618180385,-0.09886492998179275,0.00674654325560787
IL6,-0.01774979752089522,-0.014971049063521058,,-0.03855045056475671,-0.01270707510612705,0.09991467691048138,
CALM1,-0.011604746836635331,0.02106992540467497,-0.0513588628048464,-0.05612038066162012,-0.07578275896414764,-0.012501145385514433,0.06973380232229273
VIP,0.07722912156167135,-0.02685595671317207,-0.050764395817780465,,-0.027100063382497434,,
NMB,0.0011558372946679516,-0.010490867244503417,-0.010435501556772928,-0.041068164352879556,-0.010397889538356492,0.13800509352233675,0.1109507702143466
CCL26,-0.007568275741944181,-0.010273964816709787,,-0.05022287245932736,0.08016552200170851,0.08506581535588582,0.07000286811585577
FBLN1,0.005899871094650721,-0.017236636448322736,0.037420581089758584,0.04626295085381172,-0.02345198454862868,0.004288736830110021,0.01453583250567318
SAA1,0.037670849868600406,0.049206039740752536,-0.001301955383689014,0.04929540615061713,0.1284198188521503,0.024628214261786654,-0.03375714567327201
MICB,-0.0066856524023765785,-0.008938429692873352,0.02509383511283982,0.06670777901869371,0.024961133409999434,0.01513547247903591,0.01543050629236848
MMP13,,,,-0.007793836479415395,-0.062450362002967635,0.013042603951742032,-0.02553361352021151
F13A1,-0.019558912946552872,-0.024802973786027017,-0.027401797061413317,-0.05210111457855952,0.04689979358020483,,-0.03845817894276262
CXCL11,0.0028688219177209445,0.022085735266087612,0.03132152333721403,,,-0.10137423206604383,
COL5A2,-0.02171028424563382,-0.035314131866642895,0.020763824377298113,-0.013113510286829349,0.009879809297350545,-0.0020575227256607307,0.046913270990603
EFNA5,0.02389648288202342,-0.017077483940230034,-0.019782000722708987,0.002333122644914054,-0.007289346560514252,0.12681625965449767,-0.025146790826121666
AREG,0.005350472313909969,0.028706002031581804,,0.011619669693282035,,,
EDIL3,0.019857231845893504,0.057537338618524045,-0.03234126119527422,-0.005406356608849536,-0.0033786250281928783,-0.032912402164209924,-0.1213803037727004
CD86,0.04143872787603213,0.002939336017503865,-0.055861311529109836,0.03589873858598631,0.060832725965771495,0.07645171679433256,-0.006826434260376545
AHSG,0.11492657585129236,,,,-0.028268108921164853,,
WNT9B,,-0.012179271629879512,0.06596235571441675,,,,
HRAS,-0.08475905632958901,-0.05077915556032173,-0.07584522255333737,-0.06704025775766624,-0.001279715208293558,0.12333348110420175,-0.044430446439913535
C1QTNF5,,,,,,-0.07157769500621888,-0.026559871852570624
RLN1,,,-0.024382111620593415,,,,
COL4A1,0.010833093334340781,-0.02951123166465935,-0.01744761010713562,0.02748735423334457,-0.003409057542320099,0.0036100083140783406,0.03773133549083137
CCL3,-0.02381815581150581,0.03955281385851252,-0.0011966352507845714,0.03617841586035092,0.09060471539127177,-0.010667810107997087,0.013788044113675782
BGN,0.00861544432589999,0.005784456545252335,-0.009975491221990916,0.012869698880066425,0.007707082460348894,0.08473387507357899,0.004048652846150945
RETN,-0.01279065206261746,,0.02569523107028109,-0.013354639090634989,0.08144344712351735,0.04223463206176735,
S100A9,0.004961846124497265,-0.00497182152591613,-0.03262345909901264,-0.04021207846259425,0.1330590784083413,-0.04388968098203121,0.007881199437602992
HCRT,0.010368742797795665,-0.014598324097618133,-0.027440612069966338,,-0.06378388267552543,-0.03169777997973413,0.04277139519157269
FADD,0.01892880839452149,0.02740738370815874,-0.01925164060904677,-0.023935310144556236,-0.019605788691981454,-8.339897036508556e-05,0.03055167010705478
ACTR2,-0.024566743216426445,-0.04846397704945367,0.002931798360536031,-0.005146610644710147,0.02683512756013214,-0.002879307849393818,-0.0621694747968158
BMP2,-0.032587285649431565,-0.007272695878615855,0.005407385258760156,-0.052437104340878705,-0.05466223319970786,-0.001689563398321835,-0.007062026308002373
PDYN,-0.02018142864751078,0.03988270950442148,0.047980141071134484,,,,
CD55,0.020883977553334508,-0.02365392663305303,-0.03952569592892877,-0.011706531548066673,-0.023336885317911518,0.0856287955688561,0.062011825838585104
OSTN,-0.02168564307797894,-0.022559299895183165,-0.014300405997819711,,,,
PDX1,,0.0016513232041402725,,,,,
CD6,0.028974040453657226,0.08775010769370448,-0.02121776843718981,-0.022546240896255846,0.09232873933947451,0.1156914767664287,0.08547431639361638
IL16,-0.0128705222016124,-0.010263320742790854,-0.05617749576152989,0.057216339051634875,-0.03944700882385105,0.03521368228212479,-0.05700103325048698
LAMA5,-0.02021867605359286,-0.010494628347806335,-0.04955830031023002,0.0507727855377183,-0.022070900832862932,0.09129472854223304,0.0002204231200433102
RGMB,-0.02290423213361753,-0.007372792404687579,-0.04721130273704042,-0.016889428807366037,0.11452743149578257,-0.02793681062472921,0.024807801149292444
INSL5,-0.019310013243817495,-0.004056569652640653,0.038349974256321286,,-0.029761610557644542,0.022715452722955727,0.12218351727917061
IL12A,-0.031091350586384153,0.05628006285852272,-0.01991423016312248,,-0.0036961552969492343,-0.07768821485429092,
S100A8,0.04440877976064992,-0.007529475953295936,-0.026762046964731237,-0.03625885129447545,0.10891018698322072,-0.06401744224493601,0.07259246508120813
TAC3,0.02887714050499131,-0.007459665129079197,-0.03645548517497058,,,,
TAC4,,,,,,-0.025161104139414994,0.05776059736296523
MFAP5,,,-0.011543245932868734,-0.07751813191881725,0.08060994504863693,-0.03633436940598217,-0.03160327264998536
CXCL16,-0.0366848764144231,0.010084794752664503,0.005632478201245496,0.04174998380346748,0.015637348453399466,0.03561184274450566,0.07694429172091298
AGRN,0.032802732240334365,-0.029217484846328298,-0.00037420445100682666,-0.008478703024897173,-0.020688986172598532,0.02895685322414424,0.009228854562086063
COL4A6,0.030991363235293282,-0.01874098580834628,-0.04445727582871778,,-0.01892454112345089,-0.03985207128855228,0.046466610330810565
FST,0.0021080928649898725,-0.0034215427715952457,0.013955481576021844,-0.025659598086278018,0.05484594699107361,0.08305561303012525,0.12688107768538712
MEGF10,-0.04267388151818238,0.001060024907080781,0.020917029899810573,-0.021378840634249347,0.03159458453106692,0.07191145049797398,-8.817981460323594e-05
C1QB,0.030876984494012417,0.04336249505108037,-0.02421850030407091,-0.010466549310978287,0.12049770234363538,-0.0760586059970253,-0.03981533150945698
HLA-B,-0.01087269049721475,0.03457224923487676,0.023896593985826952,-0.0668387171672172,0.04563453031961252,0.07475938098569243,-0.03371433563231433
PDGFA,0.009689999440767379,-0.02231976734496656,-0.0025616204373206356,-0.00877810993829368,-0.05032911387739828,0.03335099705454442,0.02831791739134301
LAMA3,-0.021071459789159915,-0.02348321123431628,-0.03252659347840269,-0.008157466032579256,,-0.04311362801262697,2.7723351197296195e-05
DKK1,-0.027588058683196352,0.0680296639948129,0.0600448088810234,,-0.004360051717045218,0.17132753809598508,-0.008798064707192844
INHBA,-0.014561441898956518,-0.00021471997949970402,-0.007804324516840386,0.007424734852651805,-0.04543109804530003,-0.02603874004708486,-0.023090229060494002
IL7,0.03405686511816734,-0.023060589575195356,-0.022827062523433386,-0.0037628026494099377,-0.028647998900145015,-0.027670957240594152,0.06067158100121602
FABP5,-0.019851418646560644,0.0629002280050376,0.020298912540061068,0.003771336233731323,0.028717019042796527,0.07073539464667283,0.01889761842546473
CCL4,-0.006730136261923982,-0.006202156633478692,0.026722353176457016,0.0345871415910622,0.02827607447586051,-0.005040681292359528,-0.03687442127766348
FBN1,0.028470501088156797,-0.012572273434966785,-0.06669105913019602,-0.02060413770281054,-0.07833923980473965,0.04112018212077236,0.06072128185853849
TCTN1,-0.012019401771956156,0.012281027319350744,0.008984549694351952,-0.019043062248052973,-0.06865151129752294,-0.02298937931032085,0.09819665909974294
BMP7,-0.041097832000072894,-0.01455415134581315,0.025547382933593134,0.014914640561773582,0.06785215248318026,0.012336266487739774,0.017040951337186593
NLGN2,-0.06327354699575044,0.006848809565550463,-0.009334453741968557,0.02214060256909629,-0.03425296401373201,-0.04576340896325571,0.03345849269945061
CCL25,,,,,-0.0038417493697527217,,
NPNT,-0.008792968905867561,-0.07123938882247406,0.028770925142990855,-0.0017764959389922031,-0.014712135184506633,-0.08507184903840903,0.06291205570414168
KITLG,0.012752265009871895,0.025569706513730577,0.011846134786128986,-0.028390304904911432,0.03078593657107501,0.14706206534462699,0.09892226443152805
MADCAM1,0.07344778860205742,-0.020452421263604536,-0.007071160280773192,,-0.03323542796545177,0.2019901954522171,-0.04455163721805599
F12,0.015056339895061348,-0.027909563998130448,0.007346064444903437,0.05281653560020879,-0.02389484142985857,0.02976781941610149,-0.01147773551086434
S100B,-0.02971125089202103,-0.00926745322323763,0.03631852452954339,0.025080730100345516,-0.08605132677321425,-0.10818928273389952,0.014136774749027648
IL27,0.013510297029147796,-0.013032485455346894,,,-0.0271000492043267,,
CD99,0.006844330349262442,-0.0036644238617884422,-0.017686008837787186,0.05304542628592381,0.054035321502951,0.011966461868829803,0.1074446663567923
PDGFB,0.018179188258988763,-0.020998095819097024,0.02076659301042985,0.022828556251134703,0.04286775368163016,-0.0052101048705129405,-0.016497806038822335
CLEC2D,-0.02289572652561613,0.047966785975033246,-0.012633173170775508,-0.026616841479254593,0.07711274212776924,-0.008642488703438004,0.07759964223148516
F8,0.021019722691255915,0.03527210663261763,0.007984423321879972,0.041596513378334,0.03558911461268139,0.015126642692424216,-0.004361179469989342
C3,0.05251456304707613,0.03388582224257434,-0.016237383707991205,-0.005581354018285998,0.07620432336350427,-0.021970208136114982,0.0173822691117555
DLK2,0.04105866494119421,0.0008462328026762448,-0.018904424965246493,0.037515737615099125,-0.025044639843322683,-0.00013095714955985746,-0.00652128495682698
TSLP,0.0031540539076163453,-0.02511532160785895,0.008395866770968654,0.07697696261700171,0.06790775373467078,,
OSM,0.017114475730779784,0.025572706619033467,,-0.05331690863538616,0.03750687878007607,-0.027948722533183076,-0.051159275129744324
PRND,,,,0.03237229111285905,,0.010991492155776682,-0.03539240843531406
SLPI,-0.0029130590044191816,0.029727176555617997,-0.003582727703546137,-0.016404382450883444,-0.00848665847868806,-0.0575951904597715,0.07643964803166334
AFDN,-0.003067574859529052,0.003930583702482352,-0.01397013157930974,0.0536638523639666,-0.004043853949905551,-0.043516023560755304,0.0477142808879287
ULBP2,-0.01582972248860865,0.026207759557319257,-0.028432142248260444,0.025922048885897372,0.053822516186543726,0.045152310853404716,-0.03568008470659618
ICAM4,-0.01845402421308498,0.021690515624280433,,,,0.0720570957894922,
TDGF1,,-0.011265180739363057,-0.021217770188902568,,,,
ANGPTL1,0.019092051895033667,0.03229397994344329,-0.008870775768400304,-0.005731334799036561,-0.02826811048129479,0.009214263424660134,-0.06521591575226635
LTBP1,0.01659773013683631,0.03852689648174434,-0.03958616753313598,-0.060578653312336896,0.035342292085986354,0.008476878778726816,-0.07416205720772617
NTN4,-0.020235747863923098,0.007999803236375185,0.0076192243354727,-0.039590775471704004,0.04579317682023255,0.16665274288959833,-0.034221687309745806
APP,-0.006914899703369479,0.008048474600085318,0.022044947659704748,-0.033820183747855906,-0.020184323300442997,0.0905961565932181,0.05565260985732065
RIMS2,-0.026790097087980812,0.03406073676232181,0.06319011116181769,0.027143455319322496,0.055573391949258304,,-0.024754387802438865
WNT7A,-0.013822084561132512,0.006873692383719028,0.006155762223578334,,0.0640663854696327,-0.07711346562317921,-0.03539241923246005
GPI,-0.0353301812844821,0.022866992900462624,-0.009883901857265346,0.03362868773851214,-0.053667560933750955,-0.028139382751197865,0.041730978170908685
IL1B,-0.020791303026971332,0.015950049122455977,0.05984497877442658,-0.011627528866132658,0.14479744740438166,-0.03103482739419798,-0.011651728945042317
HAS2,0.007962552513582835,0.0071884333867370765,0.021956808317042706,0.0016132008146123543,0.06875643916066779,0.17460649727224603,0.05045123177648331
IL11,-0.019028756331666726,-0.025510175333518098,,-0.012938794426327421,-0.04715189193090212,-0.016632343675202808,
SEMA4B,-0.05136586884946983,-0.014123134333510982,-0.007879608550166544,-0.02065572181327274,0.06221015082657236,-0.03215163620309448,-0.002335838252196297
FGF12,-0.011570311858494935,0.014369117228878764,0.008739198026168118,-0.03383839811266838,0.08347580911706609,0.053206852938775875,0.14378835601672466
CP,0.006608185760074145,0.03047430196522501,0.0006283261472254544,0.017987681170853097,0.016877960272854542,-0.03283609348255117,-0.01636194842176667
NLGN3,-0.033168972634770394,-0.023261544236652824,0.04907029290534387,0.03999761531552001,-0.06528956533566822,-0.06631455378392408,0.042567753588767875
GZMB,0.04414115377173647,-0.004357089341147621,-0.01804167044627265,-0.01944140258635898,,,
PROC,-0.02066168345331487,-0.021826614432593688,-0.014221570186730169,,0.015142670002958098,0.0696927277887326,0.09807162300762813
TNFSF11,,,,-0.021904400805737554,0.01949329677473581,,
AGT,-0.04077203605173783,0.03147868264626586,0.03787221914863502,-0.02434359637354202,0.07506624538670921,-0.0648590492427144,0.1635301245632532
PTHLH,0.03526441943408264,-0.012108539972117185,-0.006067958563209414,0.006125171533723741,0.05838013073053867,-0.055263182716832934,0.09624434367992847
COL1A1,0.031640300933027186,-0.00383424504734001,-0.05338015691964697,0.011509941087413433,0.0953269416164188,0.07733344631188668,0.02962821317681873
LAMB2,0.0024044026095546385,-0.017214844129959134,0.031778283585240125,0.0806204671347614,0.012148227259367506,0.030524827701036858,0.06232986709754762
DSC2,-0.014222763673551882,-0.021879279954949284,-0.03177378199483717,0.012908088609405935,-0.010651692662532727,0.016014958848799693,0.0327586045683012
WNT5B,0.007765642012636861,-0.026413311085553805,-0.012799359859272625,0.039538275306228915,-0.037931235611695674,0.021653512222446724,-0.04333723867775908
LEFTY1,0.02069830418357384,-0.021225212675014423,-0.0016405710636777978,,0.14903052460162916,-0.04548508873739467,0.0961245307646545
FGL1,0.05206285529059603,,,,,,
CXCL5,0.021864074999653208,-0.01372399962162788,0.0120116154239164,-0.02402583441544441,-0.01326128689870435,,
S100A1,-0.04583484192106999,-0.0030098980408572616,-0.004581965446995938,-0.015452360188321714,-0.10090691658603634,-0.08482053317261011,0.009722605876957939
C4BPA,,-0.016312162259840897,,,-0.026295430783200426,,
NPTX1,0.00767467907050641,0.024152021695044112,-0.017374316667805957,-0.012726014644204019,-0.032040618902848254,0.024099097999837192,-0.02185253624476665
TGS1,-0.03713082712535137,-0.005488480986582889,-0.02529185340976468,0.021433803751110553,0.03996785315129286,-0.04098968392203183,0.011387578234539916
SST,-0.01381187280596204,0.07133874277520463,-0.022058823204638645,,,,
IL34,-0.04123367901492969,0.039965110974119984,-0.055271606016032204,0.013256599232681304,0.06629319100044564,-0.0076309376569946965,0.06246554790246251
DHH,,,,,0.07923412954485666,,
XCL2,-0.0026740389001885267,0.06279021349209249,,-0.016823659223221182,,,
TF,-0.004765754741084859,0.025309533824619642,-0.04572029598904317,-0.02497043062152555,0.010561606935238489,0.03902355448298595,-0.0653033226127962
IL33,0.07200366744736661,0.03355631903243983,-0.045732062998733426,-0.026555245009479377,-0.038737694796419725,0.07086085747184982,0.06916534618653149
RBP4,0.06967062854420761,0.05217479767189038,-0.015942233686666186,0.059536509668584904,-0.030839546828046745,,0.018260840378439076
CCL19,,-0.010421101859010526,-0.030740480913685718,-0.019870722994267963,,,-0.021827986776421972
CCL20,0.0006584208815834979,-0.03406496030339255,,-0.019585444159176953,,-0.0363360837491517,
NAMPT,0.005305312949536274,-0.0020477667948785414,-0.0005836159308568698,-0.02356892886043484,0.07273718940802437,0.08835636579556083,0.04060895935755263
