,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNC,-0.018485156266457782,-0.03797695924997722,-0.00035771881408792585,0.001291990211078492,-0.008671141014643117,-0.10310810889175608,-0.2969953841028655,-0.10251222467688982,-0.03864877619961795,0.08294650255915495,-0.0738374524334588,-0.12383792266143857,0.10726351768324086,0.10381157977229394,-0.026580742031417564,-0.005406222605695292,-0.019101067244387877,-0.05155358522543633,0.05418354995082358,-0.11345664238973296,0.024303801231125154
TNFSF9,-0.024555039954067485,0.027107464876796983,0.013928644761795122,-0.024123912802514306,-0.009173042538811425,0.003887772573606532,0.14337267296172587,0.031702860284488016,0.13501136580308895,0.07194285222628836,0.07754449702651152,0.01918341645113306,,0.09977133457817551,0.005424488741019904,-0.031692653375388305,0.05549539278436227,-0.02253295880384656,0.013877546238003592,0.022529560291256513,0.08174952741460263
C4A,,,-0.007385700860121197,-0.016512177611076755,,,,-0.02434249711380554,,0.04771336055564741,0.04050772923649189,-0.03406374588018941,,,,,0.07583754512393878,-0.01473400071417838,0.07655753104067538,,
CNTN2,0.15193088137139385,-0.029673504816546077,0.043239745100923814,0.02531480037931585,0.02849967406004131,0.010657914462174916,-0.15471712864539994,0.036239089076897595,-0.0019848255450556334,0.05250276031743532,-0.028491502214239087,0.005430314714979502,0.11326323100194857,-0.005582660882769264,0.06735193016480798,0.060992146588264004,0.04286841426346948,0.06939311270037035,0.05985990552941343,0.19391772656263134,0.09143410607104993
F7,,0.021117053868175525,,,,0.07252978960371623,0.03257309450581567,,,,-0.003308022000695699,,,,,,,-0.01458022961581439,,0.04321452442900467,
LUM,-0.024896260975805867,-0.04795603582763366,0.02643792064802122,0.022900794252906132,-0.01890901563533886,0.011632379330046268,-0.13921915256684878,-0.04882929955958867,0.03809563618179851,0.00031680479910001604,-0.07258190556067108,0.01213002133829194,0.001750925118354912,0.04518794116716692,-0.09549973199660046,0.010983100079058108,0.014596646341239698,-0.07070318665051435,0.09090038083615602,-0.010172542971668606,
IZUMO1,-0.023463118547895984,,,,,,,,,,,,,,,,,,,,
BTC,,0.032811707096369554,-0.03476738584383121,-0.004493115071914188,-0.014411078464516208,,,,-0.032444362324117,0.04187092485693647,,,,-0.02363677540648277,,-0.021497960106863837,-0.03285417087095133,-0.01410956961089495,,0.0034477576563086143,
APOC1,0.14836598817213964,-0.026775065729063595,0.039023735013188045,0.0115084906633817,0.0644622292201411,-0.09251123898017861,-0.31222307754800993,0.048716323327801694,-0.02705892243276196,0.10563951516630658,0.060970828742837276,-0.1120383194805193,0.12791033453582218,0.17307181692123863,-0.04004504777402636,-0.027805291963993752,-0.052041292245647255,0.06432038156457351,0.0779524326136641,0.01701849746498423,-0.03271919898696553
PKM,-0.013492076224277094,0.020670673521557652,0.023977262837695915,-0.02719619731370195,-0.05254629224609457,0.08118904538262577,0.05316668744030832,-0.011417416883763198,0.0549101901514797,-0.007255836171611791,0.03522893516840749,-0.0758385952174139,-0.10365440616835817,-0.07198126226278463,-0.03963049973192907,0.0076900331224579515,-0.03362908503475493,0.005324354384718685,-0.025843707718108858,-0.06541349611257946,0.023279624902568886
TNF,,-0.03529025699961523,-0.006120853463416021,-0.0204741834820318,0.13089106980554993,-0.02629272840591832,-0.02600513664702021,0.009019282283527743,-0.036847262588535525,0.035518492027114386,0.12341603334483911,0.0014798267599336096,-0.026857184244404284,0.0733710009783608,-0.012366913382112491,-0.014716191710939828,,,,0.033206753457872155,-0.041224219080820856
GNAS,-0.09973228635516565,0.09220191526072417,0.0032479524031518514,0.0442810051448463,0.03679121152700927,0.09882534271641925,0.34906070673502626,0.07673740001630815,0.040039789330932385,-0.18982968904933215,-0.13744615169927127,-0.1533987693494424,-0.037335510038360685,-0.07102613750466613,-0.054172590283407054,0.05292547593547856,-0.06465632857337884,0.008485256229249479,-0.0535475148459333,0.20842505591508695,0.012209142628948741
BMP8B,0.09306092605670112,0.030969339479774968,0.014044243794088489,-0.02132631775038204,-0.03463883869945256,-0.044971288555735754,-0.018184784344525157,-0.010010897718419677,-0.013001977509524339,0.09195895276432585,-0.04000527938659337,0.0040150907092665845,0.0118931603469905,0.004164295866496329,0.041069209306680954,0.03521055407205013,0.08728696641859811,-0.053006467619113234,0.034666661834364135,0.039480413629665735,0.09322902065766343
LIPH,,-0.028258892981904052,,-0.020918762085947933,,,,-0.01684413134608513,,,,,,,,-0.016407287705013752,,-0.023154049513346847,,-0.032288422806639426,
CCL28,,-0.02107715006351585,,,,0.00673466406716371,,-0.0016719620485396883,0.011901809913557876,-0.013900054380299683,,0.0018873273247510414,,,,,0.0030059807997614213,,,-0.04844557262004336,
PTPN11,-0.023679701831667264,-0.001407119597073791,0.011072891216322298,0.010811891958545244,0.02155407556336762,0.021208320321304448,-0.030495913457658987,0.011350527634688131,-0.0019357209347157164,-0.006933352912904077,0.005031864083350975,-0.08335797218786026,-0.00024782756342219046,-0.024593711754746093,-0.032623224117522054,-0.04931282895610936,-0.02757251542467162,0.04227590465516286,0.001540740318392781,0.12705934213235415,0.037621382493409176
ADAM12,0.0008401034074251552,-0.03948621878892682,0.02191913957875516,-0.015346022283343015,0.008142806736422316,-0.022555041347460943,-0.136498803744692,-0.10617476645265302,0.004930064568698929,0.09489584578360602,0.04226837225795719,-0.02031675053427129,0.042241088069340245,-0.0515523556537397,-0.02657023725342683,0.04304201850427578,-0.07966926467135219,0.020408042522222006,-0.009061755919800251,0.01033107961869929,
EPO,,0.0430982298864903,,-0.021326318347541392,-0.018688648440394827,,,-0.007454501081979476,,,0.018529462762566572,-0.02113955244449387,,0.04204862386608426,0.04055498101156628,-0.017040219068147323,,0.11670777270385765,,,
EDN3,0.04802980774533673,-0.049225652141799615,-0.022728233822431214,0.00781166135524083,-0.019145723989202466,-0.036994114324772794,0.0012133829132238913,0.015990918689275598,0.0019974052480090285,-0.014867751886344921,,-0.011243131888401507,,,-0.015161380066038607,0.12223920754153285,-0.045514832314304726,-0.016250178543855118,,0.021728183143551107,0.07105678198212732
CCL22,,,0.1076389442919748,,,,,-0.029805102291676107,,,,,,,,-0.015583019425483761,-0.015220048200821122,-0.012239967809005086,0.1431625948937676,,
CCL2,0.0662503702744145,-0.02438941955007337,0.033721669330795144,-0.031215699968682602,-0.07996642922474527,-0.0735010765163597,-0.06921091852699683,-0.06524481718528881,0.02427849658729826,0.08026314086889937,0.08972504591753175,-0.0021988923002990092,0.14205211605198767,0.04345405677294535,0.022999513913578126,0.021378648801832874,0.010552896590074967,-0.07534634845341842,-0.013455527675940313,-0.07511890762709243,0.005703409082956642
DSCAM,0.027515108811795648,-0.01915882723441704,-0.022694355938163734,0.007864123852769944,0.07110661993894733,-0.015489327704000062,0.01933436758077671,-0.009715200115221267,0.018295892578339693,-0.046479016875171836,0.007683486992325452,-0.03146259571303475,0.028326721352516,0.003444167776598407,-0.009478050089116228,0.009961706264271723,-0.010873615689395455,0.03663284495091813,0.05563697383387812,-0.031209066277735387,0.13948706292409035
GPHA2,,-0.02020697019102054,,,,,,,,,,,,,,,,,,,
ANG,0.030859883514055855,0.04407198473273573,0.004095345555190615,-0.00943860755783994,-0.009350320569296392,-0.026487758737616128,-0.15802996760849639,-0.014453512356559218,0.033135477525945846,0.009950413732874424,-0.009057604042840254,-0.03920891784019233,-0.015575397919605013,-0.01621468038673176,-0.03657579293127775,0.0078000188549145555,-0.03546980847624687,0.012431725334053142,0.13783086875190556,-0.026501856249357147,
FBLN2,-0.03233360843990472,-0.025000426484477586,-0.01015983198127165,-0.023052024120217427,0.1536116646934576,0.0994817358653592,-0.037691138976824426,-0.006220414760254495,0.0040593548254704345,0.0031193615355081224,0.0875684538951361,0.020549192829814107,0.016338769958279667,,0.0015763376378030432,0.08388853068777982,-0.019677300629087437,-0.07383087951012074,0.08235224414461041,-0.05963218179206766,-0.05000042286225818
VTN,,-0.019124420460335172,,0.05843336078033318,0.041295483078069455,0.0058338369515439185,0.003631268249548576,0.043302426227107324,-0.03858835009725707,,,-0.011199652320275708,-0.03129468789521919,0.1033266589754766,,-0.011982338529061486,,-0.01806255566493133,,0.015824987058088665,
VEGFA,-0.024273003394821666,0.06273304039382786,-0.0024709676248560936,-0.02404144053197623,-0.06757466742640676,0.014220196560425835,-0.025554667308610453,-0.13594033227856747,0.02227442776712502,-0.008464907341978557,-0.12047071308290809,-0.16757042245404027,0.06931793380099369,-0.1128108010804829,0.006651712879776063,-0.015580858086421907,0.029315427904886476,0.01339301923807753,0.0872217218100292,-0.135672039959286,0.06935290868126433
F10,,,0.03420283733948274,,0.12671400837162852,0.06663476807164227,-0.057777222938883675,0.025968252838766043,0.013023025435136636,-0.03183873350043307,0.05401409170874167,,-0.033946294959892244,-0.03682993521202768,,-0.020464739584560337,0.056960664623536994,-0.02415941519015696,0.08333706554526356,-0.004198319193676671,
SERPINA1,0.09443136416188483,-0.0375389725742793,0.020781256193004728,0.018985968218599904,0.011613775447549289,-0.08208017561876944,-0.2089695459286071,0.021025678485740995,0.0005864772037755297,0.13460646538013393,0.05478885349646308,-0.02404797754809162,0.01127242876777516,0.08591525116771852,-0.05891079504146636,0.041855871698844443,0.06597742641552516,-0.047730899875063765,-0.03363416232852126,-0.07932010079051643,-0.022008544737799438
VWF,-0.12338278248200499,-0.06733724470331999,-0.023893009865543515,0.021185074965100855,0.048461754660744503,0.03875190313523491,-0.1838252540820467,-0.041879041541524366,-0.023527621697258846,0.0061238275091006844,0.11097352829566365,0.060779042519204234,-0.03094601383406932,-0.047756960217424635,-0.0408063102730645,0.01190114164660476,0.013001791381109348,-0.053753264862848114,0.05768353135189741,0.12946886513741543,0.07250653900472766
GDNF,,-0.002463092223224045,,-0.017346428839641107,,0.0006324237124368928,,,,,-0.06361002699243881,-0.03875116741068107,,-0.01795422679085773,-0.016912470202078714,-0.02581471192923542,,-0.019533356194852584,,,0.049586032173309175
VASP,-0.10252134817549427,-0.03715554843451584,-0.03656845297903511,-0.0027175075431793393,-0.03238207431136894,0.001827383859492858,-0.162173277619415,-0.03886165603824105,-0.02416288632650563,-0.007113800303161448,0.06925653182975353,-0.038052922181147406,0.013676831346008158,-0.0048654191510603345,0.05935377983906451,0.048743453353230305,0.04081286383290415,-0.04751076298610975,0.10462377374358744,-0.04911102700728787,0.09664341960927994
ADAM15,-0.045275657804722695,-0.01304672072300198,0.041836530095728686,-0.017910954082172522,-0.00448367316833015,-0.02544327573356114,-0.1996131179004346,-0.0404670884265283,-0.00048678422430113304,0.1158283227178182,0.09990264843206773,0.009215263351923964,-0.03507025814439502,-0.01952555614397826,-0.007339574727933021,0.06450882872697652,0.06963011564943392,0.003515284044155676,0.02795391839516237,0.022008050633616202,0.053414879908591416
WNT2,,-0.04943203131862592,,,0.03389887438222946,0.03730310447697497,0.11239341463839533,,0.0044201734470040496,0.0009115577085491315,,0.06433624870819067,,,,-0.017501158548341774,,-0.01674934117600463,,0.08233971066225458,
CALCB,,,0.08463922918859765,,-0.022759354495489544,-0.0016173937455125752,0.018205562987035056,,,0.06633965345576785,,,,,,-0.02072725233906341,,0.029840548479322822,,-0.03767026062501782,
OLFM2,0.07563549500521556,-0.03826264714755516,-0.013151559548267284,0.027392021415923114,0.023868644490784803,0.01001753267712442,0.20678952881933352,-0.03203959426528822,0.0018713882505635938,0.06136842640834447,0.07763243213533791,0.04420457394765755,0.02841967657339491,-0.003013530356379956,-0.028367387310787754,0.0021653212748862357,-0.004889739290364702,-0.04392662973670988,-0.012975963162009132,0.06811796599042509,0.041772035065523724
MFAP2,-0.02176457907248833,-0.059386327980695375,-0.02732770363171729,-0.0023185597421965876,-0.03045516317572266,-0.038056258351798676,-0.14178796652504108,0.017090980173356075,0.0012931977820061235,-0.00652622569373698,0.1641999840657749,-0.009785401264508227,-0.014466055803073608,-0.026320447263308976,-0.07829761336121416,0.04875889497596776,-0.0788887142029295,0.05780444891143828,,-0.019252749976140432,
HLA-C,-0.11302984572801485,-0.010122440074767439,0.03111010179758625,0.031141128739643646,0.003837679469504131,-0.07704199952201879,-0.27940238974706383,0.014617907316552442,-0.0464625130013329,0.07627511349163228,0.10378876410687667,-0.09731700893269456,0.018910522774117196,0.019588537884782913,0.02020245080858639,0.03872747166837268,0.06715212890607512,-0.07626966792886251,0.08186015650428469,-0.005935252838428761,-0.03432484979473727
THBS1,0.015994867204459563,-0.03863425452259749,0.060642607374491425,-0.024488138319408232,-0.05226756554877333,-0.02998109959160332,-0.05177524388917163,-0.0715515234327519,0.001553419655727033,0.031097183419974077,0.07555095345318258,-0.07432619839599611,0.11704035911604492,-0.06526620246148776,-0.07038526271840966,-0.023177330765186435,-0.0491873759245737,-0.08932317943028577,0.11167208407183916,-0.1005543800472364,0.0030105813700662585
HSPA4,-0.057790332452125025,-0.03924712203465926,0.00592407082215108,-0.02220416088325896,0.04238871587738562,0.03601380452257722,-0.020710996742923236,-0.06349888769212661,-0.016803275222679787,-0.00985690397642713,0.07421254719763005,0.003758133930455801,0.018276676313569332,0.10820765443007763,0.02313448903170114,0.00898041651112805,-0.02867700539849777,-0.014641452854412805,-0.08015919317503421,-0.005100636761815562,0.05981012174469532
LMAN1,0.04169988275067969,-0.03606119424965671,0.07822080686566385,-0.02530979869952043,-0.043612092115088666,-0.05358879993495206,-0.2742405476129616,-0.10132142811218367,-0.03478343682987117,0.10382323695518644,-0.015027027376073483,-0.06215326995895366,-0.05417936558625075,0.01745211045664418,0.027022365710658684,-0.023314774369056157,0.016554695120368938,0.010899577503036358,0.07589448893273566,-0.08046953260484492,0.017245969157983897
LYPD3,,-0.017664108162970864,-0.025892219759943318,-0.01563600236384459,0.0008207353221963626,-0.020288479194069422,-0.00872098259365063,-0.01782450140226597,0.05543279368323786,0.038285570628310124,0.13105179727873953,,-0.050810421706958306,-0.07302326581414799,0.11825337264806413,0.04496198647166297,,-0.022216929912721766,,-0.06974108994341863,
APOE,-0.017011448090320912,-0.05235952172873996,0.024213331836195156,0.06684292102680814,-0.048904770733513035,-0.08289828303925346,-0.23540186078090067,0.014999998603087497,-0.08002130466540748,0.05122908755173255,0.06656381882388793,0.09456172223356796,0.03654285668918703,0.005199518676388933,-0.05893312609950376,-0.008644907820688623,-0.0778888004991874,0.046963286400124746,0.13364056234874858,0.15837330356365514,-0.03996480210364392
SOSTDC1,-0.024555049568803573,0.022193038298547588,,,-0.008130867543252384,0.01479868480018938,0.03234660363783256,0.015206670530637064,-0.022579324896089607,-0.06684292829835486,,0.11038537600124942,,,,0.07405900221186285,,-0.037685727104285756,,0.06827557284044879,0.07176273742074235
ANXA1,0.07937497506133682,-0.03914514776502327,0.03811669499201023,-0.03247046050819313,-0.031078068634637697,-0.03908042458473218,-0.29998385091696095,-0.013085228590062843,-0.121697707808024,0.070085483302464,-0.02733626046453347,-0.08912994738253328,0.032717959105004704,0.07151111495461394,0.04520331716071813,-0.043978281776858835,0.0773292140915862,-0.04113945015701475,0.07772914049056932,-0.14171240734665805,0.06262628507098573
