,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PYY,,,,,,,,,-0.009052855217466741,,0.15458793717671063,,,,,,0.08950153662781826,-0.018279063251819886,
PENK,0.04234838843213068,0.012686339432205618,-0.015306401723553494,,-0.03978025962739074,-0.004871809089984561,-0.022065016735588583,0.2741596115178776,-0.05187178407531866,-0.045113483356464264,0.020459349906439623,0.11147397441442211,,,-0.046109926720224376,-0.008529941646385458,-0.02088262368646585,-0.011242502699075193,-0.02724332812533455
CTF1,-0.04279298228632469,-0.047948465905276454,0.005943504890696954,0.03209754920408728,0.03247870850944829,-0.03207528519132327,-0.033883487493420864,-0.02725712132376102,-0.043625075219392385,0.02926867592391584,-0.0287560745585475,0.1309813010938319,-0.03874078851663852,-0.04911240500459368,0.05759149562893462,0.053620716226355225,0.08831528675278509,0.034566724553273497,-0.011681368437749492
COL3A1,-0.04120448212575108,-0.023436636882797443,0.016750285832882166,0.058130588801353224,0.02735445007523585,-0.020793878155416577,0.06185067324755868,-0.1794020639969321,0.007256942736019856,0.07397659985427642,-0.03920878931656985,0.03841843099001135,-0.039471834855579875,0.031210828637132572,-0.010679540180237486,-0.0628060740525744,-0.14301777630914073,0.06830391783262274,0.03780493836574438
S100A10,0.04389500276944218,-0.0015771025442922395,0.008477786142549586,0.037655406759807074,0.04904245210841718,-0.013656334453490146,-0.05054171831500972,-0.18363500346277187,0.05741529761809068,0.251810235638081,0.009446980686732128,0.010818570490690406,-0.09403115677561866,-0.07930481945058739,0.028213501176470816,-0.0632996412846168,0.1344555084853573,-0.02356451972572096,-0.020526215122593183
FGF13,-0.023911417818551287,0.034364888577734454,0.054128554642846514,0.027448048928116572,-0.03443209908164031,-0.023142787408631998,-0.03060026728192732,0.2326440633992618,-0.046109950793331,-0.13734622284063147,-0.033901999699187065,-0.02563572755234742,,,0.1165537102506478,0.024283387963713095,-0.02880815752551818,0.07554469841737495,-0.007642375203150705
SEMA4A,0.04920067688348174,0.021839424708046194,-0.0034799740970579075,0.02827282435925138,0.02246160308874719,0.0310402959975198,-0.01589699621220793,0.25306874124173084,-0.001995304257486429,-0.048695359025124986,0.02422500662882949,-0.0064863880766960706,0.14187519312020808,0.04379647095972887,-0.02529432067734285,0.0038162008289925105,0.055473743607712664,0.04730750856200834,0.06445305176497809
EFNA4,-0.03217619815408923,-0.0036948559963381243,-0.019646139817174658,0.050350666706598234,0.06956261002954878,0.019280434780959907,-0.02684491214581203,-0.084827742918942,-0.03678854099334321,0.05789435909421249,0.04333968526284427,-0.036535338984038525,0.06686133072900019,-0.006643161195824722,-0.01564403061728817,-0.05002429854649224,-0.030899922268610845,-0.07811858084757914,-0.011543073532296574
HSPA8,-0.05989323063454872,-0.009458595547237977,-0.06820398256145746,0.06836681722777675,-0.0008260266894778791,0.009134393201354224,0.047501550327228685,0.13932238938558938,0.00478413092030919,-0.04309160216927553,-0.04120872585455038,0.03757241711500488,-0.013365226517147097,0.043637017530294385,0.03783947477565124,0.026090088248300634,0.015062800086876382,0.015693692450166462,0.028017422035602473
NPB,0.023653425934824522,-0.012289247187416563,-0.021950912235096456,-0.01178603436374864,-0.010007813910248537,,0.015860497532900295,,0.057383557437417985,0.10228173699872277,-0.03559160026145586,0.0033508870116841483,0.10960878183359204,0.04791503074946701,-0.002387911823823661,0.054269516898918894,0.014686295202414863,-0.052789677928286524,0.05015460753515939
ULBP1,,-0.025779054493992273,-0.020035985797838426,,0.04966909232563132,-0.017215346202128088,-0.027901056946129807,0.04055251959955581,-0.026990697730989253,,-0.0176074881292514,,-0.006699721468876767,,,-0.007174575142811643,0.09246767930639148,-0.04151276894741603,
SEMA3E,-0.03914669630457133,0.016306990870442732,-0.04981709652821013,0.04654606511451234,-0.021197886900818638,-0.011395345415442,-0.015659468047742632,-0.03556285233117573,-0.0170928232815894,-0.011146514660432144,-0.023775282941871246,0.023412963033201648,0.1653205922346595,0.1411746296744612,-0.028761832798558616,-0.05871770465626862,0.10068106857091667,0.014627199983885746,0.024743085897527665
FGF3,,,,,,,,,,,,,,,,-0.03129657285220383,,,
ADAM9,0.03945784230400505,0.025271067734155953,0.022677438540298443,0.08591369433629999,-0.010841900600793396,0.036335486372983394,-0.0574651217633485,-0.1972344507071831,0.03083694844668109,0.16613252410265006,0.04724719552145331,0.11672716819284867,0.05518009926655303,-0.04817003249429063,0.021760559473480004,-0.04476621890043507,0.020221136593750303,0.03976076629754109,0.11465630431690464
ASIP,0.060352805307024096,,,-0.0013744993326866314,-0.009218936976923452,-0.027172840402062023,,,-0.024210274292543018,-0.012380962301348887,0.007343341324231434,0.016588190926911106,0.07044269340941932,0.028679797934694117,0.006835695366311794,0.07216269918665996,0.0182599352956823,-0.05028045401439472,
IBSP,,0.05784408191041039,,0.09069299310827178,0.014165739181849994,0.034220347573980764,0.03062924917389449,-0.060314268770111035,,0.20880728202546228,-0.021505369692834196,0.05164664240311775,0.057562531293742586,0.09107327956892654,-0.03700471283676638,-0.0524401501377443,-0.05916652985567296,0.05245754913750135,
MMP12,,-0.012481857128318315,,,,,,,,,,,,,,-0.017115081801742767,,,
FAT4,-0.053690157202598246,0.02029384404041111,0.09419231983889702,-0.0032272268010468843,0.005205631372919431,-0.0377251996197977,0.03008010113493196,-0.03638798455660639,0.0043334139733965365,0.037064653868477446,0.020043924626090757,0.035688341904575156,0.010884995859917009,0.024231402252626433,-0.020730427953154783,0.036034751902500266,0.03714541730313482,0.06639636988708056,-0.029338067826061406
MDK,-0.017456588717768517,-0.05837660017774761,0.007015644183468448,0.03087786219141971,-0.002241800076765728,0.10093612484301571,0.024021625576998846,-0.19643095380288098,0.02671367401058326,0.13435773274142213,-0.009087624390540717,0.027944295118262248,0.1366988892743866,-0.017615283749562012,-0.025469823527754332,0.05321275851800648,-0.0836270971825251,-0.012202990833963742,-0.05912924570411986
BMP5,,,,,-0.015118340884591382,,,,,,,0.0732529733779392,,,,-0.04707102011798639,-0.045853417714283334,0.018578560264904932,
CAMP,,,-0.018631664319669245,,-0.017905970346501703,0.13167974775612143,,,,,,,,,,0.03511248631216805,0.04952308941871576,-0.025093849584808692,
HSPA1A,-0.014676097760747625,-0.004323388832633407,-0.011581508677714817,-0.02695879463598206,-0.03909819767557529,-0.07314608487151839,-0.006235783256860578,-0.15460557706703587,0.06298873021594693,0.032328965356978746,-0.032341557148806876,0.0014527649488828682,-0.019750482161350322,0.038818855276884244,0.09198428652589037,-0.05557314194527688,0.1031084210421188,-0.025662610850430506,0.07875103055412368
SOST,,-0.019334152439379224,,,,,,,,,0.04093142478680192,,,,,,,,
SEMA3F,-0.03230347840907183,-0.008432209189019269,-0.0017738733286495503,0.06746073426424444,0.026696063688992053,0.05584220944720118,0.08222085393143258,-0.09906402050156916,0.027577988833315355,-0.06663042786045882,-0.03481764936785677,0.08485507023101774,0.030525259523279266,0.017423479727798875,-0.056682689159251294,-0.04791297215217148,-0.05561960799839358,-0.005884105925053744,
ARF6,-0.013279171046095266,0.010034015016374033,-0.035855601252443484,-0.031574459658815,0.03682261690559694,0.01619073407050454,0.04495542580782621,-0.05034687655990169,0.03314399221014621,0.13337191796005057,0.06414937736710154,0.04758657134271212,-0.06285320516169718,0.029789393693441336,0.031113991683829084,-0.014810764826736619,-0.016688929376981687,-0.02821297183551078,0.018109413445781573
IL6,-0.021168373005745,-0.021098098100236606,-0.0246407335328517,0.018578485474485037,0.0009357702503845515,0.008579187550379303,-0.004467431591104532,-0.0670029424825491,0.037289295577719005,0.15643808747670881,-0.022431896395821833,-0.03236895766618723,-0.026061460076397803,,,0.010496769674988504,0.08361416228100231,0.0367142042056616,
CALM1,-0.0500305905771847,0.04587315651358122,-0.00757054842756659,0.08480218995576633,-0.062237501505098804,0.030752731381568428,-0.015638730057140917,0.21860016047087005,0.002742750165774708,-0.17463832878133337,-0.03737381653369404,0.010424140444801175,-0.06440563225400726,0.04479950699760994,0.07671973448052458,0.07588592982430771,0.09497790731494035,0.017765064533435865,-0.0025402740988733803
VIP,,-0.03987145171385989,-0.03410226820483213,,-0.015627455144252646,-0.01896293464750215,-0.02157407760508639,0.14129408091206722,-0.01380569405047552,-0.04635539935152232,-0.033073511492493456,0.1794503128242816,,,,,-0.024081875250239658,0.005650286638277515,-0.03158425059842653
NMB,-0.01153262481172264,0.006384702453032821,0.006059739123557785,0.023609771149976307,-0.03819096693593978,0.005395418455323143,-0.021374886099611273,-0.14264187454611016,0.0020298304386194644,0.14385432738805393,0.08659699891453933,0.031302570299665475,0.042522716190480724,-0.04951102013867829,0.0037247837714689744,0.06483926542338754,0.12329987727008254,0.025940018062134473,0.030091073545503777
CCL26,-0.02407372770414716,-0.024949413227852782,-0.01944547888941754,0.045901829145612624,-0.025724776824127382,-0.02930246809684721,-0.020017765239326493,-0.039756922419102385,-0.016338981412605497,,-0.024912189578464625,-0.015101735090455965,-0.05032440171119264,-0.03390679053905036,-0.009467106720512491,0.02042064783621676,-0.024659889413650653,0.004443937172457708,
FBLN1,0.01417184508839179,-0.019937956363432593,0.010710873162241806,0.07857486672389463,0.01131615422982544,-0.023541396530730396,0.029970046800326593,-0.03181119330815799,-0.012290467500466782,-0.009342479216905664,-0.02893868938679056,0.01742432114101029,0.015089643273207916,-0.015945197596539066,-0.031954777195934654,-0.00981549848654982,-0.11435975545187185,-0.0035810693476058465,-0.05987935992053125
SAA1,-0.017638266363697055,0.019250241782748995,,-0.042525349004803294,0.052491374910524566,0.034617472528136344,,-0.10523452222042223,0.05423620157230474,0.09769139003529081,,0.04709571934044671,0.14460007559287047,0.10663498647553045,-0.027591844956694842,-0.02468196949055329,0.06842177412336932,0.06545645934249293,
MICB,-0.049855353623894615,0.10255272270716698,-0.03364612072593489,-0.007595730307137693,-0.02632853609746277,0.021262676898198055,-0.03345978239509582,-0.05888816719666314,0.019511375414380215,0.025204631106600088,-0.031229491554029376,0.0058452857413773636,-0.07963915894625606,-0.046736322659823346,0.008691314585179582,-0.036055672450503486,-0.005850688987769029,-0.005071138652983519,-0.0343871369706282
MMP13,,-0.01476862492253601,,,,,0.15565477760048782,,,,-0.015034206982798849,0.03580807604999033,,-0.02650086226967982,,,-0.02088261486432405,,
F13A1,0.13523227469893326,-0.013280889536987599,-0.027276438546327882,0.0860290105503361,0.012190087372378512,-0.01581487937793931,0.02513825602019404,-0.07814060777022633,-0.02019762633853035,0.14176492237325433,-0.03219859703478608,0.11448407678280603,-0.13801743882141107,-0.03991502818424465,-0.05538557452580858,-0.06389480629225784,0.04471365611816172,0.022823789144838763,0.014514185109845795
CXCL11,-0.03827994624911173,-0.042887454075050645,0.03518916421490435,,-0.03388186957707386,0.09354494839109702,0.05709926394839449,-0.10117743612261347,-0.009548139485267403,0.0017651130399747442,-0.018458547196734638,,-0.05161324085869806,,,,-0.03402070990980592,-0.039068965649657714,
COL5A2,-0.08789454738779258,-0.007381846678988894,0.02382288451885062,0.09484006284808742,0.008849741785787619,0.022944666081466582,0.01725887545653564,-0.20593475045245585,0.013958370079067183,0.07729230264266235,0.01798231354619775,0.10234337293212246,0.07149147123309982,-0.012489238623338283,-0.056705523305389735,-0.046124248984583394,-0.10170798430569407,0.004276671956541895,0.09200384566287666
EFNA5,-0.028542235527980315,-0.011430181723382735,-0.01903571577771353,-0.04052559637552339,-0.022589223879154078,-0.0017829275388685415,-0.039821553177219124,0.07801815528035562,-0.011951771928030068,-0.05283669062369983,-0.001301794314510059,-0.05676961300263822,-0.01233656186947972,-0.026099386194593663,-0.07474681455370319,0.031668089390675794,0.021445594235113993,0.046300980472816805,0.03181231889490438
AREG,,0.04153373987744087,-0.024498523791558664,-0.02528632979933829,0.030242835593537333,0.03371769057555686,,0.09143382509240541,0.08165121912507571,0.10934993496011701,,,,,0.01816516197860908,0.07459625196430154,-0.07255660520722333,0.0027738316086298397,
EDIL3,0.0906407416050794,-0.012330714456834632,-0.04305809266042549,0.061195475454369146,-0.010524310859016365,0.02364990427762591,0.030284493303917547,0.10350568991682306,0.04432621136445647,0.15203671982921535,-0.01475014217149076,-0.01044743653674301,-0.04732911159735224,0.03701999688241574,0.040467539965518044,0.08815719840108513,-0.08965730320841116,0.023721401661943024,-0.01750298090216357
CD86,0.013738707279081035,-0.017697555425690424,0.020544685771948686,0.04049096392485436,-0.04154854691866379,-0.03962371919415989,-0.009495343566344744,-0.05319905378903983,-0.006152580240364711,0.09833433579596666,0.047517524348829415,0.1143188358614879,0.029466364152841668,0.02992308635006988,-0.05388685247523431,-0.011571059829826409,-0.05301443632114326,-0.058843340376095066,-0.0596422854955125
AHSG,,,,,,-0.028783163030569388,,,,,,-0.026740691220934896,0.045717341912853204,,,,,,
WNT9B,,,,,-0.0090810709738284,,,,0.0371243665875742,,,,,,,,,,
HRAS,-0.01875970798214141,0.014224533574072164,-0.059468624748282566,0.010163628148354125,-0.003342873245571836,0.030207461064939822,0.005002864671619914,0.054340328980215014,0.016473797217758896,-0.050039014787755506,-0.03810012946261259,-0.006910833119061622,0.03275713166371438,0.03542947775299663,0.010915433478808058,0.016550192734766052,0.0764169766297289,0.038999580984249584,-0.09163262173933874
C1QTNF5,-0.026104250287612783,,,,,,,,,,,,-0.03373867279362525,0.08602416174437459,-0.015134520945274243,-0.020090450138875976,-0.03252669592344935,0.00588693317916722,
RLN1,0.10150753384858015,-0.012858811201473225,,,,,,-0.009328830844454006,,,,,-0.05082147282630436,,-0.0074480457418898685,,-0.01641159158696534,,
COL4A1,-0.03497089647419463,-0.03547565344508687,-0.0027355464275259406,0.07796658301478643,0.054433028037295404,0.008221120670650992,0.0925268362570201,-0.1842152406527974,0.02754457066408748,0.07930575180865335,0.02413430638442921,0.06347053462600434,-0.002216048483919865,0.024594005543693568,-0.03270576193521711,-0.024683719025334123,-0.13816293459874643,0.038927342085818745,-0.06430671576457485
CCL3,0.075921289775178,-0.03577737168114664,0.05774355766414077,0.02115155201068619,-0.02636884629707043,-0.01905908732869676,-0.0005746493721113259,-0.019813269969798635,0.053547501033076504,0.16721105088873928,0.011726121655061742,0.06637847373949203,0.0031166864318541198,-0.02053703098043368,0.09163547292717952,0.05668389997929495,-0.03831667343868363,0.04753917153850641,-0.08615787995383412
BGN,-0.027405188015259645,-0.02007182142480249,0.01766669624879223,-0.008391779650933677,0.045210716660410655,-0.03261749616303722,0.026502953967571404,-0.053660802013393315,0.04026303158187838,0.10296209150346214,0.001326738550721544,0.032980076906598765,0.005229247935997013,0.0336690558376348,-0.04796493921779042,-0.007955408342211014,-0.11030436945805301,0.015019778520321169,-0.09442537759302508
RETN,,0.059429623692108434,-0.018352728601156946,-0.02716688186081702,-0.01120489461343142,-0.03242181319810238,,,,0.12059626366883008,,0.0922884832739073,-0.017099119483166197,,,0.014236398729081496,-0.0285040824217694,-0.02469264602020676,
S100A9,-0.026805763321515866,-0.011371714456288234,0.02540486450130022,0.10532570128962156,-0.014792141931537293,-0.011814228301760274,-0.05743981074787221,-0.14281174037836936,0.049188289092015836,0.19153379719518582,0.03012235254639929,0.12275235282595098,-0.05911583730801728,0.014078586033735995,-0.029013042287578776,-0.02630881166110154,0.07442448442401062,-0.006203258792643825,-0.012381649560670453
HCRT,-0.02901403781674385,,0.0309040449525721,0.10510194290616542,-0.023492407057167913,-0.0504221315693125,-0.019250393591519744,-0.050201583653094406,0.0013342025540406953,-0.024028171612900818,0.020022429537260154,-0.06033743241386518,-0.04622786582809362,-0.06393163884684312,-0.03499733585052369,0.0067990060883639635,0.07036290024238023,-0.0570638821848163,-0.044084633808680926
FADD,0.025420918282233154,0.008037168982165253,0.024576888555098528,0.0879568379037233,0.038645680601445145,0.05545194759949725,0.06815159992900327,-0.09786577401925116,0.028934053970577817,0.05030732650401611,0.040983720672527174,-0.012456314542283362,-0.017652551232463416,0.007457152043943667,0.06246531138215399,-0.010516334859402409,0.04441353483613444,-0.017599031447482486,0.015339432543519157
ACTR2,-0.020009948228839752,0.047226511322351936,0.01200481985490938,0.03129966209105809,-0.05324214878369379,0.03134574349253629,-0.02905584785177992,-0.002099379987414088,0.0067068005401403575,-0.019364714059635527,0.0424833560680368,-0.015014889522380757,0.04135824449394609,-0.0014208213600897133,-0.07787356184327862,-0.024244522584702406,-0.10861122864008639,0.08481170732811967,0.10337619836332525
BMP2,0.00404734842169844,0.05552138993365329,-0.028229999113379072,0.043800756096161686,0.0337255352795841,-0.007490179771157167,-0.003990110933320495,-0.01159214661584877,-0.01462909592664084,-0.044098097877370866,0.005558572748394317,0.06850808042771851,0.033958406504875215,0.07267601050632067,-0.039981543717488105,-0.011418655810915241,0.07755159362982948,-0.011685017786875482,0.05754899390751668
PDYN,,0.024046063351472892,0.00965004333288505,-0.06429923060126984,0.011769169887599355,0.016592160374195603,0.05480742240233044,0.3124124292827176,0.02360610407261377,-0.10231088754453027,-0.03356499219559749,,,,,-0.04384164092613324,,0.0383631527288138,-0.04793031081434055
CD55,-0.02059549380663473,-0.029696910385709336,0.007884542664298893,-0.04295558043098058,-0.017536501348169767,0.03824268878109547,-0.020143957090368182,-0.04841283137328454,-0.024801490234513196,0.10008348075938937,0.026108033751924095,0.051569005603971436,-0.038412655749321054,0.022769816921977677,0.013672009278394386,-0.0007584017902202007,-0.07663391714247712,0.018671249675527336,0.06883141986811252
OSTN,,,,-0.03034246637697844,-0.01877782670776107,-0.020557417965774556,,0.1126805498468424,-0.02778041799981381,,,,,,0.024038717698970046,,,0.13423527113648273,
PDX1,,,,,,,0.05321916173591921,,0.11309125403122253,,,,,,,-0.026503320823094464,,,
CD6,-0.007573500875840114,-0.011564462185308126,-0.03423641356469434,,-0.002712740607023954,0.03219272283212439,-0.022108016799447575,0.024503498819903883,-0.03277502318737064,0.0032255344293479742,-0.019865222063703468,-0.019167480273853014,0.061197928078020616,0.011855504560414606,0.017809194489417327,0.008327471350831122,-0.02893047867857835,0.024503606868942516,
IL16,0.04198532251888458,0.009118394880423555,0.061685422441223416,0.06719072130994669,0.019366755327861106,-0.020636314295184588,0.0057453382657654106,-0.07631126430732703,-0.02561426823362706,0.059168650269056496,0.047501175045788366,0.006781473354616704,0.048248122859701405,0.09158712104832148,0.008887396419909677,0.008407143994239039,-0.05728171380046686,-0.02452452465478433,0.17955188301783587
LAMA5,-0.08317889119309886,-0.011802055218581416,-0.008409442588019293,-0.04641262251436667,-0.05593308210622009,-0.0030570509495366975,-0.02666629052808282,-0.13260893386800396,0.004723255308360289,0.04235082703110491,0.06071445900769055,0.048823078599654755,0.06249740181242043,0.03029507759348409,0.019614499066657295,-0.03411228572965323,0.04411928259885817,-0.013032185980876323,-0.024581687233154497
RGMB,-0.0371454183502325,-0.003646234518933744,0.0016706036799422168,-0.017741140855478843,0.018937667307803323,0.04475250399298226,0.028719621537354825,-0.014275941141723108,0.031201251225654352,-0.05049360365949875,0.05254970743726069,0.06184146096173546,0.07421035416377798,0.09407209665976662,0.03086873113145905,-0.02456912750751263,0.047827713830263144,0.05085030094201741,-0.047098800539615585
INSL5,0.014060638271254148,,,,-0.015543643175455264,-0.018305383508820283,,-0.05748652698637787,-0.029669295713558294,,,-0.028153494115194386,,-0.029534442413835696,,,-0.02865646846319559,,
IL12A,-0.03061691693955345,-0.025537693180974434,-0.03391855714719276,,-0.020038867431889203,-0.016938926806788136,0.01767589033354087,-0.10805659710653026,0.04958843602297312,0.002865238061804467,-0.014404159296529348,0.03997803953816423,-0.05780227173831149,,-0.028041044184847107,-0.01966030708494859,0.03116633180801924,-0.003187825425058479,-0.002960829021665117
S100A8,-0.0008715248489104682,-0.004630551655579284,0.023968268793715972,0.10551006260746833,0.022510915511583355,-0.007529984963106394,0.0196198238544961,-0.13308015908824222,0.016481276210848234,0.22179309476576728,0.06825082353335502,0.1145018527499655,0.04039624637690898,0.006974863747563123,-0.060129990790112914,-0.04034698326607824,0.12790723976582005,0.004685200764270131,0.019353921775414267
TAC3,,-0.04548731222081939,-0.005823414098629287,-0.0076860328700235105,-0.019340349113117196,0.06147662542203306,-0.02197470086921649,0.2047562707723006,-0.0564705805282507,-0.12020142609964528,-0.011816241746429921,,,,,0.06063856894188433,-0.034152531184709935,0.039602550253791204,-0.013890594709057551
TAC4,,-0.03965580335114843,,0.029469417134319408,0.06769561240334322,,-0.024257650859391064,-0.006762698529074094,,,,,,0.12272180459198478,,,,,
MFAP5,-0.024713698882650275,0.03585788968612044,-0.02048254902555678,,,,,,,0.06076869805834433,,-0.02637698765208955,,0.0374736491512682,-0.008459930810039843,-0.043866806745361704,0.03144079737561554,-0.07812439567493121,
CXCL16,0.025300674465604956,0.06362016758442653,0.00094493134649416,0.005769281774443188,-0.05046919896116045,-0.05889593004620542,-0.027589727302096415,-0.1507090421559442,-0.0020586778860243885,0.1069479789908579,-0.03696123580902655,0.09265044100559396,-0.03761907499352377,0.039006346329538984,-0.0174291590150165,0.09503653203440918,-0.03985814545377058,-0.0539609313059264,0.0604609864612122
AGRN,-0.10448850965608349,-0.03648983774674168,-0.013062380848938553,0.07767256130090576,-0.01800106779614694,0.03248798058519221,0.03536261972031088,-0.21373603285594855,0.04337810286180318,0.05328477139838636,0.02954459021038627,0.056678614504375634,-0.03197904782929131,0.04344627115979399,-0.019558925122828502,-0.11529870447009075,-0.0734389891639266,0.07736189279316097,-0.09362904406001946
COL4A6,-0.021528105948865863,-0.01733250181368693,-0.03199480696085785,0.004080217094262328,-0.012395479796042537,0.06038966027261882,,-0.07238137878491012,-0.020195172140112377,,-0.016252157713649972,0.06122273831343032,0.0747423405799926,0.06616259021429176,0.03594606741218841,0.09404770032874948,0.02813216615337367,-0.0064117834192184845,
FST,,-0.0197119427424591,-0.0007400454675381365,0.0558229148397199,-0.02029300933285358,0.029518304967362203,0.011597155246055204,-0.010513644067768549,-0.01348456843594217,-0.06635075965181868,,0.16145585698863585,0.002058822314116938,-0.03582506754448432,-0.013345491446443007,0.00044953409282121547,0.0652260741143956,-0.026480519084106504,
MEGF10,0.10423535731881065,-0.028181589530908546,0.012358593722028343,0.026693247095994795,-0.003360018816625953,0.04407888287499901,0.007992105288668665,-0.019662706777676127,0.023540309031687155,0.016934822837483068,0.09852031053306286,0.058338042035942714,0.10516500108396383,-0.009249059626735051,-0.02830746136993314,0.03578768903349208,0.08846839031352972,0.02679149998191875,-0.09654215524060857
C1QB,0.10279550258140205,-0.006772916039055635,0.06394452117402395,0.10718462062927087,-0.0026888583786771414,0.03062360005997821,-0.04996055180210556,-0.18840619220154112,0.015007341852528559,0.214615868358269,0.023094213038106135,0.10163724936317009,0.09311218080431084,0.0202499677329956,-0.01804462477804599,-0.043985487068252324,-0.05606555278904561,0.007969416901647269,-0.03960066222073336
HLA-B,-0.0638121394235957,0.007417890359320645,-0.006152010204094505,0.05608264185108836,-0.030947115354401925,0.022255066589850242,0.04320303358974836,-0.16504778818499083,-0.0028105879204285357,0.22400958639047755,0.0719765181177937,0.07066364793752945,0.11547317648249786,-0.002049172326855621,-0.06361385171384543,-0.06663439814683197,-0.11162552522943196,0.06513745250454694,-0.008752461754011499
PDGFA,0.037405474204578223,0.015683872380776776,0.017563485337411457,0.10330694290166766,-0.001355454406222791,0.03058487402687703,-0.008598243440633422,-0.11396856490808456,0.021097689284817464,-0.01710057912841163,0.026997451995119093,-0.049617748504297676,-0.04479209588791672,0.01280237032991752,0.006032122268782343,-0.07683490928687071,-0.046737952811685274,0.05579376392118748,0.015494764711509477
LAMA3,,0.08035411527080835,-0.026491145193796802,0.009154918557989094,-0.0009809733985617207,-0.04721724485792524,0.05272840353766024,0.13835925674183458,0.009536709755420078,-0.03986932005640945,-0.03819532483035132,,,-0.03935224336965755,0.04247914946599044,-0.01987646326641199,-0.03143276039194341,0.03907996315407224,
DKK1,0.04231717272880155,0.03508207309701293,,,,-0.007626012690618422,-0.020017765239326493,0.20519040494606083,-0.004814839391862473,0.025596757808422733,,0.09351001426677497,0.050850147524875995,0.032596070726642334,-0.03712028228801409,-0.01411349353005962,-0.03912850717213978,-0.036971673760171304,-0.029174436812133837
INHBA,-0.020054618167235527,-0.011601379588759323,-0.018352725933752652,0.05639252241953416,-0.020159219147929328,-0.05318945253949815,0.03564543696206589,0.30191305728915246,-0.05511405204525375,0.016415395983686628,-0.03181752477933004,0.021357292900508234,-0.045766336179333615,-0.047038375466047395,-0.038802207534790155,-0.021389905425993453,0.011175302774710143,-0.0029958474965869754,-0.039857454041528954
LEP,,,,,,,,,,,,,,,,,-0.0166617577189954,,
IL7,-0.0239114154888641,0.02296818448990149,-0.03563640849633655,,-0.01503198200050155,-0.035595318134061166,,-0.046148152120253215,0.025647247413316275,-0.02689352583909058,-0.01927415626378705,0.0011499725904793477,,-0.00843075375562224,-0.012913821659440423,-0.011113779456282318,0.12107520190900485,0.02871898711567949,
FABP5,-0.03832351050077425,0.04223367580346752,-0.09009547284133014,0.08203718057973781,-0.02230967018647426,0.0182492417170173,-0.01366052380249811,0.0066540733146222865,-0.01900015502119251,0.10823650512679565,0.045463624154441495,0.0688339153314892,0.10789432815513678,0.04957592896439254,0.06148677486339955,0.012422124825504094,0.12642543208581863,0.009766643994938708,0.031171197750454547
CCL4,0.047337877137500886,0.0186650072221108,0.005645681330938805,0.012644549647242855,-0.03868622544407772,0.0051750927870389965,-0.044009011026585866,-0.10523961358310495,0.019051628583478676,0.24401364545899126,0.025592001635300097,0.10595623343521156,0.028096611327930916,0.07885025407509161,0.03657219963841504,0.047758516138656046,-0.07030957492319606,0.015286306080328986,-0.1473595619699455
FBN1,-0.03885896209166085,-0.02311037315431119,0.040903561979101014,0.06238202014824471,0.022801664911248524,0.003484954482937828,0.06828480101213738,-0.10515059520345078,-0.019768568768552458,-0.0029413595527424258,0.038853773375327263,0.06412699013549397,-0.033795618975242,0.017330254590032457,0.010752986749725996,-0.048136651260269524,-0.09664085424534896,0.0517543625105771,-0.07377796953731652
TCTN1,0.06345230384727246,-0.009418782982101508,-0.01629716295302345,0.013227705832559746,0.04717222506116201,-0.051707330226162,0.06616205128123279,-0.14729997889300112,0.0186281698046718,0.17806720368781795,0.041477247108716406,0.04170350574212646,0.030387757494306937,0.05137693867836538,-0.025523556619625853,-0.04673564945910582,0.02707192337302594,0.006585002788319271,-0.03138852786830824
NCR3LG1,0.029518496163810522,,,,,,,,,,,,,,0.012830926562412897,0.0006679389929895761,,0.06825297427852381,
BMP7,-0.05593075739047918,0.0002840697170323227,0.02220761089248401,0.009823417653215684,-0.02541010876974272,0.024237875061520774,-0.014303547726470106,-0.08514173924839766,0.010201208696157803,0.03236979103472636,0.08974379771563908,0.03197865001291156,0.05299346265962761,-0.01028478203595897,-0.06319198158672908,0.00472023675010302,0.09528508970559926,0.011385220529284321,0.031744001852796085
NLGN2,-0.010290601295108214,-0.022604953180154173,-0.028295938860762346,0.027873963899031514,-0.0026831924838818955,0.05001008389389586,-0.0394686098680576,-0.03920601863784113,-0.026707443844628732,-0.02693588581967738,0.03231288436606993,-0.021775421900542907,0.03429433290002341,0.06264820745750832,0.03975007171952191,-0.022413542048631146,0.019691195059058687,0.01589977203400787,0.028088370521950186
CCL25,-0.015602694609885207,-0.0033623720588998062,,,0.04144951218256404,,,-0.04814141691089643,,,0.03951927366424809,0.18828350660765902,-0.0020278476987133777,,,-0.014803798361831908,0.006478237622129918,-0.023240522150530598,
NPNT,0.02315641202591505,0.019765402732485636,-0.01575408578346202,-0.049865866068557634,-0.006252726248593851,-0.005239142083391748,-0.018921975268760508,-0.20013428069991493,0.014386886464766949,0.08006233814585056,0.06644579158392656,0.020601000051576123,0.07188929928791682,0.029812993233550043,-0.036375669330208936,0.08007317236702705,0.10110546617073957,-0.02859199693948925,0.021012051483908827
