,UKF259,UKF266,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GREM1,-0.013835775903377461,0.08155539257883065,-0.010203339593952207,-0.011122386960642928,0.027687352388860897,0.05823515134993221,-0.07979217551240035,-0.02295484650792095,-0.03220053278140281,0.053454395764347296,0.05984802034332555,0.016014941374931615,0.018031676985717334
EGF,-0.008722592651503124,-0.005942803884326163,0.046242699225074804,-0.017048406310530895,0.05521291003116366,-0.029266991188473566,-0.013402258826454018,-0.03473154723122324,0.04969805640740545,-0.04941214083101253,-0.034512256982041016,-0.03380467287558248,0.043389066835620896
VEGFB,0.022309737805615838,-0.017283516937853377,0.008466128389468124,0.025808109541315516,0.03752134806849814,-0.02602130908778097,0.07040329810262097,-0.039114044533589826,-0.06585510790170619,0.00015692464280903527,-0.0020213592727186223,0.023181713757607702,-0.016108702831477566
FARP2,0.01204804416046253,0.08936503496679739,0.022647297173135517,0.024324493123908605,0.06523797489922868,-0.028221028350009718,0.01809102218851429,0.007168993437845882,-0.02419702235943223,0.04723863914362983,0.06364110861589732,0.004603920096988157,-0.006220610965282449
BMP3,,-0.022212149319968993,,0.01887335846046888,,,,,,,,,
IHH,,,,-0.03114598111796731,,,,,-0.033644199877555785,,-0.027078267219119215,,
LAMA2,0.036890809853921215,0.08110787577935388,0.05049491037031535,-0.014310375289553826,-0.0025371424963508073,0.012105435370863966,0.14646022920351845,0.033348111291194006,0.01611175986960806,0.0620041758416303,-0.01972103516518538,-0.0034130219244357866,-0.016936544461478756
SERPINC1,,,-0.014741086834362503,,,,,,0.033376333510968824,,0.029434574679929826,,
NRG1,-0.027995168607000052,-0.003474932996010133,-0.01379848747975684,0.076600522718019,-0.020959260877745446,0.022093175077395943,-0.03642913039144235,-0.04680951373957774,0.0011341468814465823,,-0.023012941304696288,0.07343353579359128,0.055071108760264664
SPINK1,0.02671653584096975,,,,-0.015630351324395168,,,,0.015781054098286906,,-0.032870256803980494,-0.02924526348283224,-0.06115710997690699
EFEMP2,0.03703350181650877,0.03385816930650918,0.031076953169454875,-0.006608316185598153,0.054514876896585955,0.0698147518214489,0.017910331930401664,0.02000842453665461,0.01571610078273971,0.03521599364696616,-0.025688951677171667,0.03212601093298073,-0.02245479052142956
SELPLG,-0.01958292986596679,-0.037365884013006424,-0.03723393796658075,0.05162329363467933,-0.03461579144887452,0.0404641642566778,-0.006598568913995307,-0.06490462847394575,-0.017196810608810814,-0.012215990447149104,-0.03566160391101783,0.011969435439815759,0.07910087885859327
GDF6,-0.017932783331224077,0.04873723959202335,,,,,,,0.014629324199860655,,0.001482935447505454,,
HLA-E,-0.007335775564519402,-0.015903776423467315,0.04348021419598715,-0.02226368063443283,0.0705249010469043,-0.007748191874940892,0.0012955349251879448,-0.06258272845211299,0.023351944912181004,0.02462102665790492,-0.03802882518887198,-0.02385116993220173,-0.02268571747376008
PTN,0.05083756258451525,0.03298717134406931,0.07835412876676523,-0.0666744565046197,0.054671752444382764,0.06006963724100874,0.1989120926450971,0.03189616515811845,0.05136750596908663,0.028998153780575985,0.024756803905979275,0.017405263685838165,0.040630325350378436
CD274,-0.037059058450528995,-0.007266549229302597,0.06666371934657364,-0.01319321990891716,0.053562435039664756,0.041264802092028464,0.08569408521222434,-0.0679536184946362,0.0028230210285837337,-0.007115906831545563,-0.037048219505593664,0.05581521210474778,0.027487091721962804
FGF10,,,,-0.012426561319864547,,,-0.0018660484537681478,,,,,,
CD14,-0.04643956046782101,0.018075425088203034,0.04849997598203874,-0.030643335186631756,0.04491758969987021,-0.012667955232129654,-0.004824189442163635,-0.040016800555555725,0.00026416061992766594,-0.028586915634920246,-0.06597627426282349,-0.03586638106176097,-0.014733272190095499
SFTPD,,0.005205726780890162,-0.0035601756383180187,0.05879556222371021,0.012487811974321751,0.0025690881926878953,0.12533671824234868,-0.0017519014693866649,0.03657977840673531,-0.049054866602584055,0.057487232826965336,0.07160932173217481,0.042322983129370335
SLIT1,0.050873686041199864,0.06746046219420274,0.004766785949986822,0.017725740752366766,0.01212673366549163,0.01268789595938392,0.12947445469116514,0.02167348121714178,-0.03230176096037257,-0.05297008209980853,-0.00739264893371768,-0.059364141277186734,0.06594815815991112
LPA,,-0.014236774764740773,,,,,,,,,,,
CNTF,-0.012617800257486347,,0.03146878243803643,-0.011122385999361262,-0.018148505866784168,,,,,-0.023281592976702885,-0.0001375189474238505,,
BST1,0.029434743608069133,0.011283620262009754,-0.03498269957905258,-0.020891642292342156,0.01644382626252555,0.0698535471577297,0.09971871118283719,-0.06496763092246352,0.005756650234100898,0.09074746874560549,-0.04060356712242957,0.021901025130295286,0.007204873051616568
AGTRAP,-0.026697354077627404,0.02939058127263104,0.052333422734558266,-0.0006271389324276393,0.027138601252628656,-0.020035701313908635,0.06207403374623548,0.023205617352828257,-0.0340443250245932,-0.008171234071637262,-0.017980396339224665,0.04785235133308114,0.014184434380426394
LAMC1,-0.04273878480595905,0.07982277061193471,0.062420189467265075,0.05191788331665886,0.02462485773447092,0.17069395583676764,0.06821076674604856,-0.11165810355439791,0.007979998731146175,0.018947763751912396,-0.036347894751713225,-0.0035010864777314343,0.06498381833174013
COL6A3,-0.018421932537449646,0.0864944033338321,0.07372975621138504,-0.010849624822932441,-0.007299790291872585,0.02728182854193818,0.04373986203888455,0.05116144688039519,-0.0500864102834957,0.023668187414097548,-0.0034707264863843017,0.014613291353554388,0.07326214679103632
FN1,-0.013532479706457894,0.04803393882745313,0.05413548078047641,0.00027323836419886733,0.011827642600995465,0.20160588345051983,-0.010447139408378667,-0.07609907578217878,0.03019724411384643,0.04901279569087165,-0.010308758131119995,-0.02184862762922296,0.05155787687977739
MIF,-0.008743822190538894,0.01483637112406799,-0.02314994543028862,0.0067564887036969425,0.04775188357238721,-0.06856413070700902,-0.03716724524709127,0.03497386779581525,-0.03363574720048251,-0.014367456259107486,0.011555563479859027,0.03681622323320024,-0.013650090030834667
JAG1,0.04781727689870972,0.0644850869890255,0.08258377554022095,0.056442640646154695,0.027990376804579966,0.11889368862187,-0.041077201878446504,-0.027334085058837367,0.04398315279783838,-0.016295665865121066,0.07289612815232782,-0.030415174794762554,0.025603842186786095
NID2,-0.003270279817063563,0.06391608821571641,0.035811964613242084,0.035444548437492576,-0.00561346899556683,0.11718519907986452,-0.04584629948268276,-0.037788213135423986,0.030263246086650143,0.020397402604637422,0.0892884699481885,0.025817686698637092,-0.04451757398101183
EFNB1,-0.010811488411414953,0.04058438825273685,-0.013227945885994578,0.03225122191437953,0.05606558005334537,0.0709697483353859,0.06873381421910825,0.02794120546520759,0.015492675040805657,-0.02357072983659612,-0.032354208065980175,-0.014691653904517807,0.005249716966004651
COL4A2,-0.026488203178880163,0.06219205700342757,0.07448557367107433,0.05293941529589429,-0.017211739700628084,0.19587513387987832,-0.021852199792328813,-0.07743012469361918,0.007066285733776132,0.05269024549665414,0.005794595117535278,-0.021626334108757223,0.0531804345716501
SPP1,-0.0024412102580963885,0.0009626662647777445,-0.010443516974191836,0.023722257278869202,0.1027049996114444,-0.023706182955575233,-0.004355025532407617,-0.01356632396139956,0.04181101201623864,0.08881688188984659,-0.05114338627975585,0.017578450662315958,-0.010186957473197316
PODXL2,-0.029020939604816956,0.032601151382491,0.01648760168361731,0.003357429655990818,0.040877477696809855,0.09509696114688933,0.03391883106747528,0.07472319461699857,0.006135116169118365,0.007391960915622063,0.07613479689861045,0.03929637468829498,-0.011119515145060188
IFNE,,,,-0.01242656035030037,,,,,,,,,
FGF9,0.03421142672823592,0.06318317777788766,-0.029648850628375974,0.03536259869260636,-0.03389249971325791,,,,0.0472363201381433,,0.06744317028616892,0.031154194043697948,0.01918890961835131
ITIH2,0.0004949902267942936,-0.005997121723530686,,0.043898536276439346,-0.025436992737419208,,,0.13245667926532265,0.02659541666728224,-0.02968598308051547,-0.02600298903929314,0.02307438595375646,0.059050507372128525
ADAM10,-0.017344703787018356,-0.016612817809037672,0.0776623416194688,0.04940288636973532,0.0023883988478761876,0.033636291185025355,0.0021637085835545487,-0.036870684181506866,-0.03441777641858761,-0.003964524865352323,-0.03359127162262059,0.01970774704446798,0.04932980115641683
CFH,0.008935825028566675,0.0696509591238397,0.034983717898111444,-0.0540161376710462,-0.0046887563891263966,0.10905470755100746,-0.06890407827297335,0.04933061956253225,0.005038049173705871,-0.037615956719610044,-0.01689901123351557,-0.014983634876104086,0.0035733690035657842
COL4A5,0.005804543223822247,0.09408489963078853,0.0489493829001766,0.0057697959920348825,0.08155941341764267,-0.023221408853660103,0.13283435406034316,0.0017826331310528132,0.04863163972897372,0.014123515142855146,0.05033442908419248,0.09581806792963146,0.009358028002621864
LTBP3,0.008782431740866395,0.023466769992975544,0.02067214635222104,-0.016300543631449133,-0.017283125053432907,-0.0623298520359732,-0.03761084924438735,-0.038854972965274626,-0.018430623615963686,0.049481645402078424,-0.025870611660697988,0.04024995790592298,0.0524121626596628
GNB3,0.0019972786064604057,0.04638721007144451,0.03953103090399143,-0.016448554258132433,-0.026871744984202525,-0.029991838753371997,-0.022229305751321714,-0.03992893741778496,0.02746266877786763,-0.0011925855230817582,0.04751176151356133,-0.05879277125168737,-0.01249539004847237
COL6A2,-0.04894983782609669,0.041630941320284644,0.09909513386456963,0.04769236214125457,-0.02742103667590063,0.1552343317912809,-0.005760716737991368,-0.03296042623631738,-0.0510785342519348,0.053658175603309224,-0.023251186573937623,-0.01362272192021434,0.027008650297356256
PLG,,,,,0.04639709918139538,,,,,,,,
GDF9,0.04731895544021068,0.021533064374994165,0.03298069743827458,0.050076915287241446,0.039847625418375714,0.07944373778647076,0.0823886301619812,0.029582157583861703,0.009765301109989745,-0.019344124180062757,0.08216503207274917,-0.057863699971027735,0.03426429698861568
NCAM1,0.00813998302321558,0.02347689612544846,-0.016105909028797313,0.01198076734556808,0.06580051356450299,-0.0727348438762594,0.02767349738818195,-0.00424856665316066,-0.05836732374101776,-0.04087736006922675,0.03633386336109598,-0.034394606468972834,0.001276995402425202
APOC2,-0.01896963159256228,0.01611229134962011,0.04159665665753457,-0.0265069895849829,0.02926457430766655,-0.03365715214646769,-0.07151205893013332,0.07218026484541044,0.07210943695075267,0.05222949953910819,0.07620130564216376,-0.009859410591813318,0.043730890780804825
BST2,0.04398081228216865,0.02867263762436975,0.017973514441148107,0.03908872400687141,0.03351546496279999,0.035325781052411465,0.08013549380200562,-0.03282781684594286,0.04409218389615363,0.054402715451220586,0.024993279594057657,0.024816297264039906,0.02920737867063317
COL5A1,-0.010590523815035176,0.04737856646464274,0.01941044768544871,-0.02053526107865619,0.042243641736948084,0.12406318817605701,-0.08388543764674998,0.0041288685729478055,0.009261295284910391,0.03372051623763543,-0.024572440936049978,0.02570000993592896,0.03839145673712287
CALM3,0.026239607744620877,-0.004898302961576789,-0.08406826030779624,0.012320392297328408,-0.09751013558149385,0.0033771185286641404,0.04180633581450515,-0.012339056912396312,-0.008297928220874395,0.0390018879981494,0.08122861177140331,0.037497046687574656,-0.02621669645913514
THBS2,0.0005931798654629167,0.0009152048122558717,-0.019632986036992907,0.03126589606656899,0.036723333400612936,-0.021381705896495528,0.10814006229874716,-0.011067551717214337,-0.009121729632774113,-0.010395886120862775,0.06075189146962325,0.03907304937113865,0.08029169401268943
SERPINE2,0.020104761331489307,-0.07227924592070556,0.051383316975042496,0.03735833162744433,-0.041499003626623315,0.056782675474808295,0.03877815469385847,0.0035032363171126376,0.006702002151345495,0.03746506962555372,0.003496244419936316,-0.02695123812358277,-0.008869276175254138
EFNB2,0.023456708342672345,0.07209559583260677,0.0029013106536963,0.017349879868673767,0.01852172333664452,0.07898053158403884,-0.05482515999063515,0.048623282008526024,-0.03497378907230539,0.03598691271618829,-0.010121577307075438,0.06085243187925383,0.0410723222960767
PROK1,-0.0012068947250343134,0.016650920508318023,-0.006135306144256621,,,,,,-0.030447211901667593,0.06469237792958782,-0.025704827432066958,,-0.029468373156663397
LACRT,,,,0.020175147790841386,,,,,,,,,
MMP9,-0.06830972942235136,0.1307087204741817,-0.02098266460287023,,-0.040729177794253876,0.18779197647354012,-0.11115329473806564,0.020461658742023103,0.026280532281659514,-0.019969244152657783,-0.025336631349080995,0.004042255842495351,-0.01888635124889443
DMP1,,,,,,-0.011352299971306382,,,,,,,0.13903232016540218
NPPA,0.02444245768458899,0.027495912515132205,-0.0580862837419589,-0.028676514972615984,-0.005996703522421271,-0.07365591812014516,-0.03675246535282372,0.02361539187583753,0.037373863570580416,-0.03860201413420514,0.0010848606416866968,-0.030743230881070015,-0.05267532120649736
APOB,,,0.04239362562725809,-0.01161265748537649,,,,,,-0.00538889801488557,,-0.023303634151501405,-0.02946837269397936
C4B,-0.021525151935924962,,-0.01650773225659032,,0.023404756580854204,-0.03146260155217017,-0.04331929902160067,,,-0.006013934629640132,0.0038281043932005725,-0.02580477100578313,
NTNG2,0.023212069862860056,0.042212000683977895,-0.020423120460352776,0.005989689889062123,0.053239184356567354,0.054956536848965315,0.053321660412449984,2.4632134051385854e-05,0.05957976889660921,-0.022456611589367202,0.016893811568318224,0.03127503415181755,0.004759189041900105
LAMA1,-0.039596504255044,0.06523200558967622,-0.03039195975149219,0.04167322872964082,0.038127717742504987,-0.01798575106637587,,0.013765514802451192,0.07612803776092301,-0.03678503294444325,-0.04329457106596983,0.06653759245991912,-0.01079941330273643
UCN,0.018367404281587684,0.030968661882917848,0.00951223450868097,-0.016448557429889644,0.10776586303250482,0.09620927923477987,0.11049975625527618,0.001812484878606698,0.0029927402378998025,0.05702924158583433,0.0010000031532091445,0.0466464266160813,0.0032366997654269896
ARTN,0.00690519401790397,0.04106995624336597,-0.020982666639670366,,-0.01814850712894373,,,0.02695096272924042,0.11024898021766003,-0.015158072681312758,0.028140479318228055,0.06903469677029496,-0.029654938864890415
PDGFD,0.0017530231032031021,0.10733302627848713,0.056544748481748855,0.015518711480137743,-0.004460244173596116,0.09240890435071425,0.1027833254653919,0.0896617538234929,0.019522152693576864,0.04706122630140171,0.028851254464741776,0.02752421949431159,0.06867287095204802
EDN1,0.014652654529709186,0.07512965673963012,0.024436906354593835,0.01970735304288708,0.049476609964258705,0.15736935504977356,-0.019723547273424128,0.006222499617811983,-0.015763393736232454,0.014843731263874648,-0.011717655591977566,0.05046961358161705,-0.01965268373137007
ARPC5,-0.013175287863182217,0.017161552301436744,0.0006567321371082303,-0.05981360568146041,0.07148001423622528,0.06735956841015678,-0.04215854101588006,0.06728098015243394,-0.03164469770742895,0.03965235493202481,0.025757965385351567,0.04557932407502443,-0.015283949224100198
GSTO1,0.04787936863547464,-0.04959823641122798,0.0005656274549688066,0.02878916179717535,0.02871147742862188,0.018689097979680887,-0.10067869676769262,-0.07337637881168949,0.01933833053280793,-0.004559441842295109,-0.05013295972547803,0.022431067988051553,-0.044301079807462174
PROK2,,,,0.09071392213725854,,,,,-0.004167985110035932,,,-0.02124749223667979,
SYK,0.014139279685589767,0.08102090200432371,-0.019038778701294515,0.006150035651447658,-0.028580894521075383,0.006569023649262049,-0.04410955766132115,-0.027890290955007464,0.09419487601603353,-0.00035843405306125475,-0.01955000551783347,0.020283716902680365,-0.01656037921836528
CD40LG,,,,,,,,,,,,-0.02520130419457717,
ST6GAL1,-0.011600687623289313,0.026835966162221482,-0.0050528434396505005,0.008148362594908233,-0.006846925346295009,-0.09740898581945108,-0.014196017542397455,-0.08395143614780709,0.027099226433245124,-0.014951779588227129,0.05802809612728821,0.0018715665887155102,-0.0023277063484036897
WNT3,0.07089170768665855,0.037244926314645994,-0.023347250376534248,-0.028797800442361424,-0.0345824494855446,-0.03312487383825363,0.09926789456512751,0.19310346763500247,-0.0159668919738227,-0.06127678134496944,-0.05490726082920729,-0.005482979094756892,-0.05698957994794692
HSP90B1,0.00352122614706059,-0.02072152758732817,0.01409323968236197,-0.061251993560514736,0.08488598855581159,0.0281836759001045,0.03575693816279499,-0.026682708789146428,-0.010848308404928403,0.009560249126016052,-0.03987285605746816,-0.03858785448780774,-0.019529909278225566
ZP3,0.06915578840330067,0.07255596085806093,6.442634618517055e-05,-0.011612658518857526,0.05156886975790193,0.03207139453581135,-0.06876213088293065,-0.09703025772465217,0.024818398734419676,-0.03806225585981168,-0.036457203384935695,-0.007380828298767226,0.007783338854844703
ANGPT4,,,,,,,,,,-0.03221533503668857,,,
NRG2,0.03335403762136534,0.029884198433891042,-0.02628035802305065,-0.010197595630989072,-0.006398677029178012,0.03790707206801686,0.07456697195470686,-0.07395111994588961,0.09920662204783727,0.053514938043054586,-0.017503906100002548,0.04210340462891378,0.09548080072395036
MELTF,-0.019315801596826887,0.07487028081261929,0.06023321271077051,-0.0271545560465499,0.006363593203618128,0.006669003129448913,-0.0012377866416778064,-0.026871261375533178,-0.015892148623476335,-0.011476820204907102,0.06489616575780971,0.07502560920662468,0.07322245596608544
NLGN1,0.02944698693966496,0.03667082085197343,-0.03056628519395265,-0.013995356468794944,0.0043637081897845926,0.05854408287220001,-0.057040099458045265,-0.021681896266819073,0.04253637779554193,-0.028250837310900462,0.04272004136236689,0.033967276143500064,0.05983666618791756
SLIT3,0.0511695283716156,0.01417037446918882,-0.03932642619784288,-0.0031798809946051334,-0.05350546903335388,0.09731521660856278,-0.07140418669656266,-0.03763456760381507,0.007925629689743759,-0.032715928098057054,-0.022803681824897996,0.06856194587750519,0.0322222957612568
CCL8,-0.0235923023172922,0.0200725668635078,-0.011834116633998675,-0.010478995650962851,-0.016933827299647874,0.08735480889722326,-0.11809729866812264,-0.04644464070168336,0.0006544234068539263,,-0.01966082005333635,-0.053728760046459066,0.005949399205681695
S100A4,-0.07462571803734797,0.0389107138192918,0.02864423444358736,-0.0009467791189003891,0.06340695958653211,0.10392513053915413,-0.11309819505503832,0.004591573123559989,0.07299582044343064,-0.02079409941474211,-0.013202184357627374,0.02423634819397765,-0.0660282804276353
TNFSF13B,0.00029770997095871204,0.05630922366386995,-0.02070320450136054,0.030748862671957235,0.08695350211150439,0.02984190699144163,-0.11510104706771732,0.07238326614685056,-0.009130688564025505,-0.017535625367230284,0.007532788545862265,0.0016924457351321822,-0.014940289007283456
HSPG2,-0.04742097634061244,0.06098009833686781,0.07646429049507553,0.05778531002722111,0.01714765680941705,0.18953718337439399,0.024264838409675252,-0.096646564000824,0.021746553173116027,0.010685944547873668,-0.020421057824943665,-0.007982169882380596,0.039919757475044663
FAM3C,0.006135295487961206,-0.0374578519583785,0.020476769068868524,0.009490959508851449,0.03424820942771841,0.021077051207695083,-0.022971639737136992,-0.029131227418361265,-0.019222451497147155,-0.039418591844494526,0.13275841120857737,0.02822389700665467,0.07377089762419363
FLT3LG,-0.026278969219512907,0.12204315468188225,0.04168155496658418,-0.012082765769133957,0.02808695034363962,0.01661893658950182,0.06920638409611873,-0.015272663797143662,0.024483495189322975,0.09544018021952767,0.0167430783869535,0.04449481698150603,-0.027417481626684233
A2M,0.010278539552315375,0.04015741149069109,0.08072349131840252,0.030498341990893536,-0.05592083102068642,0.16888537824434569,-0.06617806398997039,-0.12493156617312627,0.03700502490069473,0.03819318158137275,0.010317082120447785,0.04395061489249368,0.02329199546779803
VCL,-0.03057898004599592,0.01795151632821764,0.08269019119090665,0.0707939696723027,0.017123783663634116,0.11668751442855972,-0.07773020905777984,-0.03646527605674465,0.01275043393739796,0.03330095065487508,0.030854427135333245,-0.010651857159756644,0.059394845770146615
FGF2,-0.023985253137749376,0.022350214300418152,0.0031642867534966775,0.01012615344364326,0.06953778891315775,0.029035435488145325,0.037953084985183044,0.09020687050098723,-0.0130428165335076,-0.020657635942019147,0.09071115577405138,0.04953632100252243,0.033757622689766086
AGRP,-0.025518972891252576,-0.01487789314787542,-0.01489585854454453,,,-0.040878809022587254,-0.054440617097193916,-0.002291592234857824,-0.023643736426569528,,0.04472073105318584,,0.06926503130476484
CNTN3,-0.020033290726074692,0.02933834759685221,0.00290033880733278,-0.01019412626358971,-0.038808467938932834,,,0.13095823302676837,0.001460170141965254,-0.03650573485922362,0.028446880513078004,,-0.038566789983331067
RNASE2,-0.05604388677154891,-0.004768199346198395,0.02558141452036651,0.03174881069483989,0.00023383808276458617,0.01901033941280188,0.09395529525178861,-0.04589640935593564,0.04356394664803038,0.04566978833973694,0.021316485479961223,0.09670895356319387,0.02351790434514671
ADM2,-0.01932048413186966,,,,,,,0.20089035559253612,,,-0.03370037483311049,0.027045989463866858,0.06164360261715346
GAL,0.04587941444298225,0.035118053563823845,-0.029984690198695055,-0.019053850680928665,-0.023959045254659174,-0.06267908997963503,-0.005709421633100723,0.04469386971070599,-0.00013451722029768386,,0.06614119844278987,-0.02362984781563268,0.014641085220176904
IL36B,,,,,,,,,,,,,-0.03160449166410269
CXCL6,,,,0.06951812352730889,,,,,0.020810240628301988,,-0.05888430021545137,0.0055356252621237825,0.0371536323902863
PDGFC,-0.05048129078651039,0.024199567216045714,0.11622146683750738,0.04248951648346474,0.010140326923726664,0.040465138323196134,0.05837815471606577,-0.042530874216774414,-0.007448682531203528,0.0041450389415977895,-0.07766745438820379,0.021396291179980716,0.04977012346270317
COL8A2,0.08198483038474852,0.02602581127425994,-0.014019446188517502,0.06902557769969914,0.038048479835819944,0.05534928924914885,0.022780759814679273,-0.11913067473257881,-0.003040158435084371,-0.008861049840575964,0.016882177174258283,0.06184536172827494,-0.007273067550596954
SPON2,-0.007558367566415176,0.002025017979556641,0.032602711056938405,-0.014215444691986897,-0.02217793898729732,0.15121663294116586,-0.08413564153747485,0.015002480250074456,-0.01156069574419136,0.06815828671558921,0.00206237646140282,0.03008604924677289,0.0565670372972674
LCN2,0.04202751042018932,,,,,,,,0.08811348832821372,,,,
SEMA3D,-0.01966263468065048,0.016808979289800588,-0.004156980092186837,-0.03127792189396413,-0.018343573095253238,-0.030162499587408794,,-0.034731544437210916,,0.04081067595910788,,,0.002146113233127022
BMP6,0.007629845167950814,-0.01945459237602404,-0.013611034434549292,-0.02117312181488386,,,,,-0.037353790748641244,-0.030670714658037307,-0.018889086597799056,-0.005522564804793579,-0.02413552073433797
TIMP2,-0.018281504037662735,0.011475745224924129,-0.02700435678389292,-0.021640417779789766,-0.055551441729406764,-0.046802578553226296,0.10794004009885298,-0.06251982439067777,0.018118793371256967,0.04193159275109038,-0.0432245969258019,0.030567815512629135,0.08209158359961234
EFNA1,-0.03286852492126515,-0.02626214964750729,0.00046447116476051653,-0.00013272811390345818,0.024210551050234702,0.06945515264615094,-0.001670505259278462,0.07307815262415757,-0.002772230121169254,0.022581056134569687,-0.037159609101068976,0.0448169002303161,0.02017073319246894
S100A12,-0.015566531115384728,,,,,,,,,-0.024919622955216783,,0.006530128537643098,0.07506139432552034
TFPI,0.0006871409987217796,0.09710125816336201,0.03863446359034246,-0.02610409533421417,0.06513509919333915,0.044658659272365134,0.02713740252974198,-0.0017948632327337414,0.015032738737257882,-0.011398554808731344,-0.012415682354545883,0.01831090771535644,-0.013197106519226145
GPC3,-0.0195630990903057,0.06722385213668915,0.0444537807111777,-0.030071707534666006,,-0.01924573385177037,,-0.029689461483232687,0.03330270102095207,0.04867527150350856,0.017856520926440238,-0.0026574854969130548,0.036848951865563716
NMU,,0.018835799443374657,,0.12981415830292806,-0.0355536664980247,-0.06390633274536524,0.08198908515927351,-0.02216841850787612,-0.02224200861507898,,-0.0061434152137757195,-0.030340861861577025,-0.039978715418334206
SCGB3A2,,,,,0.06906554985749992,-0.025400431991196636,,,0.037270084265133376,,-0.0007266097350828801,0.06189564979044468,0.07967914290290745
LAMB3,0.017535780234292257,0.01608518967832122,0.012448835692602064,-0.03088415684460367,-0.0036434533651713494,0.01531950601939139,-0.014211962278449142,0.018719233861560058,0.04626234371562028,-0.003187159958226427,-0.05390658811430618,-0.020452939179406583,-0.06338518786750166
LGALS9,0.017730149424197816,0.047205639899225126,0.05182922513503147,0.0013241274915788315,0.029552612155067756,-0.021485844870649716,-0.11869097157957707,0.026538353611212737,0.09402259125075765,-7.129867853873148e-06,0.02005829906442204,0.046593797700958235,-0.00619552943288341
VIM,0.028490976193594995,-0.025511494035183328,0.07906605303734539,0.004213181552181518,0.07817235118229418,0.061581392703119714,-0.005593853200542509,-0.00580506072045152,8.267542445504646e-05,0.06113398607865424,-0.08092587892584824,0.08526407204670122,0.03324468379612557
PLAU,-0.006425443463863576,0.03351982374459016,0.09306464747511164,-0.026981600948191315,0.03244899836659855,-0.02487673449514109,0.0006955356130705101,-0.06727081158121541,-0.013575850388907112,0.0023169627506017957,0.10322611922571372,0.009290639639333848,0.011930578652022584
TGFB3,0.00808125782900179,0.127077742399974,-0.022205408631418625,0.014044945606219446,0.03979784366788879,0.17071932302157028,-0.0444970178421668,-0.03417353779638669,0.004327083619221739,0.049322032329015386,0.06174291669888605,-0.017029330504395198,-0.002735274378566604
APLN,-0.00023379020075486824,0.06140684952852034,0.03754485549019428,0.01065704021950409,0.11912772817382694,0.18482242006279803,-0.0173752791840268,0.0236761995537531,0.0045092646208015315,0.07115879081530742,-0.05348003689650948,-0.002316721827914149,0.0373425538500277
SHANK2,0.010868114854658993,0.059636009999854675,-0.011221314253947188,0.0097991172464085,0.019272580766023378,,-0.047864837464229565,,-0.022400737702072532,-0.004000008324728654,0.046750793855956804,0.032438549490830026,-0.017248182031663135
LTF,0.05685551022690609,0.05084658474929718,0.007830128545069776,0.009491487161365351,-0.01698491644971397,-0.034905258061825234,-0.05837403236466885,0.02089228336790131,-0.005534105479013994,0.05064576249866935,-0.04129398604648665,0.02453352261397883,-0.017255655816039772
PYY,,,-0.016922244699810886,,-0.015172210383572577,,,,0.00599307390987753,,,-0.01829599617647226,-0.02199496295655696
PENK,0.05747040343997064,-0.03725730945821222,-0.02476710542756879,0.022123710090685995,-0.02711603055152977,-0.012286651555762484,,,,-0.02849670076586635,-0.014022609943047269,0.03319953593084575,-0.0314722611745053
CTF1,0.06400151015392921,0.016275701874032315,-0.024711497510874276,0.0025297372645114603,0.020518752707254857,0.008491346073147693,-0.08359872737881245,-0.039246992505683725,0.06880570838250874,0.011374750698340251,-0.001383318725429918,0.049704560493395646,-0.025276590865684123
COL3A1,0.016289279602719496,0.03983895350586264,0.06514977313874651,0.048844116948360806,-0.0241485828919795,0.15028121884849224,-0.0539452096421677,-0.053481655425306376,-0.0439972546532662,0.053596235916533334,-0.005128052068032033,-0.02694755070633029,0.03677052477892271
S100A10,-0.045596541789758686,-0.07663461395487901,0.022212610071909014,0.020642501528041198,0.08286789033111638,-0.051087938612120534,-0.045256260433190816,0.017963131686241373,-6.165964708543448e-05,0.03043103874426764,-0.019127319194006148,-0.03646866604096066,0.005396499434304715
FGF13,0.03452940347586618,-0.018658694398327985,-0.022732967571535905,-0.045647057611863,-0.05489541479388359,0.019834995114935958,,,0.010285757011071683,0.06795861846372403,0.046244187350519876,-0.028508479737917366,-0.05990551077115847
SEMA4A,0.0023391287674793208,-0.020157471500789736,-0.041580232381817135,0.007204088511793006,-0.019750693201179625,-0.014144131833751045,0.02760394454753472,-0.025211538136540868,0.05878046482276659,-0.06624425317772134,0.05442498393630742,0.028095320704792245,-0.053075526367683624
EFNA4,0.03522433128468798,-0.02770094510505735,-0.04899707744294967,-0.0020401772644668007,0.004490058190932943,-0.05536332787359563,0.06638094596517932,-0.01372811820862282,0.06591070390664044,-0.03423717578666356,-0.03605750807519821,-0.01789480167934843,0.03364600793574113
HSPA8,-0.014776757859358834,-0.014180231623587626,-0.07859438678103312,0.015276446728199278,-0.05807941827714438,0.0723678005711357,-0.08659949178226468,0.011145879784467327,-0.03936703172769211,0.000297566930122665,0.03650382428907033,-0.024249109150665537,-0.06407743369287534
