,UKF251,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk
EDN1,0.035258169262701325,-0.013403135280045648,0.03141621115266056,0.11266846847363826,0.04064298652497831,0.06726451507964995
NXPH3,0.000760300611505404,0.005593993360070506,0.08966115086610119,0.0035215431774562487,0.07541128856415953,-0.010778406585086884
SCGB3A1,,0.1645985872082525,-0.046578896140415375,,-0.02760063087346566,
SELPLG,0.05981738122003714,-0.09150181727328963,-0.08893401612005435,0.030766447343564988,-0.006765481374876195,-0.03195277276954653
COL4A2,-0.004625413375456165,-0.02779078112558103,0.002620117973033764,0.1128997452529219,-0.040990299745943516,0.09093200464989258
HGF,0.015054570271356057,0.0650112090613239,-0.04847552152443359,-0.024853992730335214,0.0741154417616422,0.02036739642072806
RTN4,0.04246952509290937,-0.06284439033897651,0.03069584629827573,-0.01460642777157959,0.0011297454491363368,-0.06587425686084293
IL33,0.012951184296052383,0.013879645997514838,0.06350504860421519,-0.04361908395701066,-0.0680137965806382,0.024476368723493708
COL9A3,0.0005955491366359911,0.046141811160477476,-0.0434786058288946,0.0037841816424603407,0.03709566624141204,-0.005774220905175963
HSP90AA1,-0.025581434238651002,-0.09903060879183392,-0.02126031554216829,-0.09180455408617023,-0.04720542014214565,-0.012200192045190569
HSPA4,0.03169206844949957,-0.04801192060583074,-0.08773822273963955,-0.037923268495485385,0.02343360599500899,0.01241503959091293
ARTN,,,0.018458549485478138,-0.032177302024086085,0.08073608041904608,-0.02473415962663117
IL1A,-0.02792363322009823,-0.019227213474729866,-0.01966483501864612,0.020325634439193507,0.028896647047030453,-0.0392879726630329
ADAM9,0.008463325974882304,0.007141525018514586,0.13505553181956303,0.01533459288616137,-0.0009428169056781543,0.017022481209471585
AGRN,0.004149541643677393,0.0750880252367069,0.05877795023000447,0.10196543415471422,-0.022296423937650477,0.0359060106709581
AZGP1,-0.032060311938792406,0.1405415292381479,,-0.02191166625124874,-0.053534584269419205,0.07855708347965863
SLIT1,0.003056167683182103,0.10119460378065441,0.03743569907419261,0.07620783584240555,0.015287340449053236,0.0840543524584782
GAL,0.020711485143066914,-0.07334516498369391,0.09396620932606553,-0.0441385909363504,0.01177765889309852,
CCL3,-0.07324747884185999,-0.02009923163981613,-0.13698170991167738,-0.01002068228355465,-0.006118820840289364,0.0004117541811700395
APOC2,-0.05927560223624163,-0.06370333812453141,-0.010361394904113502,-0.009602259541780064,-0.00484749416340172,-0.030159588945855267
ZG16B,-0.016594874586443854,,,-0.025070472895635732,,
IL34,0.024325412691667218,0.0017316536036960926,-0.0455405942386241,0.08151202389213426,-0.006852525935190791,0.0006358054492637596
L1CAM,0.0037447336642526105,0.018472475400604697,0.08645531659835584,0.0027727478751782917,-0.02045023907335277,0.016300551234536373
OBP2A,,-0.019031875751655474,,,,
GDF5,,,,-0.02881977875889395,-0.023399448654527387,0.014958650165781923
CCL26,-0.01439307530168088,0.038323939808544434,0.07794880649273692,-0.034131714159980904,-0.003665442528956431,-0.021000059904483122
LTB,0.038023100061613295,0.01035528459872501,-0.07206807764436028,0.01074765832988613,-0.010975750853465756,0.02798547005378693
BTLA,,,,0.07674101972496929,,
BTC,0.02480482114722232,,-0.0707891202166839,,0.0718425387795887,-0.023749511231612633
SEMA4B,0.057872435883892286,-0.0007638395483321879,-0.05000138293480417,0.024514147711181242,-0.059462301428150996,0.10406822399096687
CCL22,-0.017434761765129425,,,,0.03310408467911383,-0.023749512282674017
IBSP,,0.0239323597952263,-0.09584581188677599,0.05880474670266353,0.010627776399911403,0.022043938987561646
LEFTY1,-0.01659487315793563,-0.010902638955625604,-0.009122278110778785,-0.038400063014781265,-0.03504473483905235,-0.012329585166993276
NPVF,,,,,0.020397048114980016,
SEMA3A,-0.02557435554132346,-0.043837483053490674,,,-0.021172478497625817,-0.010750628199256915
GRP,-0.015346887246295283,,,,,0.03265248175413255
NDP,0.05038191059059111,0.15942508858480306,0.05488684841940561,0.03077176270156831,0.09969216950579739,0.0021862327651711007
IHH,,,,,-0.029460496127000968,
GAD1,0.013038987917826969,0.0887682508503541,0.06211743006847117,0.05414183215735027,0.021379970511790154,0.022151539163483842
SEMA3C,-0.02501480575149379,0.14809829303461308,-0.03815686267160161,0.0885659469936837,-0.004533152368322782,0.05006227095605854
TGFB2,-0.05349931481422304,-0.015167633026547424,-0.04753744374036661,0.025961600441485308,0.025596034387665112,0.005277684710564651
IL1RN,0.006326177537025306,-0.06614765230080959,-0.07478400006981871,0.06725295261605174,0.0152248897926475,
TLN1,0.0319510999832368,0.04846318394002053,-0.011594879957759648,-0.031683414303120404,-0.05756695356736998,0.09512482192766047
CXCL10,0.0004886201097224133,-0.07857154471561709,0.04371915964160972,0.12286110120142132,0.06310181636042961,-0.0070969723290938945
ALOX5AP,-0.01478743075563653,0.011059714549174274,-0.12163963020326572,0.0031167527565361696,-0.00864593910032759,-0.03694940534102328
SORBS1,-0.012086467420711344,0.01647338148572554,-0.004417326813284714,0.09519746957406376,-0.010669426910056692,0.003185497081673966
ARF4,-0.006658651108582554,0.07299528381053359,0.14808626126612834,-0.013801887490359153,0.005544838059261628,-0.0005053507440871567
TAC1,-0.060820400489303476,,,,,
FST,-0.01631408866350375,-0.019564425084136475,0.06219323544767136,-0.034958209456769196,-0.020311105452962254,0.09633250119285644
SEMA4G,0.00028375642860011175,0.013879180074447214,0.05342728830100593,0.17663952703507696,0.08072576813203844,-0.05345944878916164
WNT2B,0.07772515056741026,0.16511422390093197,-0.011722433951245522,0.030940194188120485,-0.008020259306237896,-0.037937446243868696
CPAMD8,,,0.12383120311938081,0.020920603102113532,,-0.02739496288077477
PNOC,-0.00102051734961965,,,,,
APP,-0.0064510025839060806,0.014817384925726724,0.053371480984594044,0.028010266669513853,-0.02330149535061223,0.05309765054116554
IL18,-0.007534197171855627,-0.0011615144522781394,-0.06163654895566597,0.09777540395864313,-0.05451502183405949,0.07124855067287852
IL24,,,,,-0.023521380871503354,
SFTPA2,,,,,-0.024497338130404885,
WNT2,,0.08257408972311776,,,-0.03078010399016096,
ADAM28,-0.013603794351692736,-0.011395929289114178,0.14011008413725065,0.04426642253121778,-0.0545022360637,-0.008664679085886497
PDGFB,0.013644513921929249,0.1125904614878537,-0.012740743668561073,0.11263601192075297,-0.02690369328419445,0.017828119645835326
COL4A1,-0.04859594691505003,0.03745241683450106,-0.004824183346903067,0.11203000967917837,-0.038244332572289076,0.07378173651980181
TCTN1,0.011735576025371779,0.015279495730087798,-0.03834942733648124,0.04665153910803936,0.033463073498764526,-0.0033721009854437885
SPINK1,,,,-0.02662744100730723,0.05121873186815116,
CXCL14,0.025748102172138732,0.08847021342475271,0.1381800597149983,0.08518856397214808,-0.024802904124500653,0.09806842663656878
NPNT,-0.03445708428585973,-0.07252002667934386,-0.05796196980420733,-0.04136179914303768,-0.02517924960111571,0.08987550303983678
GHRL,0.08100807965333301,-0.052469860678407816,-0.04796193692682628,0.05064475217594105,,0.08892344132489316
HMGB1,-0.03712992260182075,0.009299543377294165,-0.10896008754526286,0.05139165921490391,-0.013750287763181051,-0.0013336401317815833
APLN,0.039611531523449504,0.04103485347669576,0.10723158507685683,-0.02437095656944088,-0.006002508294414869,0.06055173531959251
CLCF1,-0.023920089219752503,-0.021162916284382594,0.08113250818077213,0.07338387111780065,0.0346131001049427,0.019482208504351742
DSCAM,0.030612855251589285,-0.01052108311943555,-0.08562634795798875,0.016557001696261932,0.019545478473408123,-0.006391470416179913
DHH,,,,,-0.03939134724813254,-0.031023622825096384
EDIL3,-0.04555045891170314,-0.06585529226050522,0.08365757618500781,-0.08706022473515979,-0.06947007168690716,-0.10136541060473829
LCN1,,,,,-0.0020614155812197677,
HEBP1,-0.00824105759361266,0.05427901981484853,-0.07610743570561096,-0.031037576164764144,-0.020198162103436865,0.008898247033650072
MFGE8,-0.05415748665324623,0.03208177965417698,-0.006008715151771566,0.02064065335517427,-0.02479681562947693,0.043027517956798496
CX3CL1,0.006607635197352522,-0.13175092541299682,0.0701073779984904,0.010887628435208694,0.01962719850862059,0.0005987571836745684
COL9A1,-0.0009948551486450028,0.06921600195342281,-0.029307202401869226,0.11982507525648711,0.029211853822980076,0.006469626848920184
TNFSF8,-0.013584245585256028,0.0735864734182002,,,-0.01805669905775966,-0.01734829542021455
FGF10,,-0.02107986273547169,,,,
EFNA3,0.04186279911213048,-0.09508383917579133,0.06694087660830678,0.024731261814583433,0.03280134545411659,0.00947089280402547
ANGPT1,-0.014783162039315657,0.12180677099870274,0.04087933546737946,-0.0039848315940977765,-0.07801367659500297,-0.013131334327413252
LGALS8,-0.04254212665578234,-0.023569232136434824,-0.006311217237965257,-0.020355361400150533,-0.07387996809447461,0.008776288315867416
MELTF,-0.019193544398637474,-0.022571410576380086,-0.031876273947021985,0.09267559888847,-0.00860615487758705,0.06373170893238365
WNT5B,0.015759143077579373,0.031735264300465735,0.01596350477260116,-0.04389056005563303,0.024556273876472377,0.04625650128367912
LYPD3,0.06358498864480883,0.09797670095007537,0.06981055551803536,-0.03671249049067532,0.03856758927340431,
SERPING1,-0.007236721026331884,-0.03241734471171673,-0.037143321786015246,-0.050365281082670764,-0.045598765319631314,0.04849874395921476
CD58,0.03665484488509284,0.02593399806365029,0.08254920361814873,0.05719550826028014,-0.05910572409726897,0.03302949076960988
BMP4,0.1246665270397066,-0.038681571561924734,-0.014263407934282529,0.10296181914293377,-0.020211531527468355,-0.03821248453205949
DEFB1,-0.013584244186759825,,,,,
LTBP1,0.006017573334421353,-0.027850326783446497,-0.09569361972197857,0.030716140422010398,-0.001968186790698549,-0.007223664354681237
TNFSF13B,0.07268087509728334,-0.08354134325377088,0.012212154372844626,0.07640206339941115,-0.004367371740990298,0.04212498141006595
COL14A1,-0.023149180988569804,0.050052139004627405,0.033191246228354225,0.04521382149772467,0.015234245342651623,-0.04047575207660901
NTS,,,,,-0.01117778704436847,
